gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.850945,0,0.850945,0.000552333
1,0.289061,0,0.289061,5.29983e-05
2,0.289061,0,0.289061,5.28138e-05
3,0.289061,0,0.289061,5.28138e-05
4,0.289061,0,0.289061,5.28138e-05
5,0.289061,0,0.289061,5.28138e-05
6,0.289061,0,0.289061,5.28138e-05
7,0.289061,0,0.289061,5.28138e-05
8,0.289061,0,0.289061,5.28138e-05
9,0.289061,0,0.289061,5.28138e-05
10,0.289061,0,0.289061,5.28138e-05
11,0.289061,0,0.289061,5.28138e-05
12,0.289061,0,0.289061,5.28138e-05
13,0.289061,0,0.289061,5.28138e-05
14,0.289061,0,0.289061,5.28138e-05
15,0.289061,0,0.289061,5.28138e-05
16,0.289063,0,0.289063,5.28138e-05
17,0.289061,0,0.289061,5.28138e-05
18,0.289061,0,0.289061,5.28138e-05
19,0.289061,0,0.289061,5.28138e-05
20,0.289061,0,0.289061,5.28138e-05
21,0.289061,0,0.289061,5.28138e-05
22,0.289061,0,0.289061,5.28138e-05
23,0.289061,0,0.289061,5.28138e-05
24,0.289061,0,0.289061,5.28138e-05
25,0.492203,0,0.492203,5.28138e-05
26,0.492178,0,0.492178,5.28138e-05
27,0.492178,0,0.492178,5.28138e-05
28,0.492178,0,0.492178,5.28138e-05
29,0.492178,0,0.492178,5.28138e-05
30,0.492178,0,0.492178,5.28138e-05
31,0.492178,0,0.492178,5.28138e-05
32,0.492178,0,0.492178,5.28138e-05
33,0.492179,0,0.492179,5.28138e-05
34,0.492345,0,0.492345,5.28138e-05
35,0.492305,0,0.492305,5.28138e-05
36,0.492178,0,0.492178,5.28138e-05
37,0.492178,0,0.492178,5.28138e-05
38,0.492178,0,0.492178,5.28138e-05
39,0.492178,0,0.492178,5.28138e-05
40,0.492178,0,0.492178,5.28138e-05
41,0.492194,0,0.492194,5.28138e-05
42,0.492178,0,0.492178,5.28138e-05
43,0.492178,0,0.492178,5.28138e-05
44,0.492178,0,0.492178,5.28138e-05
45,0.492178,0,0.492178,5.28138e-05
46,0.492178,0,0.492178,5.28138e-05
47,0.492179,0,0.492179,5.28138e-05
48,0.492178,0,0.492178,5.28138e-05
49,0.492178,0,0.492178,5.28138e-05
50,0.477543,0,0.477543,5.28138e-05
51,0.477543,0,0.477543,5.28138e-05
52,0.477545,0,0.477545,5.28138e-05
53,0.477638,0,0.477638,5.28138e-05
54,0.47755,0,0.47755,5.28138e-05
55,0.47756,0,0.47756,5.28138e-05
56,0.477543,0,0.477543,5.28138e-05
57,0.477543,0,0.477543,5.28138e-05
58,0.477543,0,0.477543,5.28138e-05
59,0.477543,0,0.477543,5.28138e-05
60,0.477543,0,0.477543,5.28138e-05
61,0.477543,0,0.477543,5.28138e-05
62,0.477543,0,0.477543,5.28138e-05
63,0.477543,0,0.477543,5.28138e-05
64,0.477543,0,0.477543,5.28138e-05
65,0.477543,0,0.477543,5.28138e-05
66,0.477543,0,0.477543,5.28138e-05
67,0.477543,0,0.477543,5.28138e-05
68,0.477543,0,0.477543,5.28138e-05
69,0.477543,0,0.477543,5.28138e-05
70,0.477543,0,0.477543,5.28138e-05
71,0.477588,0,0.477588,5.28138e-05
72,0.477544,0,0.477544,5.28138e-05
73,0.477543,0,0.477543,5.28138e-05
74,0.477623,0,0.477623,5.28138e-05
75,0.601073,0,0.601073,5.28138e-05
76,0.601017,0,0.601017,5.28138e-05
77,0.601014,0,0.601014,5.28138e-05
78,0.601014,0,0.601014,5.28138e-05
79,0.601014,0,0.601014,5.28138e-05
80,0.601014,0,0.601014,5.28138e-05
81,0.601014,0,0.601014,5.28138e-05
82,0.601014,0,0.601014,5.28138e-05
83,0.601014,0,0.601014,5.28138e-05
84,0.601014,0,0.601014,5.28138e-05
85,0.601014,0,0.601014,5.28138e-05
86,0.601014,0,0.601014,5.28138e-05
87,0.601017,0,0.601017,5.28138e-05
88,0.601014,0,0.601014,5.28138e-05
89,0.601014,0,0.601014,5.28138e-05
90,0.601014,0,0.601014,5.28138e-05
91,0.601014,0,0.601014,5.28138e-05
92,0.601014,0,0.601014,5.28138e-05
93,0.601014,0,0.601014,5.28138e-05
94,0.601014,0,0.601014,5.28138e-05
95,0.601014,0,0.601014,5.28138e-05
96,0.601014,0,0.601014,5.28138e-05
97,0.601193,0,0.601193,5.28138e-05
98,0.601023,0,0.601023,5.28138e-05
99,0.601014,0,0.601014,5.28138e-05
100,13.1492,0,13.1492,5.28138e-05
101,13.1492,0,13.1492,5.28138e-05
102,13.1492,0,13.1492,5.28138e-05
103,13.1492,0,13.1492,5.28138e-05
104,13.1492,0,13.1492,5.28138e-05
105,13.1495,0,13.1495,5.28138e-05
106,13.1493,0,13.1493,5.28138e-05
107,13.1492,0,13.1492,5.28138e-05
108,13.1492,0,13.1492,5.28138e-05
109,13.1492,0,13.1492,5.28138e-05
110,13.1492,0,13.1492,5.28138e-05
111,13.1492,0,13.1492,5.28138e-05
112,11.9983,0,11.9983,5.28138e-05
113,11.9983,0,11.9983,5.28138e-05
114,11.9983,0,11.9983,5.28138e-05
115,11.9983,0,11.9983,5.28138e-05
116,11.9983,0,11.9983,5.28138e-05
117,11.9983,0,11.9983,5.28138e-05
118,11.9983,0,11.9983,5.28138e-05
119,11.9983,0,11.9983,5.28138e-05
120,13.1492,0,13.1492,5.28138e-05
121,13.1492,0,13.1492,5.28138e-05
122,13.1492,0,13.1492,5.28138e-05
123,13.1492,0,13.1492,5.28138e-05
124,13.1492,0,13.1492,5.28138e-05
125,3.62336,0,3.62336,5.28138e-05
126,3.62336,0,3.62336,5.28138e-05
127,3.62336,0,3.62336,5.28138e-05
128,13.2068,0,13.2068,5.28138e-05
129,13.2068,0,13.2068,5.28138e-05
130,13.2068,0,13.2068,5.28138e-05
131,13.2068,0,13.2068,5.28138e-05
132,13.2068,0,13.2068,5.28138e-05
133,13.2068,0,13.2068,5.28138e-05
134,13.2068,0,13.2068,5.28138e-05
135,13.2068,0,13.2068,5.28138e-05
136,3.74465,0,3.74465,5.28138e-05
137,3.74465,0,3.74465,5.28138e-05
138,3.74465,0,3.74465,5.28138e-05
139,3.74465,0,3.74465,5.28138e-05
140,3.74465,0,3.74465,5.28138e-05
141,2.58056,0,2.58056,5.28138e-05
142,2.58056,0,2.58056,5.28138e-05
143,2.58056,0,2.58056,5.28138e-05
144,13.2068,0,13.2068,5.28138e-05
145,13.2068,0,13.2068,5.28138e-05
146,13.2068,0,13.2068,5.28138e-05
147,13.2068,0,13.2068,5.28138e-05
148,13.2068,0,13.2068,5.28138e-05
149,13.2068,0,13.2068,5.28138e-05
150,10.1596,0,10.1596,5.28138e-05
151,10.1596,0,10.1596,5.28138e-05
152,10.0863,0,10.0863,5.28138e-05
153,9.90007,0,9.90007,5.28138e-05
154,9.90007,0,9.90007,5.28138e-05
155,9.88007,0,9.88007,5.28138e-05
156,9.88007,0,9.88007,5.28138e-05
157,9.88007,0,9.88007,5.28138e-05
158,9.88007,0,9.88007,5.28138e-05
159,9.88007,0,9.88007,5.28138e-05
160,9.88007,0,9.88007,5.28138e-05
161,9.87526,0,9.87526,5.28138e-05
162,9.87526,0,9.87526,5.28138e-05
163,9.87526,0,9.87526,5.28138e-05
164,9.87526,0,9.87526,5.28138e-05
165,8.97931,0,8.97931,5.28138e-05
166,8.97931,0,8.97931,5.28138e-05
167,8.97931,0,8.97931,5.28138e-05
168,8.97931,0,8.97931,5.28138e-05
169,8.97931,0,8.97931,5.28138e-05
170,8.97931,0,8.97931,5.28138e-05
171,8.97931,0,8.97931,5.28138e-05
172,8.97931,0,8.97931,5.28138e-05
173,8.97931,0,8.97931,5.28138e-05
174,8.97931,0,8.97931,5.28138e-05
175,21.6677,0,21.6677,5.28138e-05
176,14.5425,0,14.5425,5.28138e-05
177,14.3977,0,14.3977,5.28138e-05
178,14.3977,0,14.3977,5.28138e-05
179,14.3977,0,14.3977,5.28138e-05
180,14.3977,0,14.3977,5.28138e-05
181,14.3977,0,14.3977,5.28138e-05
182,14.3977,0,14.3977,5.28138e-05
183,14.3977,0,14.3977,5.28138e-05
184,14.3977,0,14.3977,5.28138e-05
185,14.3977,0,14.3977,5.28138e-05
186,14.3977,0,14.3977,5.28138e-05
187,14.3977,0,14.3977,5.28138e-05
188,14.3977,0,14.3977,5.28138e-05
189,14.3977,0,14.3977,5.28138e-05
190,14.3977,0,14.3977,5.28138e-05
191,14.3977,0,14.3977,5.28138e-05
192,14.3977,0,14.3977,5.28138e-05
193,14.3977,0,14.3977,5.28138e-05
194,14.3977,0,14.3977,5.28138e-05
195,14.3977,0,14.3977,5.28138e-05
196,14.3977,0,14.3977,5.28138e-05
197,14.3977,0,14.3977,5.28138e-05
198,14.3977,0,14.3977,5.28138e-05
199,14.3977,0,14.3977,5.28138e-05
