gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.441396,0,0.441396,0.0177411
1,0.00795093,0,0.00795093,5.94146e-06
2,0.00707964,0,0.00707964,3.43298e-06
3,0.00653517,0,0.00653517,3.43298e-06
4,0.00645589,0,0.00645589,3.43298e-06
5,0.00644582,0,0.00644582,3.43298e-06
6,0.00644558,0,0.00644558,3.43298e-06
7,0.00641996,0,0.00641996,3.43298e-06
8,0.00445978,0,0.00445978,3.43298e-06
9,0.00427065,0,0.00427065,3.43298e-06
10,0.00315782,0,0.00315782,3.2194e-06
11,0.00141676,0,0.00141676,2.30799e-06
12,0.00117461,0,0.00117461,2.30799e-06
13,0.00107733,0,0.00107733,1.77364e-06
14,0.00102707,0,0.00102707,9.54868e-07
15,0.000997017,0,0.000997017,6.80272e-07
16,0.000654299,0,0.000654299,5.02861e-07
17,0.000642416,0,0.000642416,3.73047e-07
18,0.000637436,0,0.000637436,3.73047e-07
19,0.000635273,0,0.000635273,3.73047e-07
20,0.000633571,0,0.000633571,3.73047e-07
21,0.000633555,0,0.000633555,3.73047e-07
22,0.00063354,0,0.00063354,3.73047e-07
23,0.00063354,0,0.00063354,3.73047e-07
24,0.000633539,0,0.000633539,3.73047e-07
25,0.000483678,0,0.000483678,3.73047e-07
26,0.000483127,0,0.000483127,3.73047e-07
27,0.000482703,0,0.000482703,3.73047e-07
28,0.000483805,0,0.000483805,3.73047e-07
29,0.000489038,0,0.000489038,3.73047e-07
30,0.000479325,0,0.000479325,3.73047e-07
31,0.000479186,0,0.000479186,3.73047e-07
32,0.000479055,0,0.000479055,3.73047e-07
33,0.00047893,0,0.00047893,3.73047e-07
34,0.000478811,0,0.000478811,3.73047e-07
35,0.000478698,0,0.000478698,3.73047e-07
36,0.00047859,0,0.00047859,3.73047e-07
37,0.000478487,0,0.000478487,3.73047e-07
38,0.000478389,0,0.000478389,3.73047e-07
39,0.000478295,0,0.000478295,3.73047e-07
40,0.000477545,0,0.000477545,3.73047e-07
41,0.00047749,0,0.00047749,3.73047e-07
42,0.000477438,0,0.000477438,3.73047e-07
43,0.000477388,0,0.000477388,3.73047e-07
44,0.00047734,0,0.00047734,3.73047e-07
45,0.000477295,0,0.000477295,3.73047e-07
46,0.000477251,0,0.000477251,3.73047e-07
47,0.00047721,0,0.00047721,3.73047e-07
48,0.000477171,0,0.000477171,3.73047e-07
49,0.000477133,0,0.000477133,3.73047e-07
50,0.000518899,0,0.000518899,3.73047e-07
51,0.000471604,0,0.000471604,3.73047e-07
52,0.000471582,0,0.000471582,3.73047e-07
53,0.000471562,0,0.000471562,3.73047e-07
54,0.000471542,0,0.000471542,3.73047e-07
55,0.000471523,0,0.000471523,3.73047e-07
56,0.000471504,0,0.000471504,3.73047e-07
57,0.000471487,0,0.000471487,3.73047e-07
58,0.00047147,0,0.00047147,3.73047e-07
59,0.000471453,0,0.000471453,3.73047e-07
60,0.000471316,0,0.000471316,3.73047e-07
61,0.000471305,0,0.000471305,3.73047e-07
62,0.000471295,0,0.000471295,3.73047e-07
63,0.000471285,0,0.000471285,3.73047e-07
64,0.000471276,0,0.000471276,3.73047e-07
65,0.000471267,0,0.000471267,3.73047e-07
66,0.000471258,0,0.000471258,3.73047e-07
67,0.00047125,0,0.00047125,3.73047e-07
68,0.000471241,0,0.000471241,3.73047e-07
69,0.000471234,0,0.000471234,3.73047e-07
70,0.000471168,0,0.000471168,3.73047e-07
71,0.000471163,0,0.000471163,3.73047e-07
72,0.000471158,0,0.000471158,3.73047e-07
73,0.000493309,0,0.000493309,3.73047e-07
74,0.000490446,0,0.000490446,3.73047e-07
75,0.000413348,0,0.000413348,3.48802e-07
76,0.000410029,0,0.000410029,3.48802e-07
77,0.000408668,0,0.000408668,3.48802e-07
78,0.000407949,0,0.000407949,3.48802e-07
79,0.000407456,0,0.000407456,3.48802e-07
80,0.000395155,0,0.000395155,3.48802e-07
81,0.000395152,0,0.000395152,3.48802e-07
82,0.000439035,0,0.000439035,3.48802e-07
83,0.000432866,0,0.000432866,3.48802e-07
84,0.000430152,0,0.000430152,3.48802e-07
85,0.000428624,0,0.000428624,3.48802e-07
86,0.000427516,0,0.000427516,3.48802e-07
87,0.000426567,0,0.000426567,3.48802e-07
88,0.000395136,0,0.000395136,3.48802e-07
89,0.000395134,0,0.000395134,3.48802e-07
90,0.000405619,0,0.000405619,3.48802e-07
91,0.000413637,0,0.000413637,3.48802e-07
92,0.000413106,0,0.000413106,3.48802e-07
93,0.00041259,0,0.00041259,3.48802e-07
94,0.000412089,0,0.000412089,3.48802e-07
95,0.000411602,0,0.000411602,3.48802e-07
96,0.000411129,0,0.000411129,3.48802e-07
97,0.00041067,0,0.00041067,3.48802e-07
98,0.000410224,0,0.000410224,3.48802e-07
99,0.000409791,0,0.000409791,3.48802e-07
100,0.000277288,0,0.000277288,3.48802e-07
101,0.000284987,0,0.000284987,3.48802e-07
102,0.000284798,0,0.000284798,3.48802e-07
103,0.000284613,0,0.000284613,3.48802e-07
104,0.000284432,0,0.000284432,3.48802e-07
105,0.000284255,0,0.000284255,3.48802e-07
106,0.000284082,0,0.000284082,3.48802e-07
107,0.000283913,0,0.000283913,3.48802e-07
108,0.000283747,0,0.000283747,3.48802e-07
109,0.000283585,0,0.000283585,3.48802e-07
110,0.000282102,0,0.000282102,3.48802e-07
111,0.000285598,0,0.000285598,3.48802e-07
112,0.000285408,0,0.000285408,3.48802e-07
113,0.000285222,0,0.000285222,3.48802e-07
114,0.00028504,0,0.00028504,3.48802e-07
115,0.000284861,0,0.000284861,3.48802e-07
116,0.000284686,0,0.000284686,3.48802e-07
117,0.000284514,0,0.000284514,3.48802e-07
118,0.000284346,0,0.000284346,3.48802e-07
119,0.000284182,0,0.000284182,3.48802e-07
120,0.000282665,0,0.000282665,3.48802e-07
121,0.000282535,0,0.000282535,3.48802e-07
122,0.000282407,0,0.000282407,3.48802e-07
123,0.000282282,0,0.000282282,3.48802e-07
124,0.00028216,0,0.00028216,3.48802e-07
125,0.000207941,0,0.000207941,3.48802e-07
126,0.000205474,0,0.000205474,3.48802e-07
127,0.000205346,0,0.000205346,3.48802e-07
128,0.000242902,0,0.000242902,3.48802e-07
129,0.000240202,0,0.000240202,3.48802e-07
130,0.000233458,0,0.000233458,3.48802e-07
131,0.000232963,0,0.000232963,3.48802e-07
132,0.000232475,0,0.000232475,3.48802e-07
133,0.000231995,0,0.000231995,3.48802e-07
134,0.000231523,0,0.000231523,3.48802e-07
135,0.000231057,0,0.000231057,3.48802e-07
136,0.000205905,0,0.000205905,3.48802e-07
137,0.000205829,0,0.000205829,3.48802e-07
138,0.000205754,0,0.000205754,3.48802e-07
139,0.00020568,0,0.00020568,3.48802e-07
140,0.000204984,0,0.000204984,3.48802e-07
141,0.000224759,0,0.000224759,3.48802e-07
142,0.000224398,0,0.000224398,3.48802e-07
143,0.000224043,0,0.000224043,3.48802e-07
144,0.000204743,0,0.000204743,3.48802e-07
145,0.000204686,0,0.000204686,3.48802e-07
146,0.000204629,0,0.000204629,3.48802e-07
147,0.000204573,0,0.000204573,3.48802e-07
148,0.000204518,0,0.000204518,3.48802e-07
149,0.000222024,0,0.000222024,3.48802e-07
