method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Troesch,1,-1,45.3511423622,0.0000000000,4,2
PISR-NSGA-II,Troesch,1,-1,64.1744783342,0.0000000000,3,1
PISR-NSGA-II,Troesch,1,-1,64.1744783342,0.0000000000,3,1
PISR-NSGA-II,Troesch,1,-1,64.1744783342,0.0000000000,3,1
PISR-NSGA-II,Troesch,1,-1,237.5670722877,0.0000000000,9,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,236.8439417465,0.0000000000,6,8
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,182.7126615158,0.0000000000,7,6
PISR-NSGA-II,Troesch,1,-1,237.5670722877,0.0000000000,9,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,190.2981538730,0.0000000000,8,7
PISR-NSGA-II,Troesch,1,-1,237.5670722877,0.0000000000,9,9
PISR-NSGA-II,Troesch,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Troesch,1,-1,109.5563682031,0.0000000000,3,3
PISR-NSGA-II,Troesch,1,-1,237.5670722877,0.0000000000,9,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,45.3511423622,0.0000000000,4,2
PISR-NSGA-II,Troesch,1,-1,1048.2735842761,0.0000000000,5,9
PISR-NSGA-II,Troesch,1,-1,182.7126615158,0.0000000000,7,6
PISR-NSGA-II,Troesch,1,-1,237.5670722877,0.0000000000,9,9
PISR-NSGA-II,Troesch,1,-1,212.1624016796,0.0000000000,7,7
PISR-NSGA-II,Troesch,1,-1,182.7126615158,0.0000000000,7,6
PISR-NSGA-II,Troesch,1,-1,153.3344591563,0.0000000000,4,5
PISR-NSGA-II,Troesch,1,-1,236.8439417465,0.0000000000,6,8
PISR-NSGA-II,Troesch,1,-1,153.3344591563,0.0000000000,4,5
PISR-NSGA-II,Troesch,1,-1,109.5563682031,0.0000000000,3,3
PISR-NSGA-II,Troesch,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Troesch,1,-1,45.3511423622,0.0000000000,4,2
PISR-NSGA-II,Troesch,1,-1,45.3511423622,0.0000000000,4,2
PISR-NSGA-II,Troesch,1,-1,64.1744783342,0.0000000000,3,1
PISR-NSGA-II,Troesch,1,-1,190.2981538730,0.0000000000,8,7
PISR-NSGA-II,Troesch,1,-1,153.3344591563,0.0000000000,4,5
PISR-NSGA-II,Troesch,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Troesch,1,-1,212.1624016796,0.0000000000,7,7
PISR-NSGA-II,Troesch,1,-1,237.5670722877,0.0000000000,9,9
