x,u_exact,u_approx
0,0,0
0.01,0.0314108,0.0352084
0.02,0.0627905,0.0697115
0.03,0.0941083,0.103515
0.04,0.125333,0.136624
0.05,0.156434,0.169045
0.06,0.187381,0.200781
0.07,0.218143,0.231837
0.08,0.24869,0.262219
0.09,0.278991,0.291928
0.1,0.309017,0.32097
0.11,0.338738,0.349347
0.12,0.368125,0.377061
0.13,0.397148,0.404117
0.14,0.425779,0.430515
0.15,0.45399,0.456257
0.16,0.481754,0.481346
0.17,0.509041,0.505781
0.18,0.535827,0.529563
0.19,0.562083,0.552693
0.2,0.587785,0.57517
0.21,0.612907,0.596994
0.22,0.637424,0.618164
0.23,0.661312,0.638679
0.24,0.684547,0.658537
0.25,0.707107,0.677737
0.26,0.728969,0.696275
0.27,0.750111,0.714149
0.28,0.770513,0.731356
0.29,0.790155,0.747893
0.3,0.809017,0.763755
0.31,0.827081,0.77894
0.32,0.844328,0.793443
0.33,0.860742,0.807258
0.34,0.876307,0.820382
0.35,0.891007,0.832809
0.36,0.904827,0.844534
0.37,0.917755,0.855551
0.38,0.929776,0.865854
0.39,0.940881,0.875438
0.4,0.951057,0.884296
0.41,0.960294,0.892423
0.42,0.968583,0.899811
0.43,0.975917,0.906454
0.44,0.982287,0.912346
0.45,0.987688,0.917479
0.46,0.992115,0.921849
0.47,0.995562,0.925447
0.48,0.998027,0.928267
0.49,0.999507,0.930302
0.5,1,0.931547
0.51,0.999507,0.931995
0.52,0.998027,0.931639
0.53,0.995562,0.930474
0.54,0.992115,0.928493
0.55,0.987688,0.925692
0.56,0.982287,0.922066
0.57,0.975917,0.917608
0.58,0.968583,0.912316
0.59,0.960294,0.906185
0.6,0.951057,0.89921
0.61,0.940881,0.89139
0.62,0.929776,0.882722
0.63,0.917755,0.873203
0.64,0.904827,0.862833
0.65,0.891007,0.851611
0.66,0.876307,0.839537
0.67,0.860742,0.826611
0.68,0.844328,0.812837
0.69,0.827081,0.798215
0.7,0.809017,0.782751
0.71,0.790155,0.766448
0.72,0.770513,0.749312
0.73,0.750111,0.731351
0.74,0.728969,0.712571
0.75,0.707107,0.692983
0.76,0.684547,0.672596
0.77,0.661312,0.651422
0.78,0.637424,0.629475
0.79,0.612907,0.606769
0.8,0.587785,0.583321
0.81,0.562083,0.559149
0.82,0.535827,0.534271
0.83,0.509041,0.50871
0.84,0.481754,0.482488
0.85,0.45399,0.45563
0.86,0.425779,0.428164
0.87,0.397148,0.400117
0.88,0.368125,0.371522
0.89,0.338738,0.342411
0.9,0.309017,0.312819
0.91,0.278991,0.282785
0.92,0.24869,0.252348
0.93,0.218143,0.22155
0.94,0.187381,0.190438
0.95,0.156434,0.159058
0.96,0.125333,0.12746
0.97,0.0941083,0.0956985
0.98,0.0627905,0.0638282
0.99,0.0314108,0.0319082
1,1.22465e-16,1.22465e-16
