method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,12.5311206632,0.0000000000,6,6
PISR-NSGA-II,Fisher,1,-1,30.3288694078,0.0000000000,4,8
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,4.1815695249,0.0000000000,8,4
PISR-NSGA-II,Fisher,1,-1,4.1815695249,0.0000000000,8,4
PISR-NSGA-II,Fisher,1,-1,4.5657756040,0.0000000000,7,4
PISR-NSGA-II,Fisher,1,-1,8.4239427007,0.0000000000,9,5
PISR-NSGA-II,Fisher,1,-1,4.1815695249,0.0000000000,8,4
PISR-NSGA-II,Fisher,1,-1,4.5657756040,0.0000000000,7,4
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,2.1098782792,0.0000000000,4,1
PISR-NSGA-II,Fisher,1,-1,7.9089894261,0.0000000000,3,3
PISR-NSGA-II,Fisher,1,-1,2.1098782792,0.0000000000,4,1
PISR-NSGA-II,Fisher,1,-1,7.9089894261,0.0000000000,3,3
PISR-NSGA-II,Fisher,1,-1,12.5311206632,0.0000000000,6,6
PISR-NSGA-II,Fisher,1,-1,4.1815695249,0.0000000000,8,4
PISR-NSGA-II,Fisher,1,-1,7.9089894261,0.0000000000,3,3
PISR-NSGA-II,Fisher,1,-1,21.8558868719,0.0000000000,3,7
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,30.3288694078,0.0000000000,4,8
PISR-NSGA-II,Fisher,1,-1,8.4239427007,0.0000000000,9,5
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,4.5657756040,0.0000000000,7,4
PISR-NSGA-II,Fisher,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Fisher,1,-1,4.1815695249,0.0000000000,8,4
PISR-NSGA-II,Fisher,1,-1,4.5657756040,0.0000000000,7,4
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
PISR-NSGA-II,Fisher,1,-1,432.6718942184,0.0000000000,5,10
