x,u_exact,u_approx
0,0,0
0.01,5e-05,0.00319528
0.02,0.0002,0.00641509
0.03,0.00045,0.00965974
0.04,0.0008,0.0129295
0.05,0.00125,0.0162247
0.06,0.0018,0.0195455
0.07,0.00245,0.0228924
0.08,0.0032,0.0262656
0.09,0.00405,0.0296654
0.1,0.005,0.0330921
0.11,0.00605,0.0365461
0.12,0.0072,0.0400277
0.13,0.00845,0.0435373
0.14,0.0098,0.047075
0.15,0.01125,0.0506414
0.16,0.0128,0.0542367
0.17,0.01445,0.0578613
0.18,0.0162,0.0615156
0.19,0.01805,0.0651999
0.2,0.02,0.0689146
0.21,0.02205,0.0726601
0.22,0.0242,0.0764368
0.23,0.02645,0.080245
0.24,0.0288,0.0840851
0.25,0.03125,0.0879576
0.26,0.0338,0.0918629
0.27,0.03645,0.0958013
0.28,0.0392,0.0997733
0.29,0.04205,0.103779
0.3,0.045,0.10782
0.31,0.04805,0.111895
0.32,0.0512,0.116006
0.33,0.05445,0.120153
0.34,0.0578,0.124336
0.35,0.06125,0.128556
0.36,0.0648,0.132813
0.37,0.06845,0.137108
0.38,0.0722,0.141441
0.39,0.07605,0.145813
0.4,0.08,0.150224
0.41,0.08405,0.154675
0.42,0.0882,0.159166
0.43,0.09245,0.163699
0.44,0.0968,0.168273
0.45,0.10125,0.172889
0.46,0.1058,0.177547
0.47,0.11045,0.182249
0.48,0.1152,0.186995
0.49,0.12005,0.191785
0.5,0.125,0.19662
0.51,0.13005,0.201502
0.52,0.1352,0.206429
0.53,0.14045,0.211403
0.54,0.1458,0.216426
0.55,0.15125,0.221496
0.56,0.1568,0.226616
0.57,0.16245,0.231786
0.58,0.1682,0.237006
0.59,0.17405,0.242278
0.6,0.18,0.247601
0.61,0.18605,0.252978
0.62,0.1922,0.258408
0.63,0.19845,0.263893
0.64,0.2048,0.269433
0.65,0.21125,0.275029
0.66,0.2178,0.280682
0.67,0.22445,0.286393
0.68,0.2312,0.292162
0.69,0.23805,0.297991
0.7,0.245,0.303881
0.71,0.25205,0.309833
0.72,0.2592,0.315847
0.73,0.26645,0.321924
0.74,0.2738,0.328066
0.75,0.28125,0.334273
0.76,0.2888,0.340547
0.77,0.29645,0.346889
0.78,0.3042,0.3533
0.79,0.31205,0.35978
0.8,0.32,0.366332
0.81,0.32805,0.372955
0.82,0.3362,0.379652
0.83,0.34445,0.386424
0.84,0.3528,0.393272
0.85,0.36125,0.400197
0.86,0.3698,0.4072
0.87,0.37845,0.414283
0.88,0.3872,0.421447
0.89,0.39605,0.428694
0.9,0.405,0.436025
0.91,0.41405,0.443442
0.92,0.4232,0.450946
0.93,0.43245,0.458538
0.94,0.4418,0.46622
0.95,0.45125,0.473994
0.96,0.4608,0.481862
0.97,0.47045,0.489825
0.98,0.4802,0.497884
0.99,0.49005,0.506042
1,0.5,0.514301
