gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.536614,0,0.536614,0.085684
1,0.122879,0,0.122879,0.00787843
2,0.111917,0,0.111917,0.00723358
3,0.083178,0,0.083178,0.00511938
4,0.0367271,0,0.0367271,0.00511938
5,0.0367271,0,0.0367271,0.00511938
6,0.036727,0,0.036727,0.00511938
7,0.0367271,0,0.0367271,0.00511938
8,0.036727,0,0.036727,0.00511938
9,0.036727,0,0.036727,0.00511938
10,0.036727,0,0.036727,0.00511938
11,0.036727,0,0.036727,0.00511938
12,0.036727,0,0.036727,0.00511938
13,0.036727,0,0.036727,0.00511938
14,0.036727,0,0.036727,0.00511938
15,0.0367281,0,0.0367281,0.00511938
16,0.036727,0,0.036727,0.00511938
17,0.036727,0,0.036727,0.00511938
18,0.036727,0,0.036727,0.00511938
19,0.0367271,0,0.0367271,0.00511938
20,0.036727,0,0.036727,0.00511938
21,0.036727,0,0.036727,0.00511938
22,0.0367271,0,0.0367271,0.00511938
23,0.0367271,0,0.0367271,0.00511938
24,0.036727,0,0.036727,0.00511938
25,0.0530352,0,0.0530352,0.00511938
26,0.0530301,0,0.0530301,0.00511938
27,0.0530301,0,0.0530301,0.00511938
28,0.0530301,0,0.0530301,0.00511938
29,0.0530301,0,0.0530301,0.00511938
30,0.0530301,0,0.0530301,0.00511938
31,0.0530301,0,0.0530301,0.00511938
32,0.0530301,0,0.0530301,0.00511938
33,0.0530301,0,0.0530301,0.00511938
34,0.0530301,0,0.0530301,0.00511938
35,0.0530301,0,0.0530301,0.00511938
36,0.0530301,0,0.0530301,0.00511938
37,0.0530301,0,0.0530301,0.00511938
38,0.0530301,0,0.0530301,0.00511938
39,0.0530301,0,0.0530301,0.00511938
40,0.0530301,0,0.0530301,0.00511938
41,0.0530301,0,0.0530301,0.00511938
42,0.0530301,0,0.0530301,0.00511938
43,0.0530303,0,0.0530303,0.00511938
44,0.0530301,0,0.0530301,0.00511938
45,0.053033,0,0.053033,0.00511938
46,0.0530301,0,0.0530301,0.00511938
47,0.0530302,0,0.0530302,0.00511938
48,0.0530358,0,0.0530358,0.00511938
49,0.0530301,0,0.0530301,0.00511938
50,0.0560856,0,0.0560856,0.00511938
51,0.0560856,0,0.0560856,0.00511938
52,0.0560856,0,0.0560856,0.00511938
53,0.0560856,0,0.0560856,0.00511938
54,0.0560856,0,0.0560856,0.00511938
55,0.0562022,0,0.0562022,0.00511938
56,0.0560868,0,0.0560868,0.00511938
57,0.0560877,0,0.0560877,0.00511938
58,0.0560856,0,0.0560856,0.00511938
59,0.0560886,0,0.0560886,0.00511938
60,0.0560856,0,0.0560856,0.00511938
61,0.0561259,0,0.0561259,0.00511938
62,0.0560858,0,0.0560858,0.00511938
63,0.0560965,0,0.0560965,0.00511938
64,0.0560857,0,0.0560857,0.00511938
65,0.056086,0,0.056086,0.00511938
66,0.00263755,0,0.00263755,0.00511938
67,0.00263704,0,0.00263704,0.00511938
68,0.00263704,0,0.00263704,0.00511938
69,0.00263706,0,0.00263706,0.00511938
70,0.00263704,0,0.00263704,0.00511938
71,0.00263704,0,0.00263704,0.00511938
72,0.00263704,0,0.00263704,0.00511938
73,0.00263723,0,0.00263723,0.00511938
74,0.000794625,0,0.000794625,0.00511938
75,0.000575391,0,0.000575391,0.00511938
76,0.000575383,0,0.000575383,0.00511938
77,0.000575383,0,0.000575383,0.00511938
78,0.000575383,0,0.000575383,0.00511938
79,0.000575383,0,0.000575383,0.00511938
80,0.000575383,0,0.000575383,0.00511938
81,0.000575383,0,0.000575383,0.00511938
82,0.000575383,0,0.000575383,0.00511938
83,0.000575383,0,0.000575383,0.00511938
84,0.000575383,0,0.000575383,0.00511938
85,0.000575383,0,0.000575383,0.00511938
86,0.000575383,0,0.000575383,0.00511938
87,0.000575383,0,0.000575383,0.00511938
88,0.000575383,0,0.000575383,0.00511938
89,0.000575383,0,0.000575383,0.00511938
90,0.000575383,0,0.000575383,0.00511938
91,0.000575383,0,0.000575383,0.00511938
