method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,12.4724510641,0.0000000000,6,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,31.1871381758,0.0000000000,4,8
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.7704676259,0.0000000000,9,5
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.3892559277,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.3892559277,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,12.4724510641,0.0000000000,6,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,22.8026631152,0.0000000000,3,7
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,31.1871381758,0.0000000000,4,8
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.7704676259,0.0000000000,9,5
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,22.8026631152,0.0000000000,3,7
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5890847817,0.0000000000,7,2
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.3892559277,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,31.1871381758,0.0000000000,4,8
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,12.4724510641,0.0000000000,6,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,22.8026631152,0.0000000000,3,7
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.7704676259,0.0000000000,9,5
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5890847817,0.0000000000,7,2
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,12.4724510641,0.0000000000,6,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.3891666067,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8747759207,0.0000000000,7,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.5766561283,0.0000000000,8,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.3892559277,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.3892559277,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,22.8026631152,0.0000000000,3,7
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,439.6561026505,0.0000000000,5,10
PISR-NSGA-II,Ginzburg-Landau,1,-1,31.1871381758,0.0000000000,4,8
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,20
PISR-NSGA-II,Ginzburg-Landau,1,-1,9.2689710123,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,569.1152737807,0.0000000000,11,12
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,18
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,14.3907643188,0.0000000000,3,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.0724597221,0.0000000000,1,16
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,4.4094517145,0.0000000000,9,12
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,10.8689580718,0.0000000000,6,5
PISR-NSGA-II,Ginzburg-Landau,1,-1,4550.6781583936,0.0000000000,5,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,17
PISR-NSGA-II,Ginzburg-Landau,1,-1,323.7631784001,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,4.6564013831,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,1435.8770271200,0.0000000000,1,19
PISR-NSGA-II,Ginzburg-Landau,1,-1,4.6564013831,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,13.8413436771,0.0000000000,3,5
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.2265570334,0.0000000000,3,2
PISR-NSGA-II,Ginzburg-Landau,1,-1,10000.0000000000,0.0000000000,5,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.0724597221,0.0000000000,1,16
PISR-NSGA-II,Ginzburg-Landau,1,-1,11.7005768318,0.0000000000,10,11
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.0724597222,0.0000000000,1,16
PISR-NSGA-II,Ginzburg-Landau,1,-1,462.8662594146,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.3060354844,0.0000000000,6,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,90.3037846848,0.0000000000,3,8
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.3554090691,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,665.5565918549,0.0000000000,16,11
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.8526941316,0.0000000000,1,16
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,1126.6190270476,0.0000000000,14,12
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,14.3907643188,0.0000000000,3,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,24.6244093205,0.0000000000,5,8
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,10000.0000000000,0.0000000000,3,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.0724597221,0.0000000000,1,16
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.5781619608,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.6757129084,0.0000000000,3,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,67.6194306601,0.0000000000,11,13
PISR-NSGA-II,Ginzburg-Landau,1,-1,3392.5911285363,0.0000000000,5,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,18.5124869061,0.0000000000,9,11
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.4198369094,0.0000000000,5,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,314.9680208771,0.0000000000,17,11
PISR-NSGA-II,Ginzburg-Landau,1,-1,12.1893757836,0.0000000000,7,11
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.6729794554,0.0000000000,2,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.0223141783,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,11.6792596804,0.0000000000,4,5
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.9433499082,0.0000000000,8,13
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,10.4456304693,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.0724597221,0.0000000000,1,16
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,20
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,0.1439114114,0.0000000000,10,13
PISR-NSGA-II,Ginzburg-Landau,1,-1,1886.9477834881,0.0000000000,17,13
PISR-NSGA-II,Ginzburg-Landau,1,-1,4.2822894579,0.0000000000,1,15
PISR-NSGA-II,Ginzburg-Landau,1,-1,9.0030986483,0.0000000000,2,2
PISR-NSGA-II,Ginzburg-Landau,1,-1,6.2433830562,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,1.4579951298,0.0000000000,3,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,2.9596597439,0.0000000000,2,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,1.4579951298,0.0000000000,3,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,0.2910522278,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,0.4376255684,0.0000000000,6,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,2.9596597439,0.0000000000,2,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,1.2323096545,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,0.2910522278,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,4.3247082618,0.0000000000,1,1
PISR-NSGA-II,Ginzburg-Landau,1,0,2.5449523889,0.0000000000,3,2
PISR-NSGA-II,Ginzburg-Landau,1,0,0.6868450226,0.0000000000,6,2
PISR-NSGA-II,Ginzburg-Landau,1,0,0.5526446745,0.0000000000,8,2
PISR-NSGA-II,Ginzburg-Landau,1,0,3.9335209641,0.0000000000,2,2
PISR-NSGA-II,Ginzburg-Landau,1,0,1.2485462793,0.0000000000,4,2
PISR-NSGA-II,Ginzburg-Landau,1,0,5.7805253619,0.0000000000,2,3
PISR-NSGA-II,Ginzburg-Landau,1,0,1.2538424489,0.0000000000,4,3
PISR-NSGA-II,Ginzburg-Landau,1,0,1.1081414204,0.0000000000,7,3
PISR-NSGA-II,Ginzburg-Landau,1,0,3.5806440380,0.0000000000,3,3
PISR-NSGA-II,Ginzburg-Landau,1,0,5.7805253619,0.0000000000,2,3
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,7.1073277755,0.0000000000,2,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,1.2815856096,0.0000000000,4,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4643573367,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,0,1933.8289708494,0.0000000000,2,5
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4767461736,0.0000000000,3,5
PISR-NSGA-II,Ginzburg-Landau,1,0,1.2973837554,0.0000000000,4,5
PISR-NSGA-II,Ginzburg-Landau,1,0,1933.8289708494,0.0000000000,2,5
PISR-NSGA-II,Ginzburg-Landau,1,0,4.4843389923,0.0000000000,3,6
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3103664991,0.0000000000,4,6
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3123726871,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3123726871,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3123726871,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3123726871,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3123726871,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,0,4.5995940457,0.0000000000,3,7
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3123726871,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,0,4.6573825275,0.0000000000,3,8
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3411443109,0.0000000000,4,8
PISR-NSGA-II,Ginzburg-Landau,1,0,7.4200037035,0.0000000000,3,9
PISR-NSGA-II,Ginzburg-Landau,1,0,1.3781598188,0.0000000000,4,9
PISR-NSGA-II,Ginzburg-Landau,1,0,7.7496855684,0.0000000000,3,10
PISR-NSGA-II,Ginzburg-Landau,1,0,1.4282038198,0.0000000000,4,10
PISR-NSGA-II,Ginzburg-Landau,1,0,7.8233829112,0.0000000000,3,11
PISR-NSGA-II,Ginzburg-Landau,1,0,1.5402326950,0.0000000000,7,11
PISR-NSGA-II,Ginzburg-Landau,1,0,2.6963588967,0.0000000000,4,11
PISR-NSGA-II,Ginzburg-Landau,1,0,3.7425400323,0.0000000000,5,12
PISR-NSGA-II,Ginzburg-Landau,1,0,1.7746149168,0.0000000000,7,12
PISR-NSGA-II,Ginzburg-Landau,1,0,8.2239206208,0.0000000000,3,12
PISR-NSGA-II,Ginzburg-Landau,1,0,8.5446413036,0.0000000000,3,13
PISR-NSGA-II,Ginzburg-Landau,1,0,8.5446413036,0.0000000000,3,13
PISR-NSGA-II,Ginzburg-Landau,1,0,3.7586014892,0.0000000000,5,13
PISR-NSGA-II,Ginzburg-Landau,1,0,8.5446413036,0.0000000000,3,13
PISR-NSGA-II,Ginzburg-Landau,1,0,8.5446413036,0.0000000000,3,13
PISR-NSGA-II,Ginzburg-Landau,1,0,1.8009905329,0.0000000000,7,13
PISR-NSGA-II,Ginzburg-Landau,1,0,8.5446413036,0.0000000000,3,13
