x,u_exact,u_approx
0,0,0
0.01,0.00255764,0.00384243
0.02,0.00511529,0.00750933
0.03,0.00768213,0.0110139
0.04,0.0102494,0.0143695
0.05,0.0128343,0.0175891
0.06,0.0154207,0.0206863
0.07,0.0180325,0.0236744
0.08,0.0206479,0.0265669
0.09,0.0232957,0.0293772
0.1,0.0259499,0.0321186
0.11,0.0286428,0.0348045
0.12,0.0313456,0.0374477
0.13,0.034093,0.0400613
0.14,0.0368547,0.0426575
0.15,0.039666,0.0452486
0.16,0.042497,0.0478463
0.17,0.045382,0.0504617
0.18,0.0482931,0.0531057
0.19,0.0512617,0.0557886
0.2,0.0542638,0.0585199
0.21,0.0573265,0.0613087
0.22,0.0604311,0.0641637
0.23,0.0635985,0.0670925
0.24,0.0668173,0.0701026
0.25,0.0701007,0.0732007
0.26,0.073446,0.0763926
0.27,0.0768567,0.079684
0.28,0.0803415,0.0830798
0.29,0.0838917,0.0865844
0.3,0.0875292,0.0902015
0.31,0.0912314,0.0939346
0.32,0.0950359,0.0977866
0.33,0.0989034,0.10176
0.34,0.10289,0.105857
0.35,0.106936,0.110079
0.36,0.11112,0.114428
0.37,0.11536,0.118905
0.38,0.119758,0.123511
0.39,0.124207,0.128248
0.4,0.128836,0.133115
0.41,0.133511,0.138115
0.42,0.138391,0.143247
0.43,0.143308,0.148514
0.44,0.148458,0.153915
0.45,0.153637,0.159453
0.46,0.159077,0.165128
0.47,0.164537,0.170944
0.48,0.170292,0.176901
0.49,0.176053,0.183002
0.5,0.182146,0.189251
0.51,0.188239,0.195652
0.52,0.19469,0.202207
0.53,0.201148,0.208922
0.54,0.207975,0.215802
0.55,0.214826,0.222853
0.56,0.222058,0.230081
0.57,0.229334,0.237495
0.58,0.237002,0.245101
0.59,0.244736,0.25291
0.6,0.252873,0.260931
0.61,0.261101,0.269174
0.62,0.269744,0.277652
0.63,0.278507,0.286377
0.64,0.287696,0.295362
0.65,0.297038,0.304623
0.66,0.306817,0.314174
0.67,0.316788,0.324033
0.68,0.327206,0.334216
0.69,0.33786,0.344744
0.7,0.348971,0.355635
0.71,0.360371,0.366911
0.72,0.372236,0.378594
0.73,0.38445,0.390708
0.74,0.397137,0.403276
0.75,0.410244,0.416326
0.76,0.423832,0.429882
0.77,0.437922,0.443975
0.78,0.452499,0.458634
0.79,0.467675,0.473888
0.8,0.483344,0.48977
0.81,0.499728,0.506313
0.82,0.516608,0.523552
0.83,0.534342,0.541522
0.84,0.552572,0.56026
0.85,0.571826,0.579806
0.86,0.591572,0.600198
0.87,0.612551,0.621477
0.88,0.634012,0.643687
0.89,0.656966,0.66687
0.9,0.680386,0.691072
0.91,0.705626,0.716338
0.92,0.731305,0.742718
0.93,0.75923,0.77026
0.94,0.787546,0.799013
0.95,0.818669,0.829032
0.96,0.850109,0.860368
0.97,0.885117,0.893075
0.98,0.920322,0.927212
0.99,0.960161,0.962834
1,1,1
