Complexity,Loss,Equation
1,0.006770822,"0.7233567"
4,0.0039924094,"cos(sin(cos(y)))"
5,0.00342491,"(y * 0.19400696) + 0.6263527"
6,0.00019084629,"cos(cos(tanh(y + x)))"
7,7.899444e-5,"((x + y) + 2.7283213) * 0.19401649"
8,7.174909e-6,"sin(((y + x) + 1.846443) * 0.28681505)"
10,1.200997e-7,"sin((x + (y + 1.652747)) * 0.34147164) * 0.9288274"
