Complexity,Loss,Equation
1,0.09781587,"0.6302636"
3,0.09169374,"tanh(cos(x))"
4,7.4895493e-14,"sin(x * 3.1415927)"
8,7.001546e-14,"sin((x * 3.1415873) - (x * -5.483273e-6))"
16,6.889482e-14,"sin((((x * 2.9633057) + x) - x) + (x * ((x + 0.17828691) - x)))"
20,6.79275e-14,"sin((((x * ((x + 0.17828691) - x)) + x) - x) + (((x * 2.9633057) + x) - x))"
