Complexity,Loss,Equation
1,0.006770822,"0.7233567"
4,0.0039924094,"cos(sin(cos(y)))"
5,0.0034249097,"(x * 0.19400303) + 0.62635463"
6,0.00019084629,"cos(cos(tanh(x + y)))"
7,7.8994395e-5,"((x + y) * 0.19401559) + 0.5293398"
8,7.1569625e-6,"sin(((y + x) * 0.2864149) + 0.5300479)"
9,9.4117695e-7,"sin(sin((y + x) * 0.2997992) + 0.52330947)"
10,7.7039897e-10,"(tanh((y + x) * 0.49951133) + 0.99914193) * 0.50041294"
