Complexity,Loss,Equation
1,0.029425938,"0.40174717"
4,0.015328585,"exp(-0.45595735 - x)"
5,1.005058e-13,"inv(exp(x + y))"
6,9.922344e-14,"exp((-1.3547026e-7 - y) - x)"
7,9.883665e-14,"inv(exp((x + y) + 1.6566746e-7))"
8,9.6300355e-14,"exp((-1.5974283e-7 - y) - x) + 4.767363e-8"
10,9.348309e-14,"(exp((-1.5974283e-7 - y) - x) + 1.15863e-7) * 0.9999998"
