method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,11.4932566535,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,23.2315962461,0.0000000000,3,3
PISR-NSGA-II,Airy,1,-1,23.2315962461,0.0000000000,3,3
PISR-NSGA-II,Airy,1,-1,30.2339972673,0.0000000000,4,4
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,13.7011069280,0.0000000000,6,3
PISR-NSGA-II,Airy,1,-1,2.2674537131,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,7.3466074797,0.0000000000,3,2
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,2.2674537131,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,2.2674537131,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,23.2315962461,0.0000000000,3,3
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,13.7011069280,0.0000000000,6,3
PISR-NSGA-II,Airy,1,-1,7.3466074797,0.0000000000,3,2
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Airy,1,-1,1.5795062341,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,7.3466074797,0.0000000000,3,2
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,30.2339972673,0.0000000000,4,4
PISR-NSGA-II,Airy,1,-1,30.2339972673,0.0000000000,4,4
PISR-NSGA-II,Airy,1,-1,7.3466074797,0.0000000000,3,2
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,13.7011069280,0.0000000000,6,3
PISR-NSGA-II,Airy,1,-1,23.2315962461,0.0000000000,3,3
PISR-NSGA-II,Airy,1,-1,2.2674537131,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,1.5795062341,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,11.4932566535,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,1.5795062341,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,13.7011069280,0.0000000000,6,3
PISR-NSGA-II,Airy,1,-1,30.2339972673,0.0000000000,4,4
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,7.3466074797,0.0000000000,3,2
PISR-NSGA-II,Airy,1,-1,2.2674537131,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,13.7011069280,0.0000000000,6,3
PISR-NSGA-II,Airy,1,-1,23.2315962461,0.0000000000,3,3
PISR-NSGA-II,Airy,1,-1,7.3466074797,0.0000000000,3,2
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Airy,1,-1,1.5795062341,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,30.2339972673,0.0000000000,4,4
PISR-NSGA-II,Airy,1,-1,1.9455349658,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,460.5099887067,0.0000000000,5,9
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,2.2696868768,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
