x,u_exact,u_approx
0,0,0
0.01,0.0314108,0.0338877
0.02,0.0627905,0.0673018
0.03,0.0941083,0.10023
0.04,0.125333,0.13266
0.05,0.156434,0.16458
0.06,0.187381,0.195979
0.07,0.218143,0.226845
0.08,0.24869,0.257168
0.09,0.278991,0.286936
0.1,0.309017,0.316139
0.11,0.338738,0.344766
0.12,0.368125,0.372807
0.13,0.397148,0.400253
0.14,0.425779,0.427094
0.15,0.45399,0.453321
0.16,0.481754,0.478923
0.17,0.509041,0.503893
0.18,0.535827,0.528222
0.19,0.562083,0.551901
0.2,0.587785,0.574922
0.21,0.612907,0.597277
0.22,0.637424,0.618958
0.23,0.661312,0.639958
0.24,0.684547,0.66027
0.25,0.707107,0.679887
0.26,0.728969,0.698802
0.27,0.750111,0.717008
0.28,0.770513,0.734499
0.29,0.790155,0.751269
0.3,0.809017,0.767312
0.31,0.827081,0.782624
0.32,0.844328,0.797197
0.33,0.860742,0.811028
0.34,0.876307,0.824112
0.35,0.891007,0.836443
0.36,0.904827,0.848018
0.37,0.917755,0.858832
0.38,0.929776,0.868882
0.39,0.940881,0.878164
0.4,0.951057,0.886674
0.41,0.960294,0.89441
0.42,0.968583,0.901368
0.43,0.975917,0.907546
0.44,0.982287,0.912942
0.45,0.987688,0.917552
0.46,0.992115,0.921376
0.47,0.995562,0.924411
0.48,0.998027,0.926656
0.49,0.999507,0.92811
0.5,1,0.928771
0.51,0.999507,0.92864
0.52,0.998027,0.927715
0.53,0.995562,0.925996
0.54,0.992115,0.923484
0.55,0.987688,0.920178
0.56,0.982287,0.916078
0.57,0.975917,0.911186
0.58,0.968583,0.905503
0.59,0.960294,0.899029
0.6,0.951057,0.891766
0.61,0.940881,0.883716
0.62,0.929776,0.874881
0.63,0.917755,0.865262
0.64,0.904827,0.854862
0.65,0.891007,0.843683
0.66,0.876307,0.831729
0.67,0.860742,0.819003
0.68,0.844328,0.805507
0.69,0.827081,0.791246
0.7,0.809017,0.776223
0.71,0.790155,0.760443
0.72,0.770513,0.743909
0.73,0.750111,0.726626
0.74,0.728969,0.708599
0.75,0.707107,0.689832
0.76,0.684547,0.670332
0.77,0.661312,0.650104
0.78,0.637424,0.629152
0.79,0.612907,0.607484
0.8,0.587785,0.585106
0.81,0.562083,0.562023
0.82,0.535827,0.538243
0.83,0.509041,0.513772
0.84,0.481754,0.488618
0.85,0.45399,0.462789
0.86,0.425779,0.436291
0.87,0.397148,0.409132
0.88,0.368125,0.381321
0.89,0.338738,0.352867
0.9,0.309017,0.323777
0.91,0.278991,0.29406
0.92,0.24869,0.263727
0.93,0.218143,0.232785
0.94,0.187381,0.201244
0.95,0.156434,0.169115
0.96,0.125333,0.136408
0.97,0.0941083,0.103132
0.98,0.0627905,0.0692979
0.99,0.0314108,0.034917
1,1.22465e-16,1.22465e-16
