Complexity,Loss,Equation
1,0.09059195,"0.37890038"
4,0.08862393,"cos(x) * 0.44811076"
5,0.06768481,"sin(exp(x)) - 0.48778832"
6,0.050809067,"sin(x * 3.141551) * 0.6155174"
8,0.048040707,"sin(x * 3.1762798) * tanh(cos(y))"
9,3.237391e-13,"sin(x * 3.1415925) * sin(y * 3.1415925)"
15,3.2098147e-13,"sin((y * 0.9999999) * ((y * 4.554905e-7) + 3.1415925)) * sin(x * 3.1415925)"
17,3.2009326e-13,"sin(x * 3.1415925) * sin((y * 0.9999999) * (((y + 3.8920355) * 7.600565e-8) + 3.1415925))"
