gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.116076,0,0.116076,0.000350934
1,0.0899695,0,0.0899695,0.000350934
2,0.0891079,0,0.0891079,0.000350934
3,0.0668542,0,0.0668542,0.000350934
4,0.05101,0,0.05101,0.000350934
5,0.0498976,0,0.0498976,0.000350934
6,0.0446009,0,0.0446009,0.000350934
7,0.0433883,0,0.0433883,0.000350934
8,0.0440107,0,0.0440107,0.000350934
9,0.0368071,0,0.0368071,0.000350934
10,0.031973,0,0.031973,0.000350934
11,0.0118296,0,0.0118296,0.000350934
12,0.0071973,0,0.0071973,0.000350934
13,0.00686944,0,0.00686944,0.000350934
14,0.00684623,0,0.00684623,0.000350934
15,0.00684459,0,0.00684459,0.000350934
16,0.00684469,0,0.00684469,0.000350934
17,0.006845,0,0.006845,0.000350934
18,0.00684542,0,0.00684542,0.000350934
19,0.00684507,0,0.00684507,0.000350934
20,0.00684446,0,0.00684446,0.000350934
21,0.00684446,0,0.00684446,0.000350934
22,0.00684446,0,0.00684446,0.000350934
23,0.00684446,0,0.00684446,0.000350934
24,0.00684725,0,0.00684725,0.000350934
25,0.00917121,0,0.00917121,0.000350934
26,0.0091683,0,0.0091683,0.000350934
27,0.00916829,0,0.00916829,0.000350934
28,0.00916829,0,0.00916829,0.000350934
29,0.00916829,0,0.00916829,0.000350934
30,0.00916829,0,0.00916829,0.000350934
31,0.00916829,0,0.00916829,0.000350934
32,0.00916829,0,0.00916829,0.000350934
33,0.00916829,0,0.00916829,0.000350934
34,0.00916829,0,0.00916829,0.000350934
35,0.00916829,0,0.00916829,0.000350934
36,0.00916829,0,0.00916829,0.000350934
37,0.00916829,0,0.00916829,0.000350934
38,0.00916829,0,0.00916829,0.000350934
39,0.00916829,0,0.00916829,0.000350934
40,0.00916829,0,0.00916829,0.000350934
41,0.00916829,0,0.00916829,0.000350934
42,0.00916829,0,0.00916829,0.000350934
43,0.00916829,0,0.00916829,0.000350934
44,0.00916829,0,0.00916829,0.000350934
45,0.00916829,0,0.00916829,0.000350934
46,0.00916829,0,0.00916829,0.000350934
47,0.00916829,0,0.00916829,0.000350934
48,0.00916829,0,0.00916829,0.000350934
49,0.00916894,0,0.00916894,0.000350934
