method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Fisher,2,-1,0.3133434164,0.0000000000,9,19
PISR-NSGA-II,Fisher,2,-1,0.5688821042,0.0000000000,5,2
PISR-NSGA-II,Fisher,2,-1,1287.0360782216,0.0000000000,10,13
PISR-NSGA-II,Fisher,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,19
PISR-NSGA-II,Fisher,2,-1,3.6911886317,0.0000000000,15,13
PISR-NSGA-II,Fisher,2,-1,0.1967507098,0.0000000000,9,5
PISR-NSGA-II,Fisher,2,-1,0.7408623410,0.0000000000,3,2
PISR-NSGA-II,Fisher,2,-1,0.1829390900,0.0000000000,10,5
PISR-NSGA-II,Fisher,2,-1,0.0547245782,0.0000000000,10,2
PISR-NSGA-II,Fisher,2,-1,0.7408623410,0.0000000000,3,2
PISR-NSGA-II,Fisher,2,-1,0.1739674931,0.0000000000,8,2
PISR-NSGA-II,Fisher,2,-1,0.1829390900,0.0000000000,10,5
PISR-NSGA-II,Fisher,2,-1,0.7408623410,0.0000000000,3,2
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.1220644161,0.0000000000,3,1
PISR-NSGA-II,Fisher,2,-1,0.0916150749,0.0000000000,7,19
PISR-NSGA-II,Fisher,2,-1,0.7996345184,0.0000000000,9,10
PISR-NSGA-II,Fisher,2,-1,0.1790988244,0.0000000000,8,4
PISR-NSGA-II,Fisher,2,-1,18.0059853840,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.1220644161,0.0000000000,3,1
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.5469002049,0.0000000000,8,9
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,1.3275343121,0.0000000000,17,15
PISR-NSGA-II,Fisher,2,-1,0.7996345184,0.0000000000,9,10
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.0647151729,0.0000000000,5,1
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,18.0059853840,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,18.0059853840,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,1.1788403203,0.0000000000,10,11
PISR-NSGA-II,Fisher,2,-1,0.1829390900,0.0000000000,10,5
PISR-NSGA-II,Fisher,2,-1,0.1220644161,0.0000000000,3,1
PISR-NSGA-II,Fisher,2,-1,0.1829390900,0.0000000000,10,5
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.1981609573,0.0000000000,8,5
PISR-NSGA-II,Fisher,2,-1,0.0250958077,0.0000000000,10,1
PISR-NSGA-II,Fisher,2,-1,18.0059853840,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.1742192746,0.0000000000,8,3
PISR-NSGA-II,Fisher,2,-1,12.1315635380,0.0000000000,12,13
PISR-NSGA-II,Fisher,2,-1,10000.0000000000,0.0000000000,21,18
PISR-NSGA-II,Fisher,2,-1,0.0916150749,0.0000000000,7,19
PISR-NSGA-II,Fisher,2,-1,18.0059853840,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.0916150749,0.0000000000,7,19
PISR-NSGA-II,Fisher,2,-1,0.5214193356,0.0000000000,9,9
PISR-NSGA-II,Fisher,2,-1,18.3845720125,0.0000000000,5,19
PISR-NSGA-II,Fisher,2,-1,0.7408623410,0.0000000000,3,2
