gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.374967,0.0108476,0.385815,0.447571
1,0.0641854,0.00136983,0.0655552,0.0875321
2,0.00277307,6.76816e-05,0.00284076,0.0866151
3,0.00218571,1.20457e-05,0.00219776,0.0866151
4,0.00221882,1.03575e-05,0.00222918,0.0756919
5,0.00212224,1.03009e-05,0.00213254,0.0383862
6,0.00213519,1.02936e-05,0.00214548,0.0296182
7,0.00217845,1.02879e-05,0.00218874,0.0296182
8,0.00120851,1.02823e-05,0.0012188,0.0296182
9,0.00164231,1.0258e-05,0.00165257,0.0296182
10,0.00229215,9.99966e-06,0.00230215,0.0296182
11,0.0022434,9.99435e-06,0.00225339,0.0285474
12,0.00216691,9.98904e-06,0.0021769,0.028544
13,0.000848225,9.98374e-06,0.000858208,0.0285416
14,0.000615568,9.97845e-06,0.000625547,0.0285398
15,0.000483011,9.97316e-06,0.000492984,0.0285398
16,0.000405063,9.96788e-06,0.000415031,0.0285398
17,0.000358003,9.96261e-06,0.000367966,0.0285398
18,0.000238973,9.95734e-06,0.000248931,0.0285398
19,0.000238941,9.74881e-06,0.00024869,0.0285398
20,0.000231969,9.57767e-06,0.000241547,0.0285398
21,0.000227494,9.57282e-06,0.000237067,0.0280885
22,0.000227465,9.56798e-06,0.000237033,0.0280885
23,7.12484e-05,9.56314e-06,8.08115e-05,0.0280885
24,0.000129708,9.5583e-06,0.000139267,0.0280885
25,0.00015237,9.55369e-06,0.000161924,0.0263901
26,5.01978e-05,9.54909e-06,5.97468e-05,0.0263901
27,1.41097e-06,9.5445e-06,1.09555e-05,0.0263901
28,2.15036e-05,9.5399e-06,3.10435e-05,0.0262155
29,6.45329e-05,9.53532e-06,7.40682e-05,0.0261003
30,6.45125e-05,9.45413e-06,7.39666e-05,0.0260256
31,6.45105e-05,9.44963e-06,7.39601e-05,0.0258815
32,6.45085e-05,9.44513e-06,7.39537e-05,0.0258815
33,6.29723e-05,9.44064e-06,7.24129e-05,0.0252977
34,6.29704e-05,9.43615e-06,7.24066e-05,0.0246571
35,6.29685e-05,9.43167e-06,7.24002e-05,0.0242952
36,6.29667e-05,9.42719e-06,7.23939e-05,0.0240719
37,6.13734e-05,9.42272e-06,7.07961e-05,0.0239309
38,5.87326e-05,9.41825e-06,6.81509e-05,0.0238743
