Complexity,Loss,Equation
1,0.03345467,"0.6326515"
3,8.099132e-14,"inv(exp(x))"
4,7.831799e-14,"exp(-2.8326555e-8 - x)"
6,7.795744e-14,"exp(-2.8326555e-8 - x) - -2.8326555e-8"
8,7.779036e-14,"(x + exp(-2.8326555e-8 - x)) - x"
10,7.683183e-14,"(x - -3.518492e-8) + (exp(-3.518492e-8 - x) - x)"
12,7.511703e-14,"(x + x) + ((exp(-2.8326555e-8 - x) - x) - x)"
14,7.479166e-14,"((x + x) + ((exp(-2.8326555e-8 - x) - x) - x)) - -2.8326555e-8"
16,7.307686e-14,"((((exp(-2.8326555e-8 - x) - x) - x) + (x + x)) + x) - x"
