method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,HarmonicOscillator,1,-1,1.1248493441,0.0000000000,7,2
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,HarmonicOscillator,1,-1,12.6175713498,0.0000000000,6,3
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2263770390,0.0000000000,4,2
PISR-NSGA-II,HarmonicOscillator,1,-1,7.5705683584,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,6.0726922153,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,6.0726922153,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,7.9023507714,0.0000000000,3,1
PISR-NSGA-II,HarmonicOscillator,1,-1,7.9023507714,0.0000000000,3,1
PISR-NSGA-II,HarmonicOscillator,1,-1,1.1248493441,0.0000000000,7,2
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,5.5826655687,0.0000000000,8,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,7.5705683584,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,7.5705683584,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,5.5826655687,0.0000000000,8,3
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2263770390,0.0000000000,4,2
PISR-NSGA-II,HarmonicOscillator,1,-1,6.0726922153,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2263770390,0.0000000000,4,2
PISR-NSGA-II,HarmonicOscillator,1,-1,6.0726922153,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,5.5826655687,0.0000000000,8,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,7.5705683584,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,30.2373939447,0.0000000000,4,4
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,12.6175713498,0.0000000000,6,3
PISR-NSGA-II,HarmonicOscillator,1,-1,1.1248493441,0.0000000000,7,2
PISR-NSGA-II,HarmonicOscillator,1,-1,6.0726922153,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2263770390,0.0000000000,4,2
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,12.6175713498,0.0000000000,6,3
PISR-NSGA-II,HarmonicOscillator,1,-1,7.9023507714,0.0000000000,3,1
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2263770390,0.0000000000,4,2
PISR-NSGA-II,HarmonicOscillator,1,-1,1.1248493441,0.0000000000,7,2
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,6.0726922153,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,1.1248493441,0.0000000000,7,2
PISR-NSGA-II,HarmonicOscillator,1,-1,5.5826655687,0.0000000000,8,3
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,HarmonicOscillator,1,-1,12.6175713498,0.0000000000,6,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,5.5826655687,0.0000000000,8,3
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2263770390,0.0000000000,4,2
PISR-NSGA-II,HarmonicOscillator,1,-1,12.6175713498,0.0000000000,6,3
PISR-NSGA-II,HarmonicOscillator,1,-1,20.4877637567,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,430.1150766001,0.0000000000,5,9
PISR-NSGA-II,HarmonicOscillator,1,-1,5.5826655687,0.0000000000,8,3
PISR-NSGA-II,HarmonicOscillator,1,-1,12.6175713498,0.0000000000,6,3
