gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.993663,179.34,180.333,1e+18
1,0.198068,0.489551,0.68762,181.824
2,0.198068,0.241173,0.439242,0.756181
3,0.116345,0.154596,0.270941,0.491762
4,0.000957749,0.142094,0.143052,0.317
5,5.55391e-05,0.0940066,0.0940621,0.133271
6,7.10341e-05,0.0831828,0.0832538,0.133271
7,3.51607e-05,0.0591161,0.0591513,0.133271
8,3.68318e-05,0.0582424,0.0582792,0.133271
9,3.34249e-05,0.0254667,0.0255001,0.133271
10,1.90752e-08,0.000291922,0.000291941,0.133271
11,1.15835e-08,0.000186764,0.000186775,0.133271
12,7.00418e-09,0.000111805,0.000111812,0.133271
13,4.22234e-09,6.69315e-05,6.69357e-05,0.133271
14,2.53992e-09,4.00682e-05,4.00707e-05,0.133271
15,1.5256e-09,2.26397e-05,2.26412e-05,0.133271
16,6.74272e-10,1.34978e-05,1.34985e-05,0.133271
17,3.32702e-09,8.07258e-06,8.07591e-06,0.133271
18,3.28936e-10,4.83259e-06,4.83292e-06,0.133271
19,1.97064e-10,2.89301e-06,2.89321e-06,0.133271
20,7.02631e-13,1.03593e-08,1.036e-08,0.133271
21,6.11484e-13,7.40682e-09,7.40743e-09,0.133271
22,8.10014e-13,1.60042e-08,1.6005e-08,0.133271
23,5.05764e-13,9.58076e-09,9.58127e-09,0.133271
24,5.02668e-13,9.51623e-09,9.51674e-09,0.133271
25,5.58863e-13,7.32486e-09,7.32542e-09,0.133271
26,5.55996e-13,7.28785e-09,7.28841e-09,0.133271
27,5.55926e-13,7.28695e-09,7.2875e-09,0.133271
28,5.55891e-13,7.28649e-09,7.28705e-09,0.133271
29,5.55891e-13,7.28649e-09,7.28705e-09,0.133271
30,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
31,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
32,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
33,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
34,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
35,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
36,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
37,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
38,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
39,5.5586e-13,7.2861e-09,7.28666e-09,0.133271
40,9.59281e-08,1.66718e-05,1.67677e-05,0.133271
41,9.59628e-08,1.66718e-05,1.67677e-05,0.133271
42,9.59856e-08,1.66717e-05,1.67677e-05,0.133271
43,9.60005e-08,1.66717e-05,1.67677e-05,0.133271
44,9.60104e-08,1.66717e-05,1.67677e-05,0.133271
45,9.60168e-08,1.66717e-05,1.67677e-05,0.133271
46,9.60211e-08,1.66717e-05,1.67677e-05,0.133271
47,9.60239e-08,1.66717e-05,1.67677e-05,0.133271
48,9.60257e-08,1.66717e-05,1.67677e-05,0.133271
49,9.60269e-08,1.66717e-05,1.67677e-05,0.133271
50,8.44149e-08,1.66766e-05,1.67611e-05,0.133271
51,8.44021e-08,1.66767e-05,1.67611e-05,0.133271
52,8.43937e-08,1.66767e-05,1.67611e-05,0.133271
53,8.43882e-08,1.66767e-05,1.67611e-05,0.133271
54,8.43846e-08,1.66767e-05,1.67611e-05,0.133271
55,8.43823e-08,1.66767e-05,1.67611e-05,0.133271
56,8.43808e-08,1.66767e-05,1.67611e-05,0.133271
57,8.43798e-08,1.66767e-05,1.67611e-05,0.133271
58,8.43791e-08,1.66767e-05,1.67611e-05,0.133271
59,8.43787e-08,1.65692e-05,1.66536e-05,0.133271
60,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
61,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
62,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
63,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
64,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
65,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
66,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
67,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
68,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
69,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
70,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
71,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
72,8.43779e-08,1.58645e-05,1.59489e-05,0.133271
73,8.43779e-08,1.53309e-05,1.54153e-05,0.133271
74,8.43779e-08,1.56503e-05,1.57347e-05,0.133271
75,8.01558e-08,1.58167e-05,1.58969e-05,0.133271
76,7.89e-08,1.58775e-05,1.59564e-05,0.133271
77,7.80938e-08,1.58992e-05,1.59773e-05,0.133271
78,7.75742e-08,1.5907e-05,1.59845e-05,0.133271
79,7.72384e-08,1.59097e-05,1.59869e-05,0.133271
80,7.22952e-09,1.59112e-05,1.59184e-05,0.133271
81,2.20034e-09,1.59112e-05,1.59134e-05,0.133271
