method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,HarmonicOscillator,1,-1,8.2426375824,0.0000000000,3,2
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,20.8744459625,0.0000000000,3,4
PISR-NSGA-II,HarmonicOscillator,1,-1,5.7212432647,0.0000000000,8,2
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2509411510,0.0000000000,4,1
PISR-NSGA-II,HarmonicOscillator,1,-1,31.6626743091,0.0000000000,4,5
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2509411510,0.0000000000,4,1
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,11.4542793032,0.0000000000,6,4
PISR-NSGA-II,HarmonicOscillator,1,-1,8.2426375824,0.0000000000,3,2
PISR-NSGA-II,HarmonicOscillator,1,-1,5.7212432647,0.0000000000,8,2
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,20.8744459625,0.0000000000,3,4
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2509411510,0.0000000000,4,1
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2509411510,0.0000000000,4,1
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,5.7212432647,0.0000000000,8,2
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,7.1068314872,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,7.1068314872,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,20.8744459625,0.0000000000,3,4
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,6.2328511465,0.0000000000,7,3
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,7.1068314872,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2509411510,0.0000000000,4,1
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,8.2426375824,0.0000000000,3,2
PISR-NSGA-II,HarmonicOscillator,1,-1,11.4542793032,0.0000000000,6,4
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,11.4542793032,0.0000000000,6,4
PISR-NSGA-II,HarmonicOscillator,1,-1,5.7212432647,0.0000000000,8,2
PISR-NSGA-II,HarmonicOscillator,1,-1,8.2426375824,0.0000000000,3,2
PISR-NSGA-II,HarmonicOscillator,1,-1,31.6626743091,0.0000000000,4,5
PISR-NSGA-II,HarmonicOscillator,1,-1,7.1068314872,0.0000000000,9,4
PISR-NSGA-II,HarmonicOscillator,1,-1,11.4542793032,0.0000000000,6,4
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,31.6626743091,0.0000000000,4,5
PISR-NSGA-II,HarmonicOscillator,1,-1,1.0650010877,0.0000000000,7,1
PISR-NSGA-II,HarmonicOscillator,1,-1,11.4542793032,0.0000000000,6,4
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,31.6626743091,0.0000000000,4,5
PISR-NSGA-II,HarmonicOscillator,1,-1,11.4542793032,0.0000000000,6,4
PISR-NSGA-II,HarmonicOscillator,1,-1,5.7212432647,0.0000000000,8,2
PISR-NSGA-II,HarmonicOscillator,1,-1,5.7212432647,0.0000000000,8,2
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,HarmonicOscillator,1,-1,2.2509411510,0.0000000000,4,1
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,423.8439885509,0.0000000000,5,10
PISR-NSGA-II,HarmonicOscillator,1,-1,847.6841643100,0.0000000000,2,10
PISR-NSGA-II,HarmonicOscillator,1,-1,2.6176575949,0.0000000000,7,9
PISR-NSGA-II,HarmonicOscillator,1,-1,27.6326243895,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2965381291,0.0000000000,1,10
PISR-NSGA-II,HarmonicOscillator,1,-1,0.2776314554,0.0000000000,13,8
PISR-NSGA-II,HarmonicOscillator,1,-1,10000.0000000000,0.0000000000,1,18
PISR-NSGA-II,HarmonicOscillator,1,-1,0.4449676704,0.0000000000,1,17
PISR-NSGA-II,HarmonicOscillator,1,-1,6.2242155574,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,2.8897739379,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,7.5016246159,0.0000000000,4,10
PISR-NSGA-II,HarmonicOscillator,1,-1,3.3809650948,0.0000000000,4,8
PISR-NSGA-II,HarmonicOscillator,1,-1,8.2426375824,0.0000000000,3,2
PISR-NSGA-II,HarmonicOscillator,1,-1,194.4981293833,0.0000000000,10,8
PISR-NSGA-II,HarmonicOscillator,1,-1,9.0043612364,0.0000000000,9,5
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2965381291,0.0000000000,1,10
PISR-NSGA-II,HarmonicOscillator,1,-1,1.9970369513,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,4.1106262543,0.0000000000,1,17
PISR-NSGA-II,HarmonicOscillator,1,-1,1151.1511210597,0.0000000000,18,8
PISR-NSGA-II,HarmonicOscillator,1,-1,12.4346981506,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,6.1119598532,0.0000000000,3,11
PISR-NSGA-II,HarmonicOscillator,1,-1,0.6376990495,0.0000000000,10,1
PISR-NSGA-II,HarmonicOscillator,1,-1,0.4449676704,0.0000000000,1,17
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2053213239,0.0000000000,2,10
PISR-NSGA-II,HarmonicOscillator,1,-1,0.4449676704,0.0000000000,1,14
PISR-NSGA-II,HarmonicOscillator,1,-1,9.5993425482,0.0000000000,3,3
PISR-NSGA-II,HarmonicOscillator,1,-1,10000.0000000000,0.0000000000,1,18
PISR-NSGA-II,HarmonicOscillator,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,HarmonicOscillator,1,-1,9.5837676301,0.0000000000,8,8
PISR-NSGA-II,HarmonicOscillator,1,-1,43.2636043904,0.0000000000,1,16
PISR-NSGA-II,HarmonicOscillator,1,-1,1.2706075001,0.0000000000,6,12
PISR-NSGA-II,HarmonicOscillator,1,-1,0.3045876649,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,79.5315652102,0.0000000000,4,6
PISR-NSGA-II,HarmonicOscillator,1,-1,1825.8900028953,0.0000000000,13,8
PISR-NSGA-II,HarmonicOscillator,1,-1,4.1106262543,0.0000000000,1,17
PISR-NSGA-II,HarmonicOscillator,1,-1,6.2242155574,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2965381291,0.0000000000,1,10
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2965381291,0.0000000000,1,10
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2965381291,0.0000000000,1,10
PISR-NSGA-II,HarmonicOscillator,1,-1,0.4449676704,0.0000000000,1,14
PISR-NSGA-II,HarmonicOscillator,1,-1,32.8185946979,0.0000000000,2,10
PISR-NSGA-II,HarmonicOscillator,1,-1,0.4449676704,0.0000000000,1,17
PISR-NSGA-II,HarmonicOscillator,1,-1,5.2965381291,0.0000000000,1,10
PISR-NSGA-II,HarmonicOscillator,1,-1,0.1759698831,0.0000000000,1,13
PISR-NSGA-II,HarmonicOscillator,1,-1,0.4449676702,0.0000000000,1,14
