method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Ginzburg-Landau,1,-1,9.0499251145,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,23.5649908097,0.0000000000,3,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.4301818528,0.0000000000,8,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.5257438042,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,33.6905239264,0.0000000000,4,7
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.5257438042,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,11.7288334592,0.0000000000,6,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,9.0499251145,0.0000000000,3,4
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.4301818528,0.0000000000,8,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,23.5649908097,0.0000000000,3,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.5257438042,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.5257438042,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.4301818528,0.0000000000,8,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.0674277838,0.0000000000,9,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.0674277838,0.0000000000,9,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,23.5649908097,0.0000000000,3,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,3.7597709146,0.0000000000,7,3
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,1.5056906568,0.0000000000,7,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
PISR-NSGA-II,Ginzburg-Landau,1,-1,8.0674277838,0.0000000000,9,6
PISR-NSGA-II,Ginzburg-Landau,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Ginzburg-Landau,1,-1,2.5257438042,0.0000000000,4,1
PISR-NSGA-II,Ginzburg-Landau,1,-1,431.7119793736,0.0000000000,5,9
