method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Painleve-I,1,-1,13.4907254989,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,0.6163331308,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,3.3815625227,0.0000000000,8,3
PISR-NSGA-II,Painleve-I,1,-1,13.4907254989,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,4.8106208309,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Painleve-I,1,-1,13.4907254989,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,24.9909130629,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,4.4633177040,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Painleve-I,1,-1,3.3815625227,0.0000000000,8,3
PISR-NSGA-II,Painleve-I,1,-1,9.7809213392,0.0000000000,9,6
PISR-NSGA-II,Painleve-I,1,-1,16.6615514838,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,0.6163331308,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,1.1410292985,0.0000000000,7,2
PISR-NSGA-II,Painleve-I,1,-1,16.6615514838,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,13.4907254989,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,24.9909130629,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Painleve-I,1,-1,24.9909130629,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,1.1410292985,0.0000000000,7,2
PISR-NSGA-II,Painleve-I,1,-1,3.3815625227,0.0000000000,8,3
PISR-NSGA-II,Painleve-I,1,-1,24.9909130629,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,1.1410292985,0.0000000000,7,2
PISR-NSGA-II,Painleve-I,1,-1,4.8106208309,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,13.4907254989,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,4.8106208309,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,16.6615514838,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,9.7809213392,0.0000000000,9,6
PISR-NSGA-II,Painleve-I,1,-1,9.7809213392,0.0000000000,9,6
PISR-NSGA-II,Painleve-I,1,-1,16.6615514838,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,9.7809213392,0.0000000000,9,6
PISR-NSGA-II,Painleve-I,1,-1,13.4907254989,0.0000000000,6,6
