method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Poisson,1,-1,47.5041824809,0.0000000000,3,2
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
PISR-NSGA-II,Poisson,1,-1,72.7515288141,0.0000000000,3,2
PISR-NSGA-II,Poisson,1,-1,49.8362618929,0.0000000000,8,2
PISR-NSGA-II,Poisson,1,-1,39.6427257998,0.0000000000,4,2
PISR-NSGA-II,Poisson,1,-1,77.1373588067,0.0000000000,4,2
PISR-NSGA-II,Poisson,1,-1,39.6427257998,0.0000000000,4,2
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,53.3995386503,0.0000000000,6,1
PISR-NSGA-II,Poisson,1,-1,47.5041824809,0.0000000000,3,2
PISR-NSGA-II,Poisson,1,-1,49.8362618929,0.0000000000,8,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,72.7515288141,0.0000000000,3,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,39.6427257998,0.0000000000,4,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,39.6427257998,0.0000000000,4,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,49.8362618929,0.0000000000,8,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,48.2454328114,0.0000000000,9,2
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
PISR-NSGA-II,Poisson,1,-1,48.2454328114,0.0000000000,9,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,72.7515288141,0.0000000000,3,2
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,48.9884491323,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,40.0513324731,0.0000000000,7,2
PISR-NSGA-II,Poisson,1,-1,522.5978685156,0.0000000000,5,1
PISR-NSGA-II,Poisson,1,-1,48.2454328114,0.0000000000,9,2
PISR-NSGA-II,Poisson,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,8
