t,u
0.0,0.0
0.0012012012012012011,0.0012012014957507179
0.0024024024024024023,0.0024024047470504574
0.0036036036036036032,0.0036036114861596517
0.004804804804804805,0.004804823545173354
0.006006006006006006,0.00600604275618662
0.0072072072072072065,0.007207270951703002
0.008408408408408409,0.008408510006615825
0.00960960960960961,0.009609761773202663
0.01081081081081081,0.010811028210606106
0.012012012012012012,0.012012311277968757
0.013213213213213212,0.0132136129344332
0.014414414414414413,0.014414935199951458
0.015615615615615615,0.015616280003984299
0.016816816816816817,0.016817649440603148
0.018018018018018018,0.01801904561158779
0.01921921921921922,0.019220470618718025
0.02042042042042042,0.02042192656377364
0.02162162162162162,0.021623415608204067
0.022822822822822823,0.02282493984407782
0.024024024024024024,0.02402650150521433
0.025225225225225224,0.025228102846484635
0.026426426426426425,0.02642974612275977
0.027627627627627625,0.027631433588910768
0.028828828828828826,0.028833167551232358
0.03003003003003003,0.03003495025976742
0.03123123123123123,0.03123678408631042
0.032432432432432434,0.03243867143895809
0.033633633633633635,0.03364061472580713
0.034834834834834835,0.03484261635495426
0.036036036036036036,0.03604467877782553
0.037237237237237236,0.03724680440454479
0.03843843843843844,0.03844899574290256
0.03963963963963964,0.03965125535440306
0.04084084084084084,0.04085358580055055
0.04204204204204204,0.04205598964284925
0.04324324324324324,0.04325846950667784
0.04444444444444444,0.044461027931737646
0.04564564564564565,0.0456636675231062
0.04684684684684685,0.04686639101671831
0.04804804804804805,0.04806920114850877
0.04924924924924925,0.04927210065441239
0.05045045045045045,0.050475092270363994
0.05165165165165165,0.05167817873229838
0.05285285285285285,0.05288136290569514
0.05405405405405405,0.05408464744336268
0.05525525525525525,0.05528803525839147
0.05645645645645645,0.056491529275418347
0.05765765765765765,0.057695132419080176
0.05885885885885886,0.058898847614013816
0.06006006006006006,0.06010267778485611
0.06126126126126126,0.06130662592283826
0.06246246246246246,0.0625106949547176
0.06366366366366366,0.06371488786587563
0.06486486486486487,0.06491920777020455
0.06606606606606606,0.06612365778159651
0.06726726726726727,0.06732824101394375
0.06846846846846846,0.06853296058113838
0.06966966966966967,0.06973781959707265
0.07087087087087086,0.07094282130596588
0.07207207207207207,0.07214796873796296
0.07327327327327327,0.07335326518511051
0.07447447447447447,0.0745587139512273
0.07567567567567567,0.07576431834013207
0.07687687687687687,0.07697008165564356
0.07807807807807808,0.07817600720158054
0.07927927927927927,0.07938209834880658
0.08048048048048048,0.08058835840335567
0.08168168168168168,0.08179479072994987
0.08288288288288288,0.08300139882313227
0.08408408408408408,0.08420818617744595
0.08528528528528528,0.08541515628743403
0.08648648648648648,0.08662231264763956
0.08768768768768768,0.08782965875260568
0.08888888888888888,0.08903719822833639
0.09009009009009009,0.09024493448476019
0.0912912912912913,0.09145287119604488
0.09249249249249249,0.09266101204839093
0.0936936936936937,0.0938693607279989
0.09489489489489489,0.09507792092106924
0.0960960960960961,0.09628669631380252
0.09729729729729729,0.09749569066008762
0.0984984984984985,0.09870490764843193
0.09969969969969969,0.09991435102625428
0.1009009009009009,0.10112402467248986
0.10210210210210209,0.1023339324660738
0.1033033033033033,0.10354407828594123
0.1045045045045045,0.10475446601102731
0.1057057057057057,0.10596509952026717
0.1069069069069069,0.10717598291542953
0.1081081081081081,0.10838711983112738
0.10930930930930931,0.10959851434287021
0.1105105105105105,0.11081017054791714
0.11171171171171171,0.11202209254352731
0.1129129129129129,0.1132342844269598
0.11411411411411411,0.1144467502954738
0.1153153153153153,0.11565949424632836
0.11651651651651651,0.11687252037678267
0.11771771771771772,0.1180858330115804
0.11891891891891891,0.11929943605428454
0.12012012012012012,0.12051333379488739
0.12132132132132131,0.12172753056712565
0.12252252252252252,0.12294203070473608
0.12372372372372371,0.1241568385414554
0.12492492492492492,0.1253719584110204
0.12612612612612611,0.1265873946471677
0.12732732732732732,0.12780315158363414
0.12852852852852853,0.12901923376956756
0.12972972972972974,0.13023564536527862
0.13093093093093092,0.13145239087606017
0.13213213213213212,0.1326694748744981
0.13333333333333333,0.1338869019331782
0.13453453453453454,0.13510467662468634
0.13573573573573572,0.13632280352160833
0.13693693693693693,0.1375412871965301
0.13813813813813813,0.13876013222203748
0.13933933933933934,0.13997934337394344
0.14054054054054052,0.14119892507309556
0.14174174174174173,0.14241888204111208
0.14294294294294294,0.14363921909212682
0.14414414414414414,0.1448599410402736
0.14534534534534535,0.1460810526996863
0.14654654654654653,0.14730255888449872
0.14774774774774774,0.14852446440884476
0.14894894894894894,0.14974677408685824
0.15015015015015015,0.15096949292349526
0.15135135135135133,0.15219262560451194
0.15255255255255254,0.1534161770690136
0.15375375375375375,0.1546401523757295
0.15495495495495495,0.1558645565833891
0.15615615615615616,0.15708939475072173
0.15735735735735734,0.15831467193645676
0.15855855855855855,0.1595403931993236
0.15975975975975976,0.16076656359805158
0.16096096096096096,0.16199318836944662
0.16216216216216214,0.16322027246917475
0.16336336336336335,0.16444782105512679
0.16456456456456456,0.16567583943404568
0.16576576576576577,0.16690433291267456
0.16696696696696697,0.1681333067977564
0.16816816816816815,0.1693627663960343
0.16936936936936936,0.1705927170142513
0.17057057057057057,0.17182316395915043
0.17177177177177178,0.1730541127023344
0.17297297297297295,0.17428556847506144
0.17417417417417416,0.17551753665544118
0.17537537537537537,0.17675002280204183
0.17657657657657658,0.17798303247343172
0.17777777777777776,0.17921657122817913
0.17897897897897896,0.18045064462485244
0.18018018018018017,0.1816852582220199
0.18138138138138138,0.18292041757824978
0.1825825825825826,0.18415612840313972
0.18378378378378377,0.18539239620995937
0.18498498498498497,0.1866292265986016
0.18618618618618618,0.18786662538368865
0.1873873873873874,0.1891045983798428
0.18858858858858857,0.19034315140168637
0.18978978978978978,0.19158229026384163
0.19099099099099098,0.19282202078093086
0.1921921921921922,0.1940623487675764
0.1933933933933934,0.19530328017483015
0.19459459459459458,0.1965448208051902
0.19579579579579579,0.1977869764820229
0.196996996996997,0.19902975328067515
0.1981981981981982,0.20027315727649384
0.19939939939939938,0.20151719454482583
0.2006006006006006,0.2027618711610181
0.2018018018018018,0.2040071932004175
0.203003003003003,0.20525316673837093
0.20420420420420418,0.2064997979711151
0.2054054054054054,0.20774709299845778
0.2066066066066066,0.2089950578690472
0.2078078078078078,0.21024369892409325
0.209009009009009,0.21149302250480584
0.2102102102102102,0.21274303495239488
0.2114114114114114,0.21399374260807036
0.2126126126126126,0.21524515181304218
0.2138138138138138,0.21649726890852022
0.215015015015015,0.2177501003399357
0.2162162162162162,0.21900365251342485
0.2174174174174174,0.2202579317048341
0.21861861861861862,0.22151294452686973
0.21981981981981982,0.22276869759223808
0.221021021021021,0.22402519751364533
0.2222222222222222,0.2252824509037979
0.22342342342342342,0.226540464375402
0.22462462462462462,0.22779924454116396
0.2258258258258258,0.22905879810000626
0.227027027027027,0.23031913177442934
0.22822822822822822,0.23158025206948998
0.22942942942942943,0.23284216587554765
0.2306306306306306,0.2341048800829618
0.2318318318318318,0.23536840158209185
0.23303303303303302,0.23663273726329728
0.23423423423423423,0.23789789401693753
0.23543543543543544,0.23916387873337205
0.23663663663663662,0.24043069836960534
0.23783783783783782,0.241698359975642
0.23903903903903903,0.2429668702878418
0.24024024024024024,0.24423623648092763
0.24144144144144142,0.24550646572962237
0.24264264264264263,0.24677756520864894
0.24384384384384383,0.24804954209273022
0.24504504504504504,0.24932240355658913
0.24624624624624625,0.25059615677494856
0.24744744744744743,0.2518708089677849
0.24864864864864863,0.2531463675249471
0.24984984984984984,0.25442283941625243
0.251051051051051,0.2557002321080827
0.25225225225225223,0.2569785530668198
0.25345345345345344,0.25825780975884566
0.25465465465465464,0.25953800965054213
0.25585585585585585,0.26081916020829105
0.25705705705705706,0.2621012688984743
0.25825825825825827,0.26338434320923365
0.2594594594594595,0.26466839088390703
0.2606606606606606,0.2659534191279644
0.26186186186186183,0.2672394357073608
