t,u
0.0,1.0
0.05005005005005005,1.0003742658925925
0.1001001001001001,1.00148928503646
0.15015015015015015,1.0033292982634403
0.2002002002002002,1.0058731752911338
0.2502502502502503,1.0090945293688773
0.3003003003003003,1.0129618369221085
0.3503503503503504,1.0174385771034813
0.4004004004004004,1.0224833839277785
0.45045045045045046,1.028050218004142
0.5005005005005005,1.0340885662764776
0.5505505505505506,1.0405436657966693
0.6006006006006006,1.0473567610707337
0.6506506506506506,1.0544653990710706
0.7007007007007008,1.0618037598356704
0.7507507507507508,1.0693030331501314
0.8008008008008008,1.0768918378112804
0.8508508508508509,1.0844966856775677
0.9009009009009009,1.0920424933565072
0.9509509509509511,1.0994531360757178
1.001001001001001,1.1066520436558522
1.0510510510510511,1.1135628328634102
1.1011011011011012,1.1201099705211777
1.1511511511511512,1.126219458730268
1.2012012012012012,1.1318195341252126
1.2512512512512513,1.1368413687531098
1.3013013013013013,1.141219761948629
1.3513513513513515,1.1448938095210768
1.4014014014014016,1.1478075372972345
1.4514514514514516,1.1499104856367866
1.5015015015015016,1.1511582320527194
1.5515515515515517,1.1515128404517299
1.6016016016016017,1.1509432248188605
1.6516516516516517,1.1494254216031798
1.7017017017017018,1.1469427601306201
1.7517517517517518,1.1434859348157922
1.8018018018018018,1.139052965276517
1.8518518518518519,1.133649062377352
1.9019019019019021,1.1272863880421986
1.9519519519519521,1.1199837294056758
2.002002002002002,1.1117660868917383
2.052052052052052,1.1026641926095233
2.1021021021021022,1.0927139700783075
2.1521521521521523,1.0819559469949513
2.2022022022022023,1.0704346397472326
2.2522522522522523,1.0581979166576914
2.3023023023023024,1.0452963616064863
2.3523523523523524,1.0317826428869057
2.4024024024024024,1.0177109053141096
2.4524524524524525,1.0031361909405712
2.5025025025025025,0.9881138996921144
2.5525525525525525,0.9726992954349304
2.6026026026026026,0.9569470624853467
2.6526526526526526,0.9409109163858632
2.702702702702703,0.9246432703803468
2.752752752752753,0.9081949575246537
2.802802802802803,0.8916150100142634
2.852852852852853,0.8749504868026595
2.902902902902903,0.8582463557517346
2.9529529529529532,0.8415454246202011
3.0030030030030033,0.8248883024867893
3.0530530530530533,0.8083134138378545
3.1031031031031033,0.7918570419331638
3.1531531531531534,0.7755533885266546
3.2032032032032034,0.7594346787965645
3.2532532532532534,0.7435312727928287
3.3033033033033035,0.7278717901002563
3.3533533533533535,0.7124832608676673
3.4034034034034035,0.6973912722726454
3.4534534534534536,0.6826201238185963
3.5035035035035036,0.6681929916356119
3.5535535535535536,0.6541320843493665
3.6036036036036037,0.6404588025459079
3.6536536536536537,0.6271938936327845
3.7037037037037037,0.6143576013183387
3.753753753753754,0.6019698087430561
3.8038038038038042,0.5900501747981362
3.8538538538538543,0.5786182623805941
3.9039039039039043,0.56769365777723
3.9539539539539543,0.5572960811540988
4.004004004004004,0.5474454877782088
4.054054054054054,0.5381621592867125
4.104104104104104,0.5294667851640584
4.1541541541541545,0.5213805346891682
4.2042042042042045,0.5139251188119852
4.2542542542542545,0.5071228416227799
4.3043043043043046,0.5009966411376918
4.354354354354355,0.49557012272692413
4.404404404404405,0.4908675779973846
4.454454454454455,0.4869139946923366
4.504504504504505,0.48373505933720184
4.554554554554555,0.4813571414627541
4.604604604604605,0.47980727201107093
4.654654654654655,0.47911310574722243
4.704704704704705,0.4793028717045266
4.754754754754755,0.48040530860774106
4.804804804804805,0.482449584156167
4.854854854854855,0.4854651973382881
4.904904904904905,0.48948186102570646
4.954954954954955,0.4945293633628082
5.005005005005005,0.5006374051318194
5.055055055055055,0.5078354101020849
5.105105105105105,0.5161523058015969
5.155155155155155,0.5256162697318174
5.205205205205205,0.5362544391261661
5.255255255255255,0.5480925768071343
5.305305305305305,0.5611546924869486
5.355355355355356,0.5754626092087708
5.405405405405406,0.5910354763419696
5.455455455455456,0.6078892158065471
5.505505505505506,0.626035906146326
5.555555555555556,0.6454830883836009
5.605605605605606,0.6662330029972441
5.655655655655656,0.6882817402341924
5.705705705705706,0.7116183197431822
5.755755755755756,0.7362236821351448
5.805805805805806,0.7620696173770078
5.855855855855856,0.7891176165752422
5.9059059059059065,0.8173176833497633
5.9559559559559565,0.8466071004635152
6.0060060060060065,0.8769092011393057
6.056056056056057,0.9081321562545873
6.106106106106107,0.9401678407794842
6.156156156156157,0.9728908120319039
6.206206206206207,1.0061574762888859
6.256256256256257,1.0398055002104627
6.306306306306307,1.073653549002612
6.356356356356357,1.1075014320045473
6.406406406406407,1.1411307331021778
6.456456456456457,1.1743060092837454
6.506506506506507,1.2067766133036661
6.556556556556557,1.2382792091380503
6.606606606606607,1.2685409862413823
6.656656656656657,1.297283586251658
6.706706706706707,1.3242276835767928
6.756756756756757,1.3490981409674896
6.806806806806807,1.3716296052434411
6.856856856856857,1.3915723655945473
6.906906906906907,1.4086982584737788
6.956956956956957,1.4228063754565627
7.007007007007007,1.4337283157152798
7.057057057057057,1.4413327253740387
7.107107107107107,1.445528894484523
7.157157157157157,1.446269210835523
7.207207207207207,1.4435503387056068
7.257257257257257,1.437413058276374
7.307307307307307,1.4279407663405672
7.357357357357357,1.4152567242870184
7.407407407407407,1.3995202001890703
7.4574574574574575,1.3809217114801096
7.507507507507508,1.3596776039435776
7.557557557557558,1.3360242299135214
7.6076076076076085,1.3102119830721808
7.6576576576576585,1.282499430869202
7.7077077077077085,1.2531477548512653
7.7577577577577586,1.2224156698606068
7.807807807807809,1.1905549461941478
7.857857857857859,1.1578066156232492
7.907907907907909,1.1243978950829439
7.957957957957959,1.090539832011357
8.008008008008009,1.056425629974913
8.058058058058059,1.0222296142931842
8.108108108108109,0.9881067458304987
8.158158158158159,0.954192627895705
8.208208208208209,0.9206039047937989
8.258258258258259,0.887438977544543
8.308308308308309,0.8547789623639248
8.358358358358359,0.8226888182574379
8.408408408408409,0.7912185878506278
8.458458458458459,0.7604047001707109
8.508508508508509,0.7302712901911649
8.558558558558559,0.7008315030905259
8.608608608608609,0.6720887567781558
8.65865865865866,0.6440379463560991
8.70870870870871,0.6166665715364524
8.75875875875876,0.5899557856916638
8.80880880880881,0.56388135704876
8.85885885885886,0.5384145419811563
8.90890890890891,0.5135228714211626
8.95895895895896,0.48917085342425515
9.00900900900901,0.46532059541146503
9.05905905905906,0.441932351171405
9.10910910910911,0.41896499815538013
9.15915915915916,0.39637644991404686
9.20920920920921,0.37412401012660584
9.25925925925926,0.3521646727281678
9.30930930930931,0.33045537476069403
9.35935935935936,0.30895320623772643
9.40940940940941,0.28761558104218277
9.45945945945946,0.2664003772348069
9.50950950950951,0.24526604302853355
9.55955955955956,0.22417168463426593
9.60960960960961,0.20307712416100698
9.65965965965966,0.18194294863228577
9.70970970970971,0.16073053494555184
9.75975975975976,0.1394020721001338
9.80980980980981,0.11792056687723806
9.85985985985986,0.09624985021153823
9.90990990990991,0.07435457583569416
9.95995995995996,0.052200222150294344
10.01001001001001,0.029753094719382624
10.06006006006006,0.006980335499450822
10.11011011011011,-0.016150059945153394
10.16016016016016,-0.03966921349096357
10.21021021021021,-0.06360732081763937
10.26026026026026,-0.0879935898180683
10.31031031031031,-0.1128561568336066
10.36036036036036,-0.13822197862865504
10.41041041041041,-0.16411669459212802
10.46046046046046,-0.19056445651849732
10.51051051051051,-0.2175877207009401
10.56056056056056,-0.2452069973570519
10.61061061061061,-0.273440556868011
10.66066066066066,-0.3023040844134894
10.710710710710712,-0.3318102818801641
10.760760760760762,-0.36196841008137204
10.810810810810812,-0.3927837713963405
10.860860860860862,-0.42425713147687494
10.910910910910912,-0.4563840763984002
10.960960960960962,-0.489154307659913
11.011011011011012,-0.5225508707605472
11.061061061061062,-0.5565493394046955
11.111111111111112,-0.5911169460875952
11.161161161161163,-0.6262116834831363
11.211211211211213,-0.6617813839342198
11.261261261261263,-0.6977627994181331
11.311311311311313,-0.7340807249122452
11.361361361361363,-0.7706471775003091
11.411411411411413,-0.8073606822974562
11.461461461461463,-0.844105695544733
11.511511511511513,-0.880752236409052
11.561561561561563,-0.9171557677945904
11.611611611611613,-0.9531573841333341
11.661661661661663,-0.9885843522761963
11.711711711711713,-1.023251074194249
11.761761761761763,-1.0569605106683821
11.811811811811813,-1.0895060846730604
11.861861861861863,-1.120674102271656
11.911911911911913,-1.150246666343504
11.961961961961963,-1.1780050663003405
12.012012012012013,-1.2037335775836984
12.062062062062063,-1.22722358626783
12.112112112112113,-1.2482779209865604
12.162162162162163,-1.266715249987869
12.212212212212213,-1.2823743815459385
12.262262262262263,-1.2951182923774702
12.312312312312313,-1.3048377130079227
12.362362362362363,-1.31145410175338
12.412412412412413,-1.3149218671190863
12.462462462462463,-1.3152297288762809
12.512512512512513,-1.3124011486990637
12.562562562562563,-1.306493811196223
12.612612612612613,-1.2975981805604775
12.662662662662663,-1.2858352073572714
12.712712712712714,-1.2713532997089716
12.762762762762764,-1.2543247044569843
12.812812812812814,-1.2349414647193855
12.862862862862864,-1.2134111291374987
12.912912912912914,-1.1899523855700276
12.962962962962964,-1.1647907794761863
13.013013013013014,-1.138154656323811
13.063063063063064,-1.1102714416501287
