method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.3308375000,3,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0006263920,1.6194298647,5,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10.4998820637,3,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0001000000,1.0524196507,5,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000729056,0.6857634239,2,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0018853597,6.6914366716,15,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1451.1082268733,3196.9415754026,8,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,4.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,494.4789573282,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,6.0001682221,4122.4000292653,86,8
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,9.8696044015,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,119.1712989368,6252.6540553557,25,9
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0010138944,2.9086302490,6,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.8425320200,2550.2751219094,31,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0028095485,1.0280145269,10,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,10000.0000000000,10000.0000000000,10,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1140.7598447406,10000.0000000000,7,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.4129312500,1,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,3.8729583295,5,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0011066668,2.7341393786,7,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,3993.9315577755,942.2838916863,10,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000476710,0.7145955656,9,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0054524102,2552.7847076471,12,2
