x,u_exact,u_approx
0,0.5,0.474513
0.01,0.5025,0.477522
0.02,0.505,0.480528
0.03,0.507499,0.483531
0.04,0.509999,0.486531
0.05,0.512497,0.489529
0.06,0.514996,0.492523
0.07,0.517493,0.495513
0.08,0.519989,0.498499
0.09,0.522485,0.501482
0.1,0.524979,0.50446
0.11,0.527472,0.507433
0.12,0.529964,0.510401
0.13,0.532454,0.513364
0.14,0.534943,0.516322
0.15,0.53743,0.519274
0.16,0.539915,0.522221
0.17,0.542398,0.525161
0.18,0.544879,0.528094
0.19,0.547358,0.531021
0.2,0.549834,0.533942
0.21,0.552308,0.536855
0.22,0.554779,0.53976
0.23,0.557248,0.542659
0.24,0.559714,0.545549
0.25,0.562177,0.548431
0.26,0.564636,0.551305
0.27,0.567093,0.554171
0.28,0.569546,0.557028
0.29,0.571996,0.559876
0.3,0.574443,0.562715
0.31,0.576885,0.565544
0.32,0.579324,0.568365
0.33,0.581759,0.571175
0.34,0.584191,0.573975
0.35,0.586618,0.576766
0.36,0.58904,0.579546
0.37,0.591459,0.582315
0.38,0.593873,0.585074
0.39,0.596283,0.587822
0.4,0.598688,0.590559
0.41,0.601088,0.593284
0.42,0.603483,0.595999
0.43,0.605874,0.598701
0.44,0.608259,0.601392
0.45,0.610639,0.604071
0.46,0.613014,0.606738
0.47,0.615384,0.609393
0.48,0.617748,0.612035
0.49,0.620106,0.614665
0.5,0.622459,0.617283
0.51,0.624806,0.619887
0.52,0.627148,0.622478
0.53,0.629483,0.625057
0.54,0.631812,0.627622
0.55,0.634136,0.630174
0.56,0.636453,0.632712
0.57,0.638763,0.635237
0.58,0.641067,0.637749
0.59,0.643365,0.640246
0.6,0.645656,0.642729
0.61,0.647941,0.645199
0.62,0.650219,0.647654
0.63,0.652489,0.650095
0.64,0.654753,0.652522
0.65,0.65701,0.654935
0.66,0.65926,0.657333
0.67,0.661503,0.659716
0.68,0.663739,0.662085
0.69,0.665967,0.664439
0.7,0.668188,0.666779
0.71,0.670401,0.669103
0.72,0.672607,0.671413
0.73,0.674805,0.673707
0.74,0.676996,0.675987
0.75,0.679179,0.678251
0.76,0.681354,0.680501
0.77,0.683521,0.682735
0.78,0.68568,0.684954
0.79,0.687831,0.687157
0.8,0.689974,0.689346
0.81,0.69211,0.691519
0.82,0.694236,0.693676
0.83,0.696355,0.695819
0.84,0.698465,0.697945
0.85,0.700567,0.700057
0.86,0.702661,0.702153
0.87,0.704746,0.704233
0.88,0.706822,0.706298
0.89,0.70889,0.708347
0.9,0.71095,0.710381
0.91,0.713,0.712399
0.92,0.715042,0.714402
0.93,0.717075,0.716389
0.94,0.7191,0.718361
0.95,0.721115,0.720317
0.96,0.723122,0.722258
0.97,0.725119,0.724184
0.98,0.727108,0.726093
0.99,0.729088,0.727988
1,0.731059,0.729867
