method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Lane-Emden,1,-1,1212.1891389185,0.0000000000,4,14
PISR-NSGA-II,Lane-Emden,1,-1,1121.9561814993,0.0000000000,6,8
PISR-NSGA-II,Lane-Emden,1,-1,1180.2026798750,0.0000000000,6,10
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,7,26
PISR-NSGA-II,Lane-Emden,1,-1,638.5114128108,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,1204.1774185940,0.0000000000,4,10
PISR-NSGA-II,Lane-Emden,1,-1,638.5114128108,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,518.7922553941,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,1214.2694767439,0.0000000000,4,15
PISR-NSGA-II,Lane-Emden,1,-1,1158.8929291821,0.0000000000,6,9
PISR-NSGA-II,Lane-Emden,1,-1,1167.8598031886,0.0000000000,8,11
PISR-NSGA-II,Lane-Emden,1,-1,521.8775025475,0.0000000000,11,3
PISR-NSGA-II,Lane-Emden,1,-1,547.2682404015,0.0000000000,6,3
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,1204.6726816341,0.0000000000,4,11
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,1459.2230947595,0.0000000000,11,22
PISR-NSGA-II,Lane-Emden,1,-1,518.7922553941,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,729.0589050223,0.0000000000,15,7
PISR-NSGA-II,Lane-Emden,1,-1,1167.6645013989,0.0000000000,7,10
PISR-NSGA-II,Lane-Emden,1,-1,560.7257241266,0.0000000000,4,3
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,1231.2791167318,0.0000000000,4,18
PISR-NSGA-II,Lane-Emden,1,-1,1518.5091092834,0.0000000000,5,20
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,508.8978944651,0.0000000000,4,1
PISR-NSGA-II,Lane-Emden,1,-1,1206.0743220577,0.0000000000,1,30
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,30
PISR-NSGA-II,Lane-Emden,1,-1,6947.2069121208,0.0000000000,26,29
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,35
PISR-NSGA-II,Lane-Emden,1,-1,554.8237550064,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,518.7922553941,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,1186.7280947125,0.0000000000,6,11
PISR-NSGA-II,Lane-Emden,1,-1,1210.6064443295,0.0000000000,4,12
PISR-NSGA-II,Lane-Emden,1,-1,518.7922553941,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,518.7922553941,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,740.6050201838,0.0000000000,11,7
PISR-NSGA-II,Lane-Emden,1,-1,508.3316690734,0.0000000000,11,1
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,30
PISR-NSGA-II,Lane-Emden,1,-1,1235.5492919900,0.0000000000,4,19
PISR-NSGA-II,Lane-Emden,1,-1,1210.7443815651,0.0000000000,4,13
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,2504.0429238787,0.0000000000,5,21
PISR-NSGA-II,Lane-Emden,1,-1,1170.2846634340,0.0000000000,4,9
PISR-NSGA-II,Lane-Emden,1,-1,518.7922553941,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,22,26
PISR-NSGA-II,Lane-Emden,1,-1,638.5114128108,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,638.5114128108,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,30
