Complexity,Loss,Equation
1,0.0149977505,"0.8551013"
2,0.00054736726,"cos(x)"
3,0.00046054734,"cos(sin(x))"
4,4.5862587e-5,"cos(x / -1.0609885)"
6,1.2558537e-5,"cos((x + 0.047317777) * 0.8892921)"
7,6.637595e-14,"inv(exp((x * 0.4999998) * x))"
9,6.563727e-14,"inv(exp((x * (x / 2.170312)) * 1.0851556))"
13,6.408955e-14,"inv(exp((x + ((x / 3.3980594) * (x * 1.6990291))) - x))"
