method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,14.2405732857,0.0000000000,6,5
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,17.2881736122,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,1.0772428287,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,4.3556921279,0.0000000000,7,5
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,1.0772428287,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,3.2208086462,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,1.0772428287,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,3.2208086462,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,14.2405732857,0.0000000000,6,5
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,5.0834535717,0.0000000000,3,2
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,17.2881736122,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,3.2208086462,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,14.2405732857,0.0000000000,6,5
PISR-NSGA-II,Painleve-I,1,-1,4.3556921279,0.0000000000,7,5
PISR-NSGA-II,Painleve-I,1,-1,5.0834535717,0.0000000000,3,2
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,26.5087635056,0.0000000000,4,4
PISR-NSGA-II,Painleve-I,1,-1,5.0834535717,0.0000000000,3,2
PISR-NSGA-II,Painleve-I,1,-1,17.2881736122,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,1.0772428287,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,17.2881736122,0.0000000000,3,3
PISR-NSGA-II,Painleve-I,1,-1,1.0772428287,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,0.6409590073,0.0000000000,4,2
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,5.0834535717,0.0000000000,3,2
PISR-NSGA-II,Painleve-I,1,-1,5.0834535717,0.0000000000,3,2
PISR-NSGA-II,Painleve-I,1,-1,4.3556921279,0.0000000000,7,5
PISR-NSGA-II,Painleve-I,1,-1,3.2208086462,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,3.2208086462,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,4.3556921279,0.0000000000,7,5
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,5.0834535717,0.0000000000,3,2
PISR-NSGA-II,Painleve-I,1,-1,9.4570377221,0.0000000000,9,7
