x,u_exact,u_approx
0,0,0
0.01,0.00999967,1
0.02,0.0199973,1
0.03,0.029991,1
0.04,0.0399787,1
0.05,0.0499584,1
0.06,0.0599281,1
0.07,0.0698859,1
0.08,0.0798298,1
0.09,0.0897578,1
0.1,0.099668,1
0.11,0.109558,1
0.12,0.119427,1
0.13,0.129273,1
0.14,0.139092,1
0.15,0.148885,1
0.16,0.158649,1
0.17,0.168381,1
0.18,0.178081,1
0.19,0.187746,1
0.2,0.197375,1
0.21,0.206966,1
0.22,0.216518,1
0.23,0.226028,1
0.24,0.235496,1
0.25,0.244919,1
0.26,0.254296,1
0.27,0.263625,1
0.28,0.272905,1
0.29,0.282135,1
0.3,0.291313,1
0.31,0.300437,1
0.32,0.309507,1
0.33,0.318521,1
0.34,0.327477,1
0.35,0.336376,1
0.36,0.345214,1
0.37,0.353992,1
0.38,0.362707,1
0.39,0.37136,1
0.4,0.379949,1
0.41,0.388473,1
0.42,0.39693,1
0.43,0.405321,1
0.44,0.413644,1
0.45,0.421899,1
0.46,0.430084,1
0.47,0.438199,1
0.48,0.446244,1
0.49,0.454216,1
0.5,0.462117,1
0.51,0.469945,1
0.52,0.4777,1
0.53,0.485381,1
0.54,0.492988,1
0.55,0.50052,1
0.56,0.507977,1
0.57,0.515359,1
0.58,0.522665,1
0.59,0.529896,1
0.6,0.53705,1
0.61,0.544127,1
0.62,0.551128,1
0.63,0.558052,1
0.64,0.5649,1
0.65,0.57167,1
0.66,0.578363,1
0.67,0.58498,1
0.68,0.591519,1
0.69,0.597982,1
0.7,0.604368,1
0.71,0.610677,1
0.72,0.616909,1
0.73,0.623065,1
0.74,0.629145,1
0.75,0.635149,1
0.76,0.641077,1
0.77,0.646929,1
0.78,0.652707,1
0.79,0.658409,1
0.8,0.664037,1
0.81,0.66959,1
0.82,0.67507,1
0.83,0.680476,1
0.84,0.685809,1
0.85,0.691069,1
0.86,0.696258,1
0.87,0.701374,1
0.88,0.706419,1
0.89,0.711394,1
0.9,0.716298,1
0.91,0.721132,1
0.92,0.725897,1
0.93,0.730594,1
0.94,0.735222,1
0.95,0.739783,1
0.96,0.744277,1
0.97,0.748704,1
0.98,0.753066,1
0.99,0.757362,1
1,0.761594,1
