method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Thomas-Fermi,2,-1,1.8506634069,0.0000000000,8,5
PISR-NSGA-II,Thomas-Fermi,2,-1,1.2425334031,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,2.4514144532,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.2425334031,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.2425334031,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.5779626785,0.0000000000,34,20
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3838729822,0.0000000000,3,1
PISR-NSGA-II,Thomas-Fermi,2,-1,14.9672129560,0.0000000000,19,19
PISR-NSGA-II,Thomas-Fermi,2,-1,1.6903014643,0.0000000000,9,25
PISR-NSGA-II,Thomas-Fermi,2,-1,1.9041359058,0.0000000000,8,9
PISR-NSGA-II,Thomas-Fermi,2,-1,13.7980700206,0.0000000000,10,18
PISR-NSGA-II,Thomas-Fermi,2,-1,2.1021463339,0.0000000000,10,11
PISR-NSGA-II,Thomas-Fermi,2,-1,4.5577354446,0.0000000000,16,20
PISR-NSGA-II,Thomas-Fermi,2,-1,1.9001369631,0.0000000000,8,7
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7127616925,0.0000000000,9,5
PISR-NSGA-II,Thomas-Fermi,2,-1,2.7904064996,0.0000000000,8,12
PISR-NSGA-II,Thomas-Fermi,2,-1,3.1149303524,0.0000000000,8,13
PISR-NSGA-II,Thomas-Fermi,2,-1,2.9799711781,0.0000000000,3,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7127616925,0.0000000000,9,5
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3560604601,0.0000000000,8,3
PISR-NSGA-II,Thomas-Fermi,2,-1,0.7119041086,0.0000000000,8,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3838729822,0.0000000000,3,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.6903014643,0.0000000000,9,25
PISR-NSGA-II,Thomas-Fermi,2,-1,2.0283991565,0.0000000000,9,10
PISR-NSGA-II,Thomas-Fermi,2,-1,2.1021463339,0.0000000000,10,11
PISR-NSGA-II,Thomas-Fermi,2,-1,2.2140937694,0.0000000000,9,11
PISR-NSGA-II,Thomas-Fermi,2,-1,2.4514144532,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,2.2140937694,0.0000000000,9,11
