gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.330688,0.343911,0.6746,0.23567
1,0.207618,0.314237,0.521855,0.23567
2,0.044267,0.215167,0.259434,0.23567
3,0.044267,0.0413601,0.0856272,0.0388174
4,0.0425631,0.02827,0.0708331,0.0387958
5,0.0335978,0.0282582,0.0618561,0.0387958
6,0.0307386,0.0282731,0.0590117,0.0358428
7,0.0288249,0.0282635,0.0570884,0.0333116
8,0.0284774,0.0192545,0.0477319,0.0333116
9,0.0291358,0.0194174,0.0485531,0.0333116
10,0.00106771,0.0194261,0.0204938,0.0333116
11,0.00106771,0.0192044,0.0202721,0.0333116
12,0.00106771,0.00351959,0.00458731,0.0333116
13,0.00106771,0.00281336,0.00388107,0.0333116
14,0.00106771,0.00273731,0.00380502,0.0333116
15,0.00106771,0.00277057,0.00383828,0.0318679
16,0.00106185,0.00278278,0.00384463,0.0312917
17,0.00106767,0.00274057,0.00380824,0.0311097
18,0.00106771,0.0027747,0.00384241,0.0310512
19,0.00106771,0.00279792,0.00386562,0.0310323
20,0.00106771,0.00281773,0.00388544,0.0310262
21,0.00106771,0.00281773,0.00388544,0.0310233
22,0.00106771,0.00281774,0.00388544,0.0310233
23,0.00106771,0.00666338,0.00773109,0.0310233
24,0.00106771,0.00666338,0.00773109,0.0310233
25,0.000555463,0.00508096,0.00563643,0.0310233
26,0.000555463,0.00508096,0.00563643,0.0310233
27,0.000555463,0.00508096,0.00563643,0.0310233
28,0.000555463,0.000719603,0.00127507,0.0310233
29,0.000497098,0.00508096,0.00557806,0.0310233
30,0.000555463,0.00508096,0.00563643,0.0310233
31,0.000555463,0.00508096,0.00563643,0.0310233
32,0.000495155,0.00508096,0.00557612,0.0310233
33,0.000555463,0.00508096,0.00563643,0.0310233
34,0.000555463,0.00508096,0.00563643,0.0310233
35,0.000555463,0.00508096,0.00563643,0.0310233
36,0.000555463,0.00508096,0.00563643,0.0310233
37,0.000555463,0.00508096,0.00563643,0.0310233
38,0.000555463,0.00508096,0.00563643,0.0310233
39,0.000555463,0.00508096,0.00563643,0.0310233
40,0.000555463,0.00508096,0.00563643,0.0310233
41,0.000555463,0.00508096,0.00563643,0.0310233
42,0.000555463,0.00508096,0.00563643,0.0310233
43,0.000555463,0.00508096,0.00563643,0.0310233
44,0.000555463,0.00508096,0.00563643,0.0310233
45,0.000498381,0.00508096,0.00557934,0.0310233
46,0.000555463,0.00508096,0.00563643,0.0310233
47,0.000555463,0.00508096,0.00563643,0.0310233
48,0.000555463,0.00508096,0.00563643,0.0310233
49,0.000555463,0.00508096,0.00563643,0.0310233
50,0.000472537,0.006467,0.00693954,0.0294869
51,0.000472537,0.006467,0.00693954,0.028046
52,0.000472537,0.006467,0.00693954,0.0280451
53,0.000469695,0.006467,0.00693669,0.0280446
54,0.000472537,0.006467,0.00693954,0.0280446
55,0.000472537,0.006467,0.00693954,0.0280446
56,0.000472537,0.006467,0.00693954,0.0251785
57,0.000472537,0.006467,0.00693954,0.0251785
58,0.000472537,0.006467,0.00693954,0.0251785
59,0.000472537,0.006467,0.00693954,0.0251785
60,0.000472537,0.006467,0.00693954,0.0251785
61,0.000472537,0.006467,0.00693954,0.0223073
62,0.000472537,0.00283693,0.00330946,0.0222901
63,0.000472537,0.00233107,0.00280361,0.0222773
64,0.000472537,0.00227733,0.00274987,0.0222773
65,0.000472537,0.00226885,0.00274138,0.0222722
66,0.000472537,0.002267,0.00273953,0.0222642
67,0.000472537,0.00226653,0.00273907,0.0222583
68,0.000472536,0.00225879,0.00273132,0.0222539
69,0.000472536,0.00226315,0.00273569,0.0222506
70,0.000472536,0.00226636,0.00273889,0.0222506
71,0.000472536,0.00226636,0.0027389,0.0222506
72,0.000472536,0.00226636,0.0027389,0.0222198
73,0.000472536,0.00226636,0.0027389,0.0222198
74,0.000472536,0.00226636,0.0027389,0.0222198
75,0.000390771,0.00235881,0.00274958,0.0222198
76,0.000324218,0.00236141,0.00268562,0.0220692
77,0.000390771,0.00235779,0.00274856,0.0220053
78,0.000390771,0.00236069,0.00275146,0.0220053
79,0.000390744,0.00235773,0.00274848,0.0220053
80,0.000390771,0.00236257,0.00275334,0.0217444
81,0.000390771,0.0023626,0.00275337,0.0217444
82,0.000390771,0.00236261,0.00275338,0.0217444
83,0.000390771,0.00236261,0.00275338,0.0217444
84,0.00038899,0.00236261,0.0027516,0.0217444
85,0.000390771,0.00236261,0.00275338,0.0217444
86,0.000390771,0.00236261,0.00275338,0.0217444
87,0.000390771,0.00236261,0.00275338,0.0217382
88,0.000390771,0.00236261,0.00275338,0.0217382
89,0.000390771,0.00236261,0.00275338,0.0217117
90,0.000390771,0.00236261,0.00275338,0.0217117
91,0.000390771,0.00236261,0.00275338,0.0217117
92,0.000390771,0.00236261,0.00275338,0.0217117
93,0.000390771,0.00236261,0.00275338,0.0217117
94,0.000390771,0.00236261,0.00275338,0.0217117
95,0.000390771,0.00236261,0.00275338,0.0217117
96,0.000390771,0.00236261,0.00275338,0.0217117
97,0.000390771,0.00236261,0.00275338,0.0217117
98,0.000390771,0.00236261,0.00275338,0.0217117
99,0.000390771,0.00236261,0.00275338,0.0217117
100,0.000195243,0.00232504,0.00252028,0.0217117
101,0.000195243,0.00232499,0.00252023,0.0214272
102,0.000195243,0.00232498,0.00252023,0.0214237
103,0.000195243,0.00232498,0.00252023,0.0214212
104,0.000195243,0.00232498,0.00252023,0.0214193
105,0.000195243,0.00232498,0.00252023,0.0214178
106,0.000195243,0.00232498,0.00252023,0.0214178
107,0.000195243,0.00232498,0.00252023,0.0214178
108,0.000195243,0.00211979,0.00231504,0.0214178
109,0.000195228,0.00232498,0.00252021,0.0214178
110,0.000195243,0.00232498,0.00252023,0.0214178
111,0.000195243,0.00232498,0.00252023,0.0214178
112,0.000195105,0.00232498,0.00252009,0.0214178
113,0.000195243,0.00232498,0.00252023,0.0214178
114,0.000195243,0.00232498,0.00252023,0.0214178
115,0.000195243,0.00232498,0.00252023,0.0214178
116,0.000195243,0.00232498,0.00252023,0.0214178
117,0.000195243,0.00232498,0.00252023,0.0214178
118,0.000195243,0.00232498,0.00252023,0.0214178
119,0.000195243,0.00232498,0.00252023,0.0214176
120,0.000195243,0.000285766,0.00048101,0.0213293
121,0.000195243,0.000285766,0.00048101,0.0213293
122,0.000155601,0.000285766,0.000441368,0.0213293
123,0.000195062,0.000285766,0.000480828,0.0213293
124,0.000195243,0.000285766,0.00048101,0.0213293
125,0.000113565,0.000212974,0.000326539,0.0212689
126,0.000113538,0.000215661,0.000329199,0.0211113
127,0.000113538,0.000215679,0.000329217,0.0211113
128,4.24337e-05,0.000215679,0.000258112,0.0211113
129,0.000113522,0.000215679,0.0003292,0.0211113
130,0.000113538,0.000215679,0.000329217,0.0211113
131,0.000113538,0.000215679,0.000329217,0.0211113
132,0.000113538,0.000215679,0.000329217,0.0211113
133,9.31076e-05,0.000215679,0.000308786,0.0211113
134,0.000113534,0.000215679,0.000329213,0.0211113
135,0.000113538,0.000215679,0.000329217,0.0210853
136,0.000113512,0.00021395,0.000327462,0.0210853
137,0.000113538,0.000215667,0.000329206,0.0210853
138,0.000113538,0.000213241,0.000326779,0.0210853
139,0.000113538,0.000212486,0.000326024,0.0210853
140,0.000113538,0.000215679,0.000329217,0.0210853
141,0.000113538,0.000213024,0.000326562,0.0210853
142,0.000113538,0.000215661,0.000329199,0.0210853
143,0.000113383,0.000215679,0.000329061,0.0210853
144,0.000113413,0.000215679,0.000329091,0.0210853
145,0.000113538,0.000210288,0.000323826,0.0210853
146,0.000113538,0.000215644,0.000329182,0.0210853
147,0.000113538,0.000214565,0.000328104,0.0210853
148,0.000113538,0.000214528,0.000328066,0.0210853
149,0.000113538,0.000215671,0.000329209,0.0210853
150,2.22722e-05,0.000203787,0.000226059,0.0210853
151,2.12771e-05,0.000202226,0.000223503,0.0210325
152,2.22718e-05,0.000203386,0.000225658,0.0210282
153,2.22722e-05,0.000203785,0.000226057,0.0210282
154,2.22722e-05,0.000203787,0.000226059,0.0210282
155,2.12328e-05,0.000203787,0.00022502,0.0210282
156,2.22718e-05,0.000203787,0.000226059,0.0210282
157,2.22722e-05,0.000202996,0.000225268,0.0210282
158,2.22721e-05,0.000199737,0.000222009,0.0210282
159,2.19044e-05,0.000203764,0.000225669,0.0210282
160,2.22721e-05,0.000203787,0.000226059,0.0210282
161,2.22721e-05,0.000203455,0.000225727,0.0210282
162,2.22721e-05,0.000203785,0.000226057,0.0210282
163,2.22721e-05,0.000203787,0.000226059,0.0210282
164,2.22721e-05,0.000203787,0.000226059,0.0210282
165,2.22721e-05,0.000203787,0.000226059,0.0210282
166,2.22721e-05,0.000203787,0.000226059,0.0210282
167,2.22721e-05,0.000203787,0.000226059,0.0210282
168,2.22721e-05,0.000203787,0.000226059,0.0210282
169,2.22721e-05,0.000203787,0.000226059,0.0210282
170,2.22721e-05,0.000203787,0.000226059,0.0210282
171,2.22721e-05,0.000203787,0.000226059,0.0210282
172,2.22721e-05,0.000202208,0.00022448,0.0210282
173,2.22721e-05,0.000203778,0.00022605,0.0210282
174,2.22721e-05,0.000203787,0.000226059,0.0210282
175,2.31582e-05,1.1284e-05,3.44422e-05,0.0210282
176,2.31582e-05,1.11823e-05,3.43405e-05,0.0210282
177,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
178,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
179,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
180,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
181,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
182,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
183,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
184,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
185,2.31582e-05,1.11727e-05,3.43309e-05,0.0210282
186,2.31582e-05,1.11813e-05,3.43395e-05,0.0210282
187,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
188,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
189,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
190,2.31582e-05,1.11821e-05,3.43403e-05,0.0210282
191,2.31582e-05,0.00232143,0.00234459,0.0210282
192,2.31582e-05,0.00232143,0.00234459,0.0210282
193,2.31582e-05,0.00147934,0.0015025,0.0210282
194,2.31582e-05,0.00151921,0.00154237,0.0210282
195,2.30547e-05,0.00152117,0.00154422,0.0210282
196,2.31582e-05,0.00152117,0.00154433,0.0210282
197,2.31582e-05,0.00152117,0.00154433,0.0210282
198,2.31582e-05,1.10599e-05,3.42181e-05,0.0210282
199,2.31582e-05,1.11818e-05,3.434e-05,0.0210282
