gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,5.82018,232.882,238.702,1e+18
1,0.715981,0.193595,0.909576,1e+18
2,0.602688,0.174831,0.777519,0.432864
3,0.602688,0.161027,0.763714,0.432864
4,0.0435908,0.153539,0.19713,0.432864
5,0.00269573,0.14645,0.149145,0.235947
6,7.24884e-05,0.0716791,0.0717516,0.235947
7,1.68926e-05,0.00698388,0.00700077,0.235947
8,1.4712e-05,0.000669872,0.000684584,0.235947
9,4.95728e-06,8.45949e-05,8.95522e-05,0.235947
10,3.80424e-10,2.53666e-08,2.57471e-08,0.235947
11,1.88287e-10,3.33404e-10,5.21691e-10,0.235947
12,1.88148e-10,3.33158e-10,5.21306e-10,0.235947
13,2.33846e-12,3.33158e-10,3.35496e-10,0.235947
14,2.581e-11,3.33158e-10,3.58968e-10,0.235947
15,4.0196e-11,3.33158e-10,3.73354e-10,0.235947
16,3.48356e-11,3.33158e-10,3.67993e-10,0.235947
17,2.33875e-11,3.33158e-10,3.56545e-10,0.235947
18,1.57015e-11,3.33158e-10,3.48859e-10,0.235947
19,1.44931e-11,3.33158e-10,3.47651e-10,0.235947
20,2.72777e-12,3.33153e-10,3.35881e-10,0.235947
21,1.44947e-11,3.33153e-10,3.47648e-10,0.235947
22,5.31941e-11,3.33153e-10,3.86347e-10,0.235947
23,3.57127e-11,3.33153e-10,3.68866e-10,0.235947
24,2.39763e-11,1.59875e-09,1.62272e-09,0.235947
25,1.71856e-11,1.13896e-09,1.15614e-09,0.235947
26,1.79434e-11,1.19626e-09,1.2142e-09,0.235947
27,1.70602e-11,1.13773e-09,1.15479e-09,0.235947
28,5.61975e-07,7.34874e-05,7.40494e-05,0.235947
29,5.00729e-07,4.89509e-05,4.94516e-05,0.235947
30,9.73759e-09,6.51131e-07,6.60868e-07,0.235947
31,6.53655e-09,4.37084e-07,4.4362e-07,0.235947
32,4.38778e-09,2.93401e-07,2.97789e-07,0.235947
33,2.94538e-09,1.96951e-07,1.99896e-07,0.235947
34,1.97714e-09,1.32207e-07,1.34184e-07,0.235947
35,1.3272e-09,8.87465e-08,9.00737e-08,0.235947
36,8.90906e-10,5.95728e-08,6.04637e-08,0.235947
37,5.98037e-10,3.99894e-08,4.05874e-08,0.235947
38,4.01444e-10,2.68436e-08,2.72451e-08,0.235947
39,2.69477e-10,1.80193e-08,1.82888e-08,0.235947
40,1.74461e-11,1.16658e-09,1.18403e-09,0.235947
41,1.70026e-11,1.13693e-09,1.15393e-09,0.235947
42,5.45412e-08,3.64705e-06,3.70159e-06,0.235947
43,3.66118e-08,2.44815e-06,2.48476e-06,0.235947
44,2.45764e-08,8.08903e-07,8.33479e-07,0.235947
45,1.64974e-08,1.10314e-06,1.11964e-06,0.235947
46,1.10742e-08,7.40505e-07,7.51579e-07,0.235947
47,7.43375e-09,4.97078e-07,5.04512e-07,0.235947
48,4.99005e-09,3.33673e-07,3.38663e-07,0.235947
