method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Duffing,2,-1,0.3512448550,0.0000000000,10,4
PISR-NSGA-II,Duffing,2,-1,0.7067813487,0.0000000000,9,16
PISR-NSGA-II,Duffing,2,-1,0.2234866598,0.0000000000,5,13
PISR-NSGA-II,Duffing,2,-1,79.7691779957,0.0000000000,13,11
PISR-NSGA-II,Duffing,2,-1,0.6240090584,0.0000000000,8,3
PISR-NSGA-II,Duffing,2,-1,0.3169455954,0.0000000000,7,16
PISR-NSGA-II,Duffing,2,-1,0.9403893221,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,0.3169455954,0.0000000000,7,16
PISR-NSGA-II,Duffing,2,-1,0.4258511809,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,0.2555236853,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,0.3169455954,0.0000000000,7,16
PISR-NSGA-II,Duffing,2,-1,0.7067813487,0.0000000000,9,16
PISR-NSGA-II,Duffing,2,-1,16.1185564585,0.0000000000,5,20
PISR-NSGA-II,Duffing,2,-1,0.4046271323,0.0000000000,10,5
PISR-NSGA-II,Duffing,2,-1,0.3039573668,0.0000000000,10,2
PISR-NSGA-II,Duffing,2,-1,0.3169455954,0.0000000000,7,16
PISR-NSGA-II,Duffing,2,-1,0.3169455954,0.0000000000,7,16
PISR-NSGA-II,Duffing,2,-1,0.5541012084,0.0000000000,10,8
PISR-NSGA-II,Duffing,2,-1,16.6831673629,0.0000000000,5,20
PISR-NSGA-II,Duffing,2,-1,16.1185564585,0.0000000000,5,20
PISR-NSGA-II,Duffing,2,-1,16.1185564585,0.0000000000,5,20
PISR-NSGA-II,Duffing,2,-1,16.1185564585,0.0000000000,5,20
PISR-NSGA-II,Duffing,2,-1,0.2234866598,0.0000000000,5,13
PISR-NSGA-II,Duffing,2,-1,16.6831673629,0.0000000000,5,20
PISR-NSGA-II,Duffing,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,17
PISR-NSGA-II,Duffing,2,-1,0.4258511809,0.0000000000,3,13
PISR-NSGA-II,Duffing,2,-1,0.7067813487,0.0000000000,9,16
PISR-NSGA-II,Duffing,2,-1,0.9403893221,0.0000000000,9,13
PISR-NSGA-II,Duffing,2,-1,0.3975163705,0.0000000000,24,5
PISR-NSGA-II,Duffing,2,-1,16.1185564585,0.0000000000,5,20
