x,u_exact,u_approx
0,2,0.082351
0.01,1.96078,0.082352
0.02,1.92308,0.082355
0.03,1.88679,0.0823601
0.04,1.85185,0.0823672
0.05,1.81818,0.0823763
0.06,1.78571,0.0823874
0.07,1.75439,0.0824005
0.08,1.72414,0.0824157
0.09,1.69492,0.082433
0.1,1.66667,0.0824523
0.11,1.63934,0.0824736
0.12,1.6129,0.0824971
0.13,1.5873,0.0825226
0.14,1.5625,0.0825501
0.15,1.53846,0.0825798
0.16,1.51515,0.0826116
0.17,1.49254,0.0826455
0.18,1.47059,0.0826816
0.19,1.44928,0.0827197
0.2,1.42857,0.0827601
0.21,1.40845,0.0828026
0.22,1.38889,0.0828473
0.23,1.36986,0.0828943
0.24,1.35135,0.0829434
0.25,1.33333,0.0829948
0.26,1.31579,0.0830485
0.27,1.2987,0.0831044
0.28,1.28205,0.0831627
0.29,1.26582,0.0832233
0.3,1.25,0.0832862
0.31,1.23457,0.0833515
0.32,1.21951,0.0834192
0.33,1.20482,0.0834893
0.34,1.19048,0.0835618
0.35,1.17647,0.0836368
0.36,1.16279,0.0837144
0.37,1.14943,0.0837944
0.38,1.13636,0.083877
0.39,1.1236,0.0839621
0.4,1.11111,0.0840499
0.41,1.0989,0.0841403
0.42,1.08696,0.0842334
0.43,1.07527,0.0843291
0.44,1.06383,0.0844276
0.45,1.05263,0.0845288
0.46,1.04167,0.0846329
0.47,1.03093,0.0847397
0.48,1.02041,0.0848494
0.49,1.0101,0.084962
0.5,1,0.0850776
0.51,0.990099,0.0851961
0.52,0.980392,0.0853175
0.53,0.970874,0.085442
0.54,0.961538,0.0855696
0.55,0.952381,0.0857003
0.56,0.943396,0.0858341
0.57,0.934579,0.0859711
0.58,0.925926,0.0861112
0.59,0.917431,0.0862547
0.6,0.909091,0.0864014
0.61,0.900901,0.0865514
0.62,0.892857,0.0867048
0.63,0.884956,0.0868616
0.64,0.877193,0.0870218
0.65,0.869565,0.0871855
0.66,0.862069,0.0873527
0.67,0.854701,0.0875235
0.68,0.847458,0.0876978
0.69,0.840336,0.0878757
0.7,0.833333,0.0880573
0.71,0.826446,0.0882426
0.72,0.819672,0.0884316
0.73,0.813008,0.0886243
0.74,0.806452,0.0888209
0.75,0.8,0.0890213
0.76,0.793651,0.0892255
0.77,0.787402,0.0894336
0.78,0.78125,0.0896457
0.79,0.775194,0.0898617
0.8,0.769231,0.0900817
0.81,0.763359,0.0903057
0.82,0.757576,0.0905337
0.83,0.75188,0.0907658
0.84,0.746269,0.091002
0.85,0.740741,0.0912423
0.86,0.735294,0.0914868
0.87,0.729927,0.0917354
0.88,0.724638,0.0919882
0.89,0.719424,0.0922452
0.9,0.714286,0.0925064
0.91,0.70922,0.0927718
0.92,0.704225,0.0930415
0.93,0.699301,0.0933155
0.94,0.694444,0.0935937
0.95,0.689655,0.0938762
0.96,0.684932,0.0941629
0.97,0.680272,0.0944539
0.98,0.675676,0.0947493
0.99,0.671141,0.0950489
1,0.666667,0.0953527
