gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.573852,0,0.573852,0.0177411
1,0.0107246,0,0.0107246,6.25186e-06
2,0.00716919,0,0.00716919,6.25186e-06
3,0.00686627,0,0.00686627,6.25186e-06
4,0.00685257,0,0.00685257,6.25186e-06
5,0.00678913,0,0.00678913,6.25186e-06
6,0.00678418,0,0.00678418,6.25186e-06
7,0.0067885,0,0.0067885,6.25186e-06
8,0.0067847,0,0.0067847,6.25186e-06
9,0.00704148,0,0.00704148,6.25186e-06
10,0.00676328,0,0.00676328,6.25186e-06
11,0.00680698,0,0.00680698,6.25186e-06
12,0.00686544,0,0.00686544,6.25186e-06
13,0.00676517,0,0.00676517,6.25186e-06
14,0.00678117,0,0.00678117,6.25186e-06
15,0.00677397,0,0.00677397,6.25186e-06
16,0.0067727,0,0.0067727,6.25186e-06
17,0.00693977,0,0.00693977,6.25186e-06
18,0.00677092,0,0.00677092,6.25186e-06
19,0.00677016,0,0.00677016,6.25186e-06
20,0.00676447,0,0.00676447,6.25186e-06
21,0.00678857,0,0.00678857,6.25186e-06
22,0.00678303,0,0.00678303,6.25186e-06
23,0.00677713,0,0.00677713,6.25186e-06
24,0.00676598,0,0.00676598,6.25186e-06
25,0.00951037,0,0.00951037,6.25186e-06
26,0.00950888,0,0.00950888,6.25186e-06
27,0.0095869,0,0.0095869,6.25186e-06
28,0.00949612,0,0.00949612,6.25186e-06
29,0.00949656,0,0.00949656,6.25186e-06
30,0.00965115,0,0.00965115,6.25186e-06
31,0.00949694,0,0.00949694,6.25186e-06
32,0.00949424,0,0.00949424,6.25186e-06
33,0.00949398,0,0.00949398,6.25186e-06
34,0.00950825,0,0.00950825,6.25186e-06
35,0.00950358,0,0.00950358,6.25186e-06
36,0.00950254,0,0.00950254,6.25186e-06
37,0.00966971,0,0.00966971,6.25186e-06
38,0.00963391,0,0.00963391,6.25186e-06
39,0.00957344,0,0.00957344,6.25186e-06
40,0.00950103,0,0.00950103,6.25186e-06
41,0.0095497,0,0.0095497,6.25186e-06
42,0.00954235,0,0.00954235,6.25186e-06
43,0.00959703,0,0.00959703,6.25186e-06
44,0.00958738,0,0.00958738,6.25186e-06
45,0.00952377,0,0.00952377,6.25186e-06
46,0.00951859,0,0.00951859,6.25186e-06
47,0.00951614,0,0.00951614,6.25186e-06
48,0.00959166,0,0.00959166,6.25186e-06
