method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,10000.0000000000,3,14
PISR-NSGA-II,Navier-Stokes,2,-1,1.5161152791,8.6937612036,12,15
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Navier-Stokes,2,-1,6.0918456918,4.4519240514,6,12
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,0.4131436827,9,13
PISR-NSGA-II,Navier-Stokes,2,-1,14.9512575321,1.9358093167,6,1
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,15.6049490713,5,13
PISR-NSGA-II,Navier-Stokes,2,-1,0.8204122872,1.7687481445,10,1
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,2.4281436827,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,23
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,1.3410499327,3,13
PISR-NSGA-II,Navier-Stokes,2,-1,3.5386503868,23.8330241894,6,13
PISR-NSGA-II,Navier-Stokes,2,-1,2.7464882634,1.3906030791,10,1
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,8205.6379196238,4,18
PISR-NSGA-II,Navier-Stokes,2,-1,13.8578493890,0.5913761442,12,5
PISR-NSGA-II,Navier-Stokes,2,-1,16.6190533095,1.3575892491,6,2
PISR-NSGA-II,Navier-Stokes,2,-1,249.2188515154,2504.3278987647,7,7
PISR-NSGA-II,Navier-Stokes,2,-1,10000.0000000000,10000.0000000000,13,8
PISR-NSGA-II,Navier-Stokes,2,-1,1.6913909500,1.3114880034,5,8
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,0.3310499327,1,18
PISR-NSGA-II,Navier-Stokes,2,-1,8.8290272426,5.6034617224,5,13
PISR-NSGA-II,Navier-Stokes,2,-1,0.0071032492,0.2955406784,8,21
PISR-NSGA-II,Navier-Stokes,2,-1,5059.5131533833,3763.4363506141,8,13
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,10000.0000000000,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,2191.1459573934,469.1863605960,13,18
PISR-NSGA-II,Navier-Stokes,2,-1,14.1887759760,2550.2457473859,10,9
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,10.2827480838,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,0.0000004608,1,18
PISR-NSGA-II,Navier-Stokes,2,-1,969.6926157818,2569.8373783149,14,9
PISR-NSGA-II,Navier-Stokes,2,-1,10000.0000000000,10000.0000000000,11,7
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,7.3890565598,3,18
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,1.0580877326,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,1605.4167796801,2594.8474194743,8,14
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,17
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,0.3310499327,1,18
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,2.5333842121,5,13
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,0.2860571486,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,3.3810983063,3,13
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,0.0000004608,1,18
PISR-NSGA-II,Navier-Stokes,2,-1,3.5678269490,1.6726571542,7,3
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000078,2.3810983124,7,8
PISR-NSGA-II,Navier-Stokes,2,-1,20.0869942925,10000.0000000000,10,14
PISR-NSGA-II,Navier-Stokes,2,-1,1466.9174588848,2636.3588303545,5,7
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,1.9764991182,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,17.7889653511,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000239945,2500.3315340198,8,12
PISR-NSGA-II,Navier-Stokes,2,-1,10000.0000000000,2500.9491608092,17,20
PISR-NSGA-II,Navier-Stokes,2,-1,1.2354878228,2.8223856443,8,1
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,0.4131436827,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,22.9424238983,2505.3666645237,20,20
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,17
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,0.3310499327,1,18
PISR-NSGA-II,Navier-Stokes,2,-1,13.5845263054,4.8003729312,14,14
PISR-NSGA-II,Navier-Stokes,2,-1,0.0978425533,2550.5825343230,12,1
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,0.3310499327,1,18
PISR-NSGA-II,Navier-Stokes,2,-1,1.0000000000,4.3110499327,3,13
PISR-NSGA-II,Navier-Stokes,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Navier-Stokes,2,-1,257.2429576904,2502.6499231718,6,7
PISR-NSGA-II,Navier-Stokes,2,-1,0.0000000000,10000.0000000000,1,13
PISR-NSGA-II,Navier-Stokes,2,-1,3428.7581479908,2500.9322656943,22,11
PISR-NSGA-II,Navier-Stokes,2,-1,3.5039198163,15.2862994945,13,18
PISR-NSGA-II,Navier-Stokes,2,-1,1.9357846737,4.4007919693,10,2
