x,u_exact,u_approx
0,1,1
0.01,1.00792,1.0023
0.02,1.01583,1.00448
0.03,1.02335,1.00655
0.04,1.03084,1.00849
0.05,1.03794,1.01031
0.06,1.045,1.012
0.07,1.05167,1.01357
0.08,1.05828,1.01502
0.09,1.06451,1.01634
0.1,1.07066,1.01754
0.11,1.07644,1.01861
0.12,1.08213,1.01955
0.13,1.08745,1.02036
0.14,1.09266,1.02104
0.15,1.09751,1.02159
0.16,1.10222,1.02201
0.17,1.1066,1.02231
0.18,1.11081,1.02247
0.19,1.11471,1.0225
0.2,1.11841,1.02239
0.21,1.12182,1.02216
0.22,1.12501,1.0218
0.23,1.12791,1.0213
0.24,1.13058,1.02067
0.25,1.13298,1.01991
0.26,1.13512,1.01901
0.27,1.13702,1.01799
0.28,1.13863,1.01683
0.29,1.14001,1.01554
0.3,1.14109,1.01412
0.31,1.14196,1.01257
0.32,1.1425,1.01088
0.33,1.14285,1.00907
0.34,1.14285,1.00713
0.35,1.14269,1.00506
0.36,1.14216,1.00285
0.37,1.14148,1.00052
0.38,1.14041,0.998067
0.39,1.13922,0.995483
0.4,1.13761,0.992772
0.41,1.13591,0.989935
0.42,1.13377,0.986974
0.43,1.13156,0.983889
0.44,1.12889,0.98068
0.45,1.12617,0.97735
0.46,1.12299,0.973899
0.47,1.11977,0.970327
0.48,1.11607,0.966637
0.49,1.11236,0.962828
0.5,1.10815,0.958903
0.51,1.10394,0.954862
0.52,1.09924,0.950707
0.53,1.09453,0.946439
0.54,1.08936,0.942059
0.55,1.08416,0.937568
0.56,1.07853,0.932969
0.57,1.07285,0.928261
0.58,1.06677,0.923448
0.59,1.06062,0.918529
0.6,1.05409,0.913508
0.61,1.04748,0.908384
0.62,1.04053,0.903161
0.63,1.03347,0.897838
0.64,1.0261,0.892419
0.65,1.0186,0.886904
0.66,1.01082,0.881296
0.67,1.00291,0.875596
0.68,0.99473,0.869805
0.69,0.986409,0.863926
0.7,0.977847,0.85796
0.71,0.969132,0.851909
0.72,0.960199,0.845775
0.73,0.951103,0.83956
0.74,0.941813,0.833265
0.75,0.932351,0.826892
0.76,0.922716,0.820444
0.77,0.912901,0.813922
0.78,0.902935,0.807328
0.79,0.892783,0.800664
0.8,0.882499,0.793932
0.81,0.872023,0.787133
0.82,0.861435,0.780271
0.83,0.85065,0.773346
0.84,0.83977,0.766361
0.85,0.828691,0.759318
0.86,0.817532,0.752219
0.87,0.806172,0.745066
0.88,0.794748,0.73786
0.89,0.783122,0.730604
0.9,0.771445,0.7233
0.91,0.759567,0.71595
0.92,0.74765,0.708556
0.93,0.735533,0.701119
0.94,0.723388,0.693643
0.95,0.711045,0.686128
0.96,0.698685,0.678577
0.97,0.686129,0.670993
0.98,0.673566,0.663376
0.99,0.66081,0.655729
1,0.648054,0.648054
