x,u_exact,u_approx
0,1,1
0.01,0.995012,0.993804
0.02,0.99005,0.987647
0.03,0.985112,0.981528
0.04,0.980199,0.975446
0.05,0.97531,0.969403
0.06,0.970446,0.963397
0.07,0.965605,0.957428
0.08,0.960789,0.951496
0.09,0.955997,0.945601
0.1,0.951229,0.939742
0.11,0.946485,0.933919
0.12,0.941765,0.928133
0.13,0.937067,0.922383
0.14,0.932394,0.916668
0.15,0.927743,0.910988
0.16,0.923116,0.905344
0.17,0.918512,0.899735
0.18,0.913931,0.89416
0.19,0.909373,0.88862
0.2,0.904837,0.883115
0.21,0.900325,0.877643
0.22,0.895834,0.872206
0.23,0.891366,0.866802
0.24,0.88692,0.861431
0.25,0.882497,0.856094
0.26,0.878095,0.85079
0.27,0.873716,0.845518
0.28,0.869358,0.84028
0.29,0.865022,0.835074
0.3,0.860708,0.8299
0.31,0.856415,0.824758
0.32,0.852144,0.819648
0.33,0.847894,0.81457
0.34,0.843665,0.809523
0.35,0.839457,0.804507
0.36,0.83527,0.799523
0.37,0.831104,0.794569
0.38,0.826959,0.789646
0.39,0.822835,0.784754
0.4,0.818731,0.779891
0.41,0.814647,0.775059
0.42,0.810584,0.770257
0.43,0.806541,0.765485
0.44,0.802519,0.760742
0.45,0.798516,0.756029
0.46,0.794534,0.751345
0.47,0.790571,0.74669
0.48,0.786628,0.742063
0.49,0.782705,0.737466
0.5,0.778801,0.732896
0.51,0.774916,0.728356
0.52,0.771052,0.723843
0.53,0.767206,0.719358
0.54,0.763379,0.714901
0.55,0.759572,0.710472
0.56,0.755784,0.70607
0.57,0.752014,0.701695
0.58,0.748264,0.697348
0.59,0.744532,0.693027
0.6,0.740818,0.688733
0.61,0.737123,0.684466
0.62,0.733447,0.680225
0.63,0.729789,0.676011
0.64,0.726149,0.671822
0.65,0.722527,0.66766
0.66,0.718924,0.663523
0.67,0.715338,0.659412
0.68,0.71177,0.655326
0.69,0.70822,0.651266
0.7,0.704688,0.647231
0.71,0.701173,0.643221
0.72,0.697676,0.639236
0.73,0.694197,0.635275
0.74,0.690734,0.631339
0.75,0.687289,0.627428
0.76,0.683861,0.62354
0.77,0.680451,0.619677
0.78,0.677057,0.615837
0.79,0.67368,0.612022
0.8,0.67032,0.60823
0.81,0.666977,0.604461
0.82,0.66365,0.600716
0.83,0.66034,0.596994
0.84,0.657047,0.593296
0.85,0.65377,0.58962
0.86,0.650509,0.585966
0.87,0.647265,0.582336
0.88,0.644036,0.578728
0.89,0.640824,0.575142
0.9,0.637628,0.571579
0.91,0.634448,0.568037
0.92,0.631284,0.564518
0.93,0.628135,0.56102
0.94,0.625002,0.557544
0.95,0.621885,0.55409
0.96,0.618783,0.550657
0.97,0.615697,0.547245
0.98,0.612626,0.543855
0.99,0.609571,0.540485
1,0.606531,0.537136
