method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Airy,1,-1,15.0493299098,0.0000000000,6,4
PISR-NSGA-II,Airy,1,-1,1.8105604864,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,1.5687137039,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,1.5687137039,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,6.7180330584,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,2.2397151217,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.5687137039,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,6.7180330584,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,1.5687137039,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,Airy,1,-1,27.4506212428,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,6.7180330584,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.5687137039,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,15.0493299098,0.0000000000,6,4
PISR-NSGA-II,Airy,1,-1,6.7180330584,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,2.2397151217,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,2.2397151217,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,6.7180330584,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,1.5687137039,0.0000000000,8,1
PISR-NSGA-II,Airy,1,-1,2.2397151217,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,2.2397151217,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,10.0405398381,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,6.7180330584,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,1.8105604864,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,27.4506212428,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,10.0405398381,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,Airy,1,-1,1.9548446331,0.0000000000,7,2
PISR-NSGA-II,Airy,1,-1,2.2397151217,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,20.8464643735,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,10.0405398381,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,1.8105604864,0.0000000000,4,1
PISR-NSGA-II,Airy,1,-1,10.0405398381,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,10.0405398381,0.0000000000,9,4
PISR-NSGA-II,Airy,1,-1,27.4506212428,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,12
PISR-NSGA-II,Airy,1,-1,445.4287129151,0.0000000000,5,10
