method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0189223820,0.4892413213,3,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,156.6701099802,2503.0548448171,5,9
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000316067,10000.0000000000,8,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,3.4324384460,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0001399061,3.1872540010,4,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1582.5159092369,10000.0000000000,13,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,13.4369572863,3,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,9.8696044011,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,6.7490668860,5,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000256893,24.0133248782,5,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,9.9063462561,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.3308375000,3,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,11
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0003162959,638.8559473567,8,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.1853642902,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,5,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000455477,20.1455932313,6,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0005650222,10.8890866625,8,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,3.4726248197,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.4179062500,1,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0006616008,3.7808036075,12,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000717244,0.6857634239,2,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0007605827,2500.3432605014,28,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,313.1715429575,0.8128203560,8,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,2.4279312500,5,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0015777746,1.5644584377,12,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.2411078703,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0005454823,0.9698475035,8,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0051584734,0.5563744487,10,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,2.4054312500,5,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0308456766,0.3865379439,16,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,4202.1749239934,5055.1358989341,26,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,398.7604474629,2503.9352633846,29,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,3,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0001034260,2553.2368684002,9,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,112.6452024314,2504.2144782859,6,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,225.8806037038,5050.2053852175,13,10
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1221.1920606332,2922.4127143083,5,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000282756,2.1967782550,4,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.1070614185,0.4009485272,6,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,10
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.9999999999,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,2.4204062500,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000388866,1.0872352566,4,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000384215,10000.0000000000,4,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,9.8696044011,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,10
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.7194599973,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0004000000,0.3512289804,2,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0001797165,6.0405082495,15,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.3308375000,3,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,4.7490798733,8,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0001000000,1.0336324326,5,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,3642.8593385038,3865.8673700983,14,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,645.5818688913,2612.3471423165,7,10
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,2.4054312500,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,0.4179062500,1,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0025675325,9.6865175334,17,4
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,88.3128974771,6900.8106170217,6,10
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1280.5974807197,2653.1238086513,25,8
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,1.0000000000,1,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,370.1695425178,3,2
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,222.1684460840,2553.4232190183,12,8
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,371.5906987441,2601.2073907431,25,7
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0231285836,2.9109302807,17,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0003502846,0.6532899642,13,6
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000270027,0.2042276644,4,1
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0000000000,10000.0000000000,5,3
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,582.2425892749,2557.4404216446,12,5
PISR-NSGA-II,Navier-Stokes-Unsteady,2,-1,0.0003503230,2.1382023739,7,2
