x,u_exact,u_approx
0,1,1
0.01,0.999983,1.0001
0.02,0.999933,1.00017
0.03,0.99985,1.00021
0.04,0.999733,1.0002
0.05,0.999583,1.00017
0.06,0.9994,1.00009
0.07,0.999183,0.999981
0.08,0.998933,0.999835
0.09,0.99865,0.999653
0.1,0.998333,0.999434
0.11,0.997983,0.999179
0.12,0.9976,0.998888
0.13,0.997183,0.998559
0.14,0.996733,0.998193
0.15,0.99625,0.99779
0.16,0.995733,0.997348
0.17,0.995183,0.996868
0.18,0.9946,0.996348
0.19,0.993983,0.995789
0.2,0.993333,0.995189
0.21,0.99265,0.994548
0.22,0.991933,0.993865
0.23,0.991183,0.993139
0.24,0.9904,0.992369
0.25,0.989583,0.991555
0.26,0.988733,0.990694
0.27,0.98785,0.989786
0.28,0.986933,0.988831
0.29,0.985983,0.987826
0.3,0.985,0.986772
0.31,0.983983,0.985666
0.32,0.982933,0.984508
0.33,0.98185,0.983296
0.34,0.980733,0.98203
0.35,0.979583,0.980708
0.36,0.9784,0.979329
0.37,0.977183,0.977894
0.38,0.975933,0.976399
0.39,0.97465,0.974846
0.4,0.973333,0.973233
0.41,0.971983,0.971559
0.42,0.9706,0.969824
0.43,0.969183,0.968028
0.44,0.967733,0.966169
0.45,0.96625,0.96425
0.46,0.964733,0.962268
0.47,0.963183,0.960224
0.48,0.9616,0.95812
0.49,0.959983,0.955954
0.5,0.958333,0.953728
0.51,0.95665,0.951442
0.52,0.954933,0.949099
0.53,0.953183,0.946698
0.54,0.9514,0.944241
0.55,0.949583,0.94173
0.56,0.947733,0.939167
0.57,0.94585,0.936553
0.58,0.943933,0.933891
0.59,0.941983,0.931183
0.6,0.94,0.928433
0.61,0.937983,0.925642
0.62,0.935933,0.922814
0.63,0.93385,0.919951
0.64,0.931733,0.917058
0.65,0.929583,0.914139
0.66,0.9274,0.911196
0.67,0.925183,0.908233
0.68,0.922933,0.905256
0.69,0.92065,0.902268
0.7,0.918333,0.899274
0.71,0.915983,0.896278
0.72,0.9136,0.893285
0.73,0.911183,0.890301
0.74,0.908733,0.88733
0.75,0.90625,0.884377
0.76,0.903733,0.881449
0.77,0.901183,0.87855
0.78,0.8986,0.875685
0.79,0.895983,0.872861
0.8,0.893333,0.870083
0.81,0.89065,0.867357
0.82,0.887933,0.864689
0.83,0.885183,0.862085
0.84,0.8824,0.85955
0.85,0.879583,0.857091
0.86,0.876733,0.854714
0.87,0.87385,0.852424
0.88,0.870933,0.850228
0.89,0.867983,0.848131
0.9,0.865,0.846141
0.91,0.861983,0.844261
0.92,0.858933,0.8425
0.93,0.85585,0.840861
0.94,0.852733,0.839352
0.95,0.849583,0.837978
0.96,0.8464,0.836745
0.97,0.843183,0.835659
0.98,0.839933,0.834724
0.99,0.83665,0.833947
1,0.833333,0.833333
