x,u_exact,u_approx
0,1,1
0.01,0.999983,0.999986
0.02,0.999933,0.999944
0.03,0.99985,0.999873
0.04,0.999733,0.999774
0.05,0.999583,0.999648
0.06,0.9994,0.999493
0.07,0.999183,0.999309
0.08,0.998933,0.999098
0.09,0.99865,0.998859
0.1,0.998333,0.998591
0.11,0.997983,0.998295
0.12,0.9976,0.997971
0.13,0.997183,0.997619
0.14,0.996733,0.997239
0.15,0.99625,0.99683
0.16,0.995733,0.996394
0.17,0.995183,0.995929
0.18,0.9946,0.995437
0.19,0.993983,0.994916
0.2,0.993333,0.994367
0.21,0.99265,0.993791
0.22,0.991933,0.993186
0.23,0.991183,0.992553
0.24,0.9904,0.991892
0.25,0.989583,0.991204
0.26,0.988733,0.990487
0.27,0.98785,0.989743
0.28,0.986933,0.98897
0.29,0.985983,0.98817
0.3,0.985,0.987342
0.31,0.983983,0.986486
0.32,0.982933,0.985602
0.33,0.98185,0.98469
0.34,0.980733,0.983751
0.35,0.979583,0.982784
0.36,0.9784,0.981789
0.37,0.977183,0.980766
0.38,0.975933,0.979716
0.39,0.97465,0.978638
0.4,0.973333,0.977533
0.41,0.971983,0.9764
0.42,0.9706,0.97524
0.43,0.969183,0.974052
0.44,0.967733,0.972837
0.45,0.96625,0.971594
0.46,0.964733,0.970324
0.47,0.963183,0.969026
0.48,0.9616,0.967701
0.49,0.959983,0.966349
0.5,0.958333,0.96497
0.51,0.95665,0.963563
0.52,0.954933,0.962129
0.53,0.953183,0.960669
0.54,0.9514,0.959181
0.55,0.949583,0.957666
0.56,0.947733,0.956124
0.57,0.94585,0.954555
0.58,0.943933,0.952959
0.59,0.941983,0.951336
0.6,0.94,0.949687
0.61,0.937983,0.94801
0.62,0.935933,0.946307
0.63,0.93385,0.944578
0.64,0.931733,0.942821
0.65,0.929583,0.941039
0.66,0.9274,0.939229
0.67,0.925183,0.937393
0.68,0.922933,0.935531
0.69,0.92065,0.933642
0.7,0.918333,0.931727
0.71,0.915983,0.929786
0.72,0.9136,0.927818
0.73,0.911183,0.925825
0.74,0.908733,0.923805
0.75,0.90625,0.921759
0.76,0.903733,0.919688
0.77,0.901183,0.91759
0.78,0.8986,0.915466
0.79,0.895983,0.913317
0.8,0.893333,0.911142
0.81,0.89065,0.908941
0.82,0.887933,0.906715
0.83,0.885183,0.904463
0.84,0.8824,0.902185
0.85,0.879583,0.899882
0.86,0.876733,0.897554
0.87,0.87385,0.895201
0.88,0.870933,0.892822
0.89,0.867983,0.890418
0.9,0.865,0.887989
0.91,0.861983,0.885535
0.92,0.858933,0.883056
0.93,0.85585,0.880552
0.94,0.852733,0.878023
0.95,0.849583,0.875469
0.96,0.8464,0.872891
0.97,0.843183,0.870288
0.98,0.839933,0.867661
0.99,0.83665,0.865009
1,0.833333,0.862333
