method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Airy,1,-1,10.8298569586,0.0000000000,9,5
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,10.8298569586,0.0000000000,9,5
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Airy,1,-1,14.1816642852,0.0000000000,6,4
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Airy,1,-1,10.8298569586,0.0000000000,9,5
PISR-NSGA-II,Airy,1,-1,7.4086786162,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,2.3250669606,0.0000000000,7,4
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,10.8298569586,0.0000000000,9,5
PISR-NSGA-II,Airy,1,-1,2.3250669606,0.0000000000,7,4
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,14.1816642852,0.0000000000,6,4
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.9282073766,0.0000000000,4,2
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,7.4086786162,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,22.2927984696,0.0000000000,3,4
PISR-NSGA-II,Airy,1,-1,7.4086786162,0.0000000000,3,1
PISR-NSGA-II,Airy,1,-1,14.1816642852,0.0000000000,6,4
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,466.0615334890,0.0000000000,5,10
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,1.6482109239,0.0000000000,8,2
PISR-NSGA-II,Airy,1,-1,1.9282073766,0.0000000000,4,2
PISR-NSGA-II,Airy,1,-1,30.2841899055,0.0000000000,4,5
PISR-NSGA-II,Airy,1,-1,14.1816642852,0.0000000000,6,4
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,2.1303852972,0.0000000000,7,3
PISR-NSGA-II,Airy,1,-1,5.7434034317,0.0000000000,1,10
PISR-NSGA-II,Airy,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Airy,1,-1,1.2867846554,0.0000000000,2,10
PISR-NSGA-II,Airy,1,-1,68.2073891824,0.0000000000,3,5
PISR-NSGA-II,Airy,1,-1,240.0844193260,0.0000000000,1,13
PISR-NSGA-II,Airy,1,-1,2252.5483322118,0.0000000000,9,10
PISR-NSGA-II,Airy,1,-1,5.7434034317,0.0000000000,1,10
PISR-NSGA-II,Airy,1,-1,2571.7556132464,0.0000000000,6,10
PISR-NSGA-II,Airy,1,-1,0.5235006643,0.0000000000,1,14
