gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.0894909,0.479006,0.568497,1.53144
1,0.0131803,0.071408,0.0845884,0.126212
2,0.000178218,0.0666553,0.0668335,0.126106
3,1.11721e-11,0.0188582,0.0188582,0.125979
4,1.12003e-11,0.00908976,0.00908976,0.12584
5,1.12003e-11,0.00846149,0.00846149,0.125692
6,1.12003e-11,0.00845321,0.00845321,0.125541
7,1.12003e-11,0.00845493,0.00845493,0.125389
8,1.12003e-11,0.00845533,0.00845533,0.125238
9,1.1168e-11,0.0084554,0.0084554,0.125088
10,1.11704e-11,0.00138016,0.00138016,0.0955384
11,1.11704e-11,0.00123384,0.00123384,0.0955384
12,1.11704e-11,0.0010219,0.0010219,0.0955384
13,1.11704e-11,1.79269e-05,1.79269e-05,0.0955384
14,1.11704e-11,1.44261e-05,1.44262e-05,0.0955384
15,1.11704e-11,1.18339e-05,1.18339e-05,0.0955384
16,1.11704e-11,9.86863e-06,9.86864e-06,0.0955384
17,1.11704e-11,4.65941e-07,4.65952e-07,0.0955384
18,1.11704e-11,4.65257e-07,4.65268e-07,0.0955384
19,1.11704e-11,4.63548e-07,4.63559e-07,0.0955384
20,1.11704e-11,4.63707e-07,4.63718e-07,0.0955384
21,1.11704e-11,4.63723e-07,4.63734e-07,0.0955384
22,1.11704e-11,4.63739e-07,4.6375e-07,0.0955384
23,1.11704e-11,4.62212e-07,4.62223e-07,0.0955384
24,1.11704e-11,4.62217e-07,4.62228e-07,0.0955384
25,1.09605e-11,4.62223e-07,4.62234e-07,0.0955384
26,1.09605e-11,4.62229e-07,4.6224e-07,0.0955384
27,1.09605e-11,4.61061e-07,4.61072e-07,0.0955384
28,1.09605e-11,4.60895e-07,4.60906e-07,0.0955384
29,1.09605e-11,4.60895e-07,4.60906e-07,0.0955384
30,1.09605e-11,4.60895e-07,4.60906e-07,0.0955384
31,1.09605e-11,4.60896e-07,4.60906e-07,0.0955384
32,1.09605e-11,4.60896e-07,4.60907e-07,0.0955384
33,1.09605e-11,4.60896e-07,4.60907e-07,0.0955384
34,1.09605e-11,4.60896e-07,4.60907e-07,0.0955384
35,1.09605e-11,4.60896e-07,4.60907e-07,0.0955384
36,1.09605e-11,4.6087e-07,4.60881e-07,0.0955384
