x,u_exact,u_approx
0,0,0
0.01,5e-05,0.00254227
0.02,0.0002,0.00513296
0.03,0.00045,0.00777089
0.04,0.0008,0.0104549
0.05,0.00125,0.013184
0.06,0.0018,0.0159571
0.07,0.00245,0.0187731
0.08,0.0032,0.0216313
0.09,0.00405,0.0245307
0.1,0.005,0.0274704
0.11,0.00605,0.0304498
0.12,0.0072,0.033468
0.13,0.00845,0.0365244
0.14,0.0098,0.0396184
0.15,0.01125,0.0427494
0.16,0.0128,0.0459168
0.17,0.01445,0.0491202
0.18,0.0162,0.0523592
0.19,0.01805,0.0556334
0.2,0.02,0.0589424
0.21,0.02205,0.0622859
0.22,0.0242,0.0656639
0.23,0.02645,0.069076
0.24,0.0288,0.0725221
0.25,0.03125,0.0760022
0.26,0.0338,0.0795163
0.27,0.03645,0.0830643
0.28,0.0392,0.0866464
0.29,0.04205,0.0902626
0.3,0.045,0.0939133
0.31,0.04805,0.0975984
0.32,0.0512,0.101318
0.33,0.05445,0.105074
0.34,0.0578,0.108864
0.35,0.06125,0.112691
0.36,0.0648,0.116554
0.37,0.06845,0.120455
0.38,0.0722,0.124392
0.39,0.07605,0.128368
0.4,0.08,0.132383
0.41,0.08405,0.136438
0.42,0.0882,0.140532
0.43,0.09245,0.144668
0.44,0.0968,0.148846
0.45,0.10125,0.153068
0.46,0.1058,0.157333
0.47,0.11045,0.161643
0.48,0.1152,0.165999
0.49,0.12005,0.170403
0.5,0.125,0.174854
0.51,0.13005,0.179356
0.52,0.1352,0.183908
0.53,0.14045,0.188513
0.54,0.1458,0.193172
0.55,0.15125,0.197885
0.56,0.1568,0.202655
0.57,0.16245,0.207483
0.58,0.1682,0.212371
0.59,0.17405,0.21732
0.6,0.18,0.222332
0.61,0.18605,0.227409
0.62,0.1922,0.232553
0.63,0.19845,0.237764
0.64,0.2048,0.243046
0.65,0.21125,0.2484
0.66,0.2178,0.253829
0.67,0.22445,0.259333
0.68,0.2312,0.264916
0.69,0.23805,0.270579
0.7,0.245,0.276324
0.71,0.25205,0.282155
0.72,0.2592,0.288073
0.73,0.26645,0.29408
0.74,0.2738,0.300179
0.75,0.28125,0.306372
0.76,0.2888,0.312662
0.77,0.29645,0.319051
0.78,0.3042,0.325542
0.79,0.31205,0.332138
0.8,0.32,0.338841
0.81,0.32805,0.345654
0.82,0.3362,0.352579
0.83,0.34445,0.359621
0.84,0.3528,0.36678
0.85,0.36125,0.374061
0.86,0.3698,0.381467
0.87,0.37845,0.389
0.88,0.3872,0.396663
0.89,0.39605,0.40446
0.9,0.405,0.412394
0.91,0.41405,0.420468
0.92,0.4232,0.428686
0.93,0.43245,0.43705
0.94,0.4418,0.445565
0.95,0.45125,0.454233
0.96,0.4608,0.463058
0.97,0.47045,0.472043
0.98,0.4802,0.481193
0.99,0.49005,0.490511
1,0.5,0.5
