x,u_exact,u_approx
0.000000,1.000000,0.000393
0.010000,0.999983,0.000235
0.020000,0.999933,0.000077
0.030000,0.999850,-0.000082
0.040000,0.999733,-0.000240
0.050000,0.999583,-0.000400
0.060000,0.999400,-0.000559
0.070000,0.999183,-0.000719
0.080000,0.998933,-0.000879
0.090000,0.998650,-0.001040
0.100000,0.998333,-0.001200
0.110000,0.997983,-0.001361
0.120000,0.997600,-0.001523
0.130000,0.997183,-0.001684
0.140000,0.996733,-0.001846
0.150000,0.996250,-0.002009
0.160000,0.995733,-0.002171
0.170000,0.995183,-0.002334
0.180000,0.994600,-0.002497
0.190000,0.993983,-0.002660
0.200000,0.993333,-0.002824
0.210000,0.992650,-0.002987
0.220000,0.991933,-0.003152
0.230000,0.991183,-0.003316
0.240000,0.990400,-0.003480
0.250000,0.989583,-0.003645
0.260000,0.988733,-0.003810
0.270000,0.987850,-0.003975
0.280000,0.986933,-0.004141
0.290000,0.985983,-0.004307
0.300000,0.985000,-0.004473
0.310000,0.983983,-0.004639
0.320000,0.982933,-0.004805
0.330000,0.981850,-0.004972
0.340000,0.980733,-0.005138
0.350000,0.979583,-0.005305
0.360000,0.978400,-0.005472
0.370000,0.977183,-0.005640
0.380000,0.975933,-0.005807
0.390000,0.974650,-0.005975
0.400000,0.973333,-0.006143
0.410000,0.971983,-0.006311
0.420000,0.970600,-0.006479
0.430000,0.969183,-0.006647
0.440000,0.967733,-0.006816
0.450000,0.966250,-0.006984
0.460000,0.964733,-0.007153
0.470000,0.963183,-0.007322
0.480000,0.961600,-0.007491
0.490000,0.959983,-0.007660
0.500000,0.958333,-0.007829
0.510000,0.956650,-0.007999
0.520000,0.954933,-0.008168
0.530000,0.953183,-0.008338
0.540000,0.951400,-0.008508
0.550000,0.949583,-0.008677
0.560000,0.947733,-0.008847
0.570000,0.945850,-0.009017
0.580000,0.943933,-0.009187
0.590000,0.941983,-0.009358
0.600000,0.940000,-0.009528
0.610000,0.937983,-0.009698
0.620000,0.935933,-0.009869
0.630000,0.933850,-0.010039
0.640000,0.931733,-0.010210
0.650000,0.929583,-0.010380
0.660000,0.927400,-0.010551
0.670000,0.925183,-0.010721
0.680000,0.922933,-0.010892
0.690000,0.920650,-0.011063
0.700000,0.918333,-0.011233
0.710000,0.915983,-0.011404
0.720000,0.913600,-0.011575
0.730000,0.911183,-0.011746
0.740000,0.908733,-0.011916
0.750000,0.906250,-0.012087
0.760000,0.903733,-0.012258
0.770000,0.901183,-0.012429
0.780000,0.898600,-0.012599
0.790000,0.895983,-0.012770
0.800000,0.893333,-0.012941
0.810000,0.890650,-0.013111
0.820000,0.887933,-0.013282
0.830000,0.885183,-0.013453
0.840000,0.882400,-0.013623
0.850000,0.879583,-0.013794
0.860000,0.876733,-0.013964
0.870000,0.873850,-0.014134
0.880000,0.870933,-0.014305
0.890000,0.867983,-0.014475
0.900000,0.865000,-0.014645
0.910000,0.861983,-0.014815
0.920000,0.858933,-0.014985
0.930000,0.855850,-0.015155
0.940000,0.852733,-0.015324
0.950000,0.849583,-0.015494
0.960000,0.846400,-0.015664
0.970000,0.843183,-0.015833
0.980000,0.839933,-0.016002
0.990000,0.836650,-0.016171
1.000000,0.833333,-0.016340
