x,u_exact,u_approx
0.000000,0.000000,0.037381
0.010000,0.010000,0.040611
0.020000,0.019997,0.043852
0.030000,0.029991,0.047103
0.040000,0.039979,0.050366
0.050000,0.049958,0.053638
0.060000,0.059928,0.056922
0.070000,0.069886,0.060216
0.080000,0.079830,0.063521
0.090000,0.089758,0.066837
0.100000,0.099668,0.070163
0.110000,0.109558,0.073500
0.120000,0.119427,0.076847
0.130000,0.129273,0.080205
0.140000,0.139092,0.083574
0.150000,0.148885,0.086953
0.160000,0.158649,0.090343
0.170000,0.168381,0.093744
0.180000,0.178081,0.097155
0.190000,0.187746,0.100577
0.200000,0.197375,0.104009
0.210000,0.206966,0.107452
0.220000,0.216518,0.110906
0.230000,0.226028,0.114370
0.240000,0.235496,0.117845
0.250000,0.244919,0.121330
0.260000,0.254296,0.124826
0.270000,0.263625,0.128332
0.280000,0.272905,0.131849
0.290000,0.282135,0.135376
0.300000,0.291313,0.138914
0.310000,0.300437,0.142463
0.320000,0.309507,0.146022
0.330000,0.318521,0.149591
0.340000,0.327477,0.153171
0.350000,0.336376,0.156762
0.360000,0.345214,0.160363
0.370000,0.353992,0.163974
0.380000,0.362707,0.167596
0.390000,0.371360,0.171228
0.400000,0.379949,0.174871
0.410000,0.388473,0.178524
0.420000,0.396930,0.182188
0.430000,0.405321,0.185862
0.440000,0.413644,0.189547
0.450000,0.421899,0.193242
0.460000,0.430084,0.196947
0.470000,0.438199,0.200663
0.480000,0.446244,0.204389
0.490000,0.454216,0.208126
0.500000,0.462117,0.211873
0.510000,0.469945,0.215630
0.520000,0.477700,0.219397
0.530000,0.485381,0.223175
0.540000,0.492988,0.226964
0.550000,0.500520,0.230762
0.560000,0.507977,0.234571
0.570000,0.515359,0.238390
0.580000,0.522665,0.242220
0.590000,0.529896,0.246060
0.600000,0.537050,0.249910
0.610000,0.544127,0.253770
0.620000,0.551128,0.257641
0.630000,0.558052,0.261522
0.640000,0.564900,0.265413
0.650000,0.571670,0.269314
0.660000,0.578363,0.273226
0.670000,0.584980,0.277148
0.680000,0.591519,0.281080
0.690000,0.597982,0.285022
0.700000,0.604368,0.288974
0.710000,0.610677,0.292937
0.720000,0.616909,0.296909
0.730000,0.623065,0.300892
0.740000,0.629145,0.304885
0.750000,0.635149,0.308888
0.760000,0.641077,0.312902
0.770000,0.646929,0.316925
0.780000,0.652707,0.320958
0.790000,0.658409,0.325002
0.800000,0.664037,0.329055
0.810000,0.669590,0.333119
0.820000,0.675070,0.337193
0.830000,0.680476,0.341276
0.840000,0.685809,0.345370
0.850000,0.691069,0.349474
0.860000,0.696258,0.353588
0.870000,0.701374,0.357711
0.880000,0.706419,0.361845
0.890000,0.711394,0.365989
0.900000,0.716298,0.370142
0.910000,0.721132,0.374306
0.920000,0.725897,0.378480
0.930000,0.730594,0.382663
0.940000,0.735222,0.386856
0.950000,0.739783,0.391060
0.960000,0.744277,0.395273
0.970000,0.748704,0.399496
0.980000,0.753066,0.403729
0.990000,0.757362,0.407971
1.000000,0.761594,0.412224
