t,u,u_exact,u_approx
0.001,1.0,1.0,1.0047900048665481
0.006004004004004,0.9999944364838664,0.9999944364838664,1.004595659736953
0.011008008008008,0.999980273849942,0.999980273849942,1.0043966137722455
0.016012012012012,0.999957749220899,0.999957749220899,1.0041928345016182
0.021016016016016,0.9999268743724864,0.9999268743724864,1.003984289598606
0.02602002002002,0.9998876526003648,0.9998876526003648,1.003770946884442
0.031024024024024,0.9998400857110584,0.9998400857110584,1.003552774331408
0.036028028028028,0.9997841751865744,0.9997841751865744,1.0033297400661727
0.041032032032032,0.999719922496908,0.999719922496908,1.0031018123731246
0.046036036036036,0.9996473292071584,0.9996473292071584,1.0028689596976939
0.05104004004004,0.9995663970262224,0.9995663970262224,1.002631150649665
0.056044044044044,0.9994771278285148,0.9994771278285148,1.0023883540064784
0.061048048048048,0.9993795236413092,0.9993795236413092,1.0021405387165212
0.066052052052052,0.9992735867034114,0.9992735867034114,1.001887673902408
0.071056056056056,0.999159319416244,0.999159319416244,1.0016297288642473
0.07606006006006,0.9990367243238844,0.9990367243238844,1.0013666730828972
0.081064064064064,0.9989058042640936,0.9989058042640936,1.0010984762232074
0.086068068068068,0.9987665622168492,0.9987665622168492,1.000825108137248
0.091072072072072,0.9986190011068008,0.9986190011068008,1.0005465388675228
0.096076076076076,0.9984631244536412,0.9984631244536412,1.000262738650171
0.10108008008008,0.9982989358161172,0.9982989358161172,0.9999736779181503
0.106084084084084,0.9981264393354662,0.9981264393354662,0.9996793273044065
0.1110880880880881,0.9979456380064714,0.9979456380064714,0.9993796576450263
0.116092092092092,0.997756535641025,0.997756535641025,0.9990746399823739
0.121096096096096,0.9975591369951864,0.9975591369951864,0.9987642455682092
0.1261001001001001,0.9973534468250153,0.9973534468250153,0.9984484458667898
0.1311041041041041,0.997139469886571,0.997139469886571,0.9981272125579533
0.1361081081081081,0.9969172109359136,0.9969172109359136,0.9978005175401823
0.1411121121121121,0.996686674729102,0.996686674729102,0.9974683329336489
0.1461161161161161,0.9964478664087368,0.9964478664087368,0.99713063108324
0.1511201201201201,0.9962007910237016,0.9962007910237016,0.996787384561563
0.1561241241241241,0.9959454543281756,0.9959454543281756,0.996438566171929
0.1611281281281281,0.9956818623040596,0.9956818623040596,0.996084148951317
0.1661321321321321,0.9954100209332554,0.9954100209332554,0.9957241061733143
0.1711361361361361,0.995129936197664,0.995129936197664,0.9953584113510358
0.1761401401401401,0.9948416144932324,0.9948416144932324,0.9949870382400208
0.1811441441441441,0.9945450617490712,0.9945450617490712,0.9946099608411058
0.1861481481481481,0.9942402849165514,0.9942402849165514,0.9942271534032735
0.1911521521521521,0.9939272910605036,0.9939272910605036,0.9938385904264795
0.1961561561561561,0.9936060872457588,0.9936060872457588,0.9934442466644515
0.2011601601601601,0.9932766805371476,0.9932766805371476,0.9930440971274659
0.2061641641641641,0.9929390784859472,0.9929390784859472,0.9926381170850976
0.2111681681681681,0.9925932880098726,0.9925932880098726,0.9922262820689443
0.2161721721721721,0.9922393171919835,0.9922393171919835,0.991808567875323
0.2211761761761762,0.9918771742098434,0.9918771742098434,0.9913849505679423
0.2261801801801801,0.9915068672410148,0.9915068672410148,0.9909554064805446
0.2311841841841841,0.9911284044630606,0.9911284044630606,0.9905199122195217
0.2361881881881881,0.9907417944204164,0.9907417944204164,0.9900784446665025
0.2411921921921921,0.9903470452627792,0.9903470452627792,0.9896309809809116
0.2461961961961962,0.989944165969248,0.989944165969248,0.9891774986024975
0.2512002002002002,0.9895331658372184,0.9895331658372184,0.9887179752538342
0.2562042042042042,0.9891140541640868,0.9891140541640868,0.9882523889427902
0.2612082082082082,0.9886868402472492,0.9886868402472492,0.9877807179649685
0.2662122122122122,0.9882515336203488,0.9882515336203488,0.9873029409061149
0.2712162162162162,0.9878081436960016,0.9878081436960016,0.9868190366444968
0.2762202202202202,0.9873566802876091,0.9873566802876091,0.9863289843532476
0.2812242242242242,0.9868971537936068,0.9868971537936068,0.9858327635026827
0.2862282282282282,0.9864295746124302,0.9864295746124302,0.98533035386258
0.2912322322322322,0.9859539531425144,0.9859539531425144,0.9848217355044298
0.2962362362362362,0.985470299901916,0.985470299901916,0.9843068888036497
0.3012402402402402,0.9849786255817834,0.9849786255817834,0.9837857944417692
0.3062442442442442,0.984478940798081,0.984478940798081,0.9832584334085757
0.3112482482482482,0.98397125702948,0.98397125702948,0.9827247870042316
0.3162522522522522,0.983455585754652,0.983455585754652,0.9821848368413527
0.3212562562562562,0.9829319384522682,0.9829319384522682,0.981638564847054
0.3262602602602603,0.9824003266036896,0.9824003266036896,0.9810859532649597
0.3312642642642642,0.9818607622037296,0.9818607622037296,0.9805269846571774
0.3362682682682683,0.9813132566334156,0.9813132566334156,0.9799616419062366
0.3412722722722722,0.9807578224310378,0.9807578224310378,0.9793899082169923
0.3462762762762763,0.980194472134887,0.980194472134887,0.9788117671184886
0.3512802802802803,0.9796232182832536,0.9796232182832536,0.9782272024657909
0.3562842842842842,0.979044073414428,0.979044073414428,0.977636198441775
0.3612882882882883,0.9784570504907644,0.9784570504907644,0.9770387395588843
0.3662922922922922,0.977862161978868,0.977862161978868,0.9764348106608457
0.3712962962962963,0.9772594213347624,0.9772594213347624,0.975824396924349
0.3763003003003003,0.976648842135922,0.976648842135922,0.9752074838606879
0.3813043043043043,0.9760304379598218,0.9760304379598218,0.9745840573173632
0.3863083083083083,0.9754042223839366,0.9754042223839366,0.9739541034796461
0.3913123123123123,0.974770209320048,0.974770209320048,0.9733176088721031
0.3963163163163163,0.9741284123253988,0.9741284123253988,0.9726745603600825
0.4013203203203203,0.973478845731162,0.973478845731162,0.9720249451511604
0.4063243243243243,0.9728215241327932,0.9728215241327932,0.9713687507965476
0.4113283283283283,0.972156462125748,0.972156462125748,0.9707059651924569
0.4163323323323323,0.9714836743054824,0.9714836743054824,0.9700365765814296
0.4213363363363363,0.9708031755169336,0.9708031755169336,0.9693605735536226
0.4263403403403403,0.9701149804109486,0.9701149804109486,0.9686779450480544
0.4313443443443443,0.9694191041501304,0.9694191041501304,0.9679886803538115
0.4363483483483483,0.9687155623252438,0.9687155623252438,0.9672927691112125
0.4413523523523524,0.9680043705270528,0.9680043705270528,0.9665902013129327
0.4463563563563563,0.967285544346322,0.967285544346322,0.9658809673050869
0.4513603603603603,0.9665590995376728,0.9665590995376728,0.9651650577882707
0.4563643643643643,0.9658250518558786,0.9658250518558786,0.9644424638185615
0.4613683683683683,0.965083417248174,0.965083417248174,0.9637131768084765
0.4663723723723724,0.9643342122759692,0.9643342122759692,0.9629771885278898
0.4713763763763763,0.9635774535006753,0.9635774535006753,0.9622344911049086
0.4763803803803804,0.9628131574837028,0.9628131574837028,0.9614850770267056
0.4813843843843843,0.9620413408642678,0.9620413408642678,0.9607289391403109
0.4863883883883884,0.96126202050736,0.96126202050736,0.9599660706533614
0.4913923923923924,0.9604752131013116,0.9604752131013116,0.9591964651348077
0.4963963963963964,0.9596809361523724,0.9596809361523724,0.9584201165155797
0.5014004004004003,0.9588792071667922,0.9588792071667922,0.9576370190892082
0.5064044044044044,0.9580700436508208,0.9580700436508208,0.9568471675124064
0.5114084084084084,0.9572534631107076,0.9572534631107076,0.9560505568056068
0.5164124124124124,0.956429483490248,0.956429483490248,0.9552471823534571
0.5214164164164165,0.9555981222151084,0.9555981222151084,0.9544370399052727
0.5264204204204204,0.9547593976941436,0.9547593976941436,0.9536201255754477
0.5314244244244244,0.9539133283517256,0.9539133283517256,0.9527964358438221
0.5364284284284284,0.9530599326122275,0.9530599326122275,0.9519659675560072
