gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,4.25589e-29,2503.39,2503.39,1e+18
1,0.9801,0.745872,1.72597,1e+18
2,0.948404,0.745872,1.69428,0.844248
3,0.0009,0.745872,0.746772,0.844248
4,0.0004,0.21369,0.21409,0.844248
5,0.0004,0.213104,0.213504,0.61812
6,7.10553e-06,0.203114,0.203121,0.61812
7,2.38836e-06,0.204784,0.204787,0.61812
8,1.96338e-06,0.170073,0.170074,0.61812
9,1.81563e-06,0.00163591,0.00163773,0.571459
10,1.90407e-06,0.000109566,0.00011147,0.264841
11,3.54294e-09,9.28539e-10,4.47148e-09,0.264841
12,1.06936e-09,2.80259e-10,1.34962e-09,0.264841
13,3.22763e-10,8.45903e-11,4.07354e-10,0.264841
14,1.86824e-10,4.8963e-11,2.35787e-10,0.264841
15,6.18906e-08,3.12711e-06,3.189e-06,0.264841
16,0,6.77288e-07,6.77288e-07,0.264841
17,0,9.72669e-08,9.72669e-08,0.264841
18,0,9.47639e-09,9.47639e-09,0.264841
19,0,9.23126e-10,9.23126e-10,0.264841
20,0,6.88198e-11,6.88198e-11,0.264841
21,0,6.5879e-11,6.5879e-11,0.264841
22,0,3.16153e-12,3.16153e-12,0.264841
23,0,7.77678e-13,7.77678e-13,0.264841
24,0,1.91289e-13,1.91289e-13,0.264841
25,0,4.70513e-14,4.70513e-14,0.264841
26,0,1.15729e-14,1.15729e-14,0.264841
27,0,2.84693e-15,2.84693e-15,0.264841
28,0,2.19258e-15,2.19258e-15,0.264841
29,0,2.11845e-15,2.11845e-15,0.264841
30,0,5.3948e-11,5.3948e-11,0.264841
31,0,2.01315e-12,2.01315e-12,0.264841
32,0,3.71585e-14,3.71585e-14,0.264841
33,0,3.19094e-15,3.19094e-15,0.264841
34,0,3.06895e-15,3.06895e-15,0.264841
35,0,9.24215e-15,9.24215e-15,0.264841
36,0,2.38407e-15,2.38407e-15,0.264841
37,0,2.06535e-15,2.06535e-15,0.264841
38,0,8.3152e-11,8.3152e-11,0.264841
39,0,6.54454e-11,6.54454e-11,0.264841
40,0,1.64997e-11,1.64997e-11,0.264841
41,0,2.34556e-15,2.34556e-15,0.264841
42,0,1.5871e-11,1.5871e-11,0.264841
43,0,1.5871e-11,1.5871e-11,0.264841
44,0,1.5871e-11,1.5871e-11,0.264841
45,0,6.27505e-13,6.27505e-13,0.264841
46,0,2.21346e-14,2.21346e-14,0.264841
47,0,1.00169e-14,1.00169e-14,0.264841
48,0,9.95675e-15,9.95675e-15,0.264841
49,0,9.95301e-15,9.95301e-15,0.264841
50,0,8.23343e-15,8.23343e-15,0.264841
51,0,4.82623e-11,4.82623e-11,0.264841
52,0,4.82623e-11,4.82623e-11,0.264841
53,0,4.82623e-11,4.82623e-11,0.264841
54,0,4.82623e-11,4.82623e-11,0.264841
55,0,4.82623e-11,4.82623e-11,0.264841
56,0,4.82703e-11,4.82703e-11,0.264841
57,0,4.82703e-11,4.82703e-11,0.264841
58,0,4.82703e-11,4.82703e-11,0.264841
59,0,4.82703e-11,4.82703e-11,0.264841
60,0,4.82703e-11,4.82703e-11,0.264841
61,0,4.82703e-11,4.82703e-11,0.264841
62,0,4.82703e-11,4.82703e-11,0.264841
63,0,4.82703e-11,4.82703e-11,0.264841
64,0,4.82703e-11,4.82703e-11,0.264841
65,0,4.82703e-11,4.82703e-11,0.264841
66,0,4.82703e-11,4.82703e-11,0.264841
67,0,4.82703e-11,4.82703e-11,0.264841
68,0,4.82703e-11,4.82703e-11,0.264841
69,0,4.82703e-11,4.82703e-11,0.264841
70,0,4.82703e-11,4.82703e-11,0.264841
71,0,4.82703e-11,4.82703e-11,0.264841
72,0,4.82703e-11,4.82703e-11,0.264841
73,0,4.82703e-11,4.82703e-11,0.264841
74,0,4.82703e-11,4.82703e-11,0.264841
75,0,0.00682706,0.00682706,0.264841
76,0,0.00681554,0.00681554,0.264841
77,0,0.00680409,0.00680409,0.264841
78,0,0.00679269,0.00679269,0.264841
79,0,0.00678135,0.00678135,0.264841
80,0,0.00666745,0.00666745,0.264841
81,0,0.00665673,0.00665673,0.264841
82,0,0.00664605,0.00664605,0.264841
83,0,0.00663543,0.00663543,0.264841
84,0,0.00662486,0.00662486,0.264841
85,0,0.00661433,0.00661433,0.264841
86,0,0.00660386,0.00660386,0.264841
87,0,0.00659344,0.00659344,0.264841
88,0,0.00658306,0.00658306,0.264841
89,0,0.00657274,0.00657274,0.264841
90,0,0.00646888,0.00646888,0.264841
91,0,0.00645908,0.00645908,0.264841
92,0,0.00644933,0.00644933,0.264841
93,0,0.00643962,0.00643962,0.264841
94,0,0.00642995,0.00642995,0.264841
95,0,0.00642033,0.00642033,0.264841
96,0,0.000134998,0.000134998,0.264841
97,0,1.75055e-05,1.75055e-05,0.264841
98,0,2.22199e-06,2.22199e-06,0.264841
