x,u_exact,u_approx
0,2,nan
0.01,1.96078,1.35587
0.02,1.92308,1.35605
0.03,1.88679,1.35613
0.04,1.85185,1.3561
0.05,1.81818,1.35597
0.06,1.78571,1.35573
0.07,1.75439,1.35538
0.08,1.72414,1.35491
0.09,1.69492,1.35433
0.1,1.66667,1.35363
0.11,1.63934,1.3528
0.12,1.6129,1.35185
0.13,1.5873,1.35078
0.14,1.5625,1.34958
0.15,1.53846,1.34824
0.16,1.51515,1.34677
0.17,1.49254,1.34516
0.18,1.47059,1.34342
0.19,1.44928,1.34153
0.2,1.42857,1.3395
0.21,1.40845,1.33733
0.22,1.38889,1.33501
0.23,1.36986,1.33254
0.24,1.35135,1.32991
0.25,1.33333,1.32714
0.26,1.31579,1.32421
0.27,1.2987,1.32112
0.28,1.28205,1.31787
0.29,1.26582,1.31446
0.3,1.25,1.31089
0.31,1.23457,1.30715
0.32,1.21951,1.30325
0.33,1.20482,1.29918
0.34,1.19048,1.29494
0.35,1.17647,1.29053
0.36,1.16279,1.28595
0.37,1.14943,1.2812
0.38,1.13636,1.27628
0.39,1.1236,1.27118
0.4,1.11111,1.26591
0.41,1.0989,1.26046
0.42,1.08696,1.25484
0.43,1.07527,1.24904
0.44,1.06383,1.24306
0.45,1.05263,1.23691
0.46,1.04167,1.23058
0.47,1.03093,1.22407
0.48,1.02041,1.21738
0.49,1.0101,1.21052
0.5,1,1.20348
0.51,0.990099,1.19626
0.52,0.980392,1.18887
0.53,0.970874,1.1813
0.54,0.961538,1.17355
0.55,0.952381,1.16564
0.56,0.943396,1.15755
0.57,0.934579,1.14929
0.58,0.925926,1.14086
0.59,0.917431,1.13226
0.6,0.909091,1.12349
0.61,0.900901,1.11456
0.62,0.892857,1.10546
0.63,0.884956,1.0962
0.64,0.877193,1.08679
0.65,0.869565,1.07721
0.66,0.862069,1.06748
0.67,0.854701,1.0576
0.68,0.847458,1.04756
0.69,0.840336,1.03738
0.7,0.833333,1.02706
0.71,0.826446,1.01659
0.72,0.819672,1.00598
0.73,0.813008,0.995239
0.74,0.806452,0.984363
0.75,0.8,0.973358
0.76,0.793651,0.962226
0.77,0.787402,0.950972
0.78,0.78125,0.939598
0.79,0.775194,0.928108
0.8,0.769231,0.916506
0.81,0.763359,0.904796
0.82,0.757576,0.892981
0.83,0.75188,0.881065
0.84,0.746269,0.869052
0.85,0.740741,0.856945
0.86,0.735294,0.844748
0.87,0.729927,0.832466
0.88,0.724638,0.820102
0.89,0.719424,0.807659
0.9,0.714286,0.795141
0.91,0.70922,0.782553
0.92,0.704225,0.769898
0.93,0.699301,0.75718
0.94,0.694444,0.744401
0.95,0.689655,0.731566
0.96,0.684932,0.718679
0.97,0.680272,0.705742
0.98,0.675676,0.692759
0.99,0.671141,0.679733
1,0.666667,0.666667
