method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Duffing,1,-1,4.5844882281,0.0000000000,9,2
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,4.5844882281,0.0000000000,9,2
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Duffing,1,-1,9.6151623422,0.0000000000,6,4
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Duffing,1,-1,4.5844882281,0.0000000000,9,2
PISR-NSGA-II,Duffing,1,-1,10.6187013872,0.0000000000,3,2
PISR-NSGA-II,Duffing,1,-1,6.7926785411,0.0000000000,7,4
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,4.5844882281,0.0000000000,9,2
PISR-NSGA-II,Duffing,1,-1,6.7926785411,0.0000000000,7,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,9.6151623422,0.0000000000,6,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,3.6500123143,0.0000000000,4,1
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,10.6187013872,0.0000000000,3,2
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,13
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,21.4853008444,0.0000000000,3,4
PISR-NSGA-II,Duffing,1,-1,10.6187013872,0.0000000000,3,2
PISR-NSGA-II,Duffing,1,-1,9.6151623422,0.0000000000,6,4
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,401.5602682601,0.0000000000,5,10
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,6.5419332636,0.0000000000,8,4
PISR-NSGA-II,Duffing,1,-1,3.6500123143,0.0000000000,4,1
PISR-NSGA-II,Duffing,1,-1,35.1169854018,0.0000000000,4,5
PISR-NSGA-II,Duffing,1,-1,9.6151623422,0.0000000000,6,4
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,0.9214131518,0.0000000000,7,1
PISR-NSGA-II,Duffing,1,-1,6.2580645358,0.0000000000,1,10
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,14
PISR-NSGA-II,Duffing,1,-1,5.8456386540,0.0000000000,2,10
PISR-NSGA-II,Duffing,1,-1,81.1681729037,0.0000000000,3,5
PISR-NSGA-II,Duffing,1,-1,211.9406614440,0.0000000000,1,13
PISR-NSGA-II,Duffing,1,-1,2241.9985029952,0.0000000000,9,10
PISR-NSGA-II,Duffing,1,-1,6.2580645358,0.0000000000,1,10
PISR-NSGA-II,Duffing,1,-1,2504.6558343497,0.0000000000,6,10
PISR-NSGA-II,Duffing,1,-1,1.2116626001,0.0000000000,1,14
PISR-NSGA-II,Duffing,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Duffing,1,-1,11.3168062765,0.0000000000,1,13
PISR-NSGA-II,Duffing,1,-1,6558.7366512972,0.0000000000,8,10
PISR-NSGA-II,Duffing,1,-1,6.2580645358,0.0000000000,1,10
PISR-NSGA-II,Duffing,1,-1,7.3989237752,0.0000000000,1,13
PISR-NSGA-II,Duffing,1,-1,6.2580645358,0.0000000000,1,10
PISR-NSGA-II,Duffing,1,-1,10000.0000000000,0.0000000000,3,10
PISR-NSGA-II,Duffing,1,-1,34.5332927439,0.0000000000,2,10
PISR-NSGA-II,Duffing,1,-1,1.2116626001,0.0000000000,1,14
