method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Painleve-I,1,-1,4.7981686563,0.0000000000,3,4
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,4.7981686563,0.0000000000,3,4
PISR-NSGA-II,Painleve-I,1,-1,13.7413884749,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,4.4021743196,0.0000000000,7,6
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,13.7413884749,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,13.7413884749,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,4.7981686563,0.0000000000,3,4
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,1.1580196188,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,1.1580196188,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,1.1580196188,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,13.7413884749,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,1.1580196188,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,4.7981686563,0.0000000000,3,4
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,4.7981686563,0.0000000000,3,4
PISR-NSGA-II,Painleve-I,1,-1,4.4021743196,0.0000000000,7,6
PISR-NSGA-II,Painleve-I,1,-1,24.9334961020,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,4.4021743196,0.0000000000,7,6
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,4.7981686563,0.0000000000,3,4
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,13.7413884749,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,24.9334961020,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,13.7413884749,0.0000000000,6,6
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,24.9334961020,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,24.9334961020,0.0000000000,4,7
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,4.4021743196,0.0000000000,7,6
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,1.1580196188,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,1.1580196188,0.0000000000,7,3
PISR-NSGA-II,Painleve-I,1,-1,9.9057471302,0.0000000000,9,7
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,3.3347437087,0.0000000000,8,5
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,15
PISR-NSGA-II,Painleve-I,1,-1,0.6077055928,0.0000000000,4,1
PISR-NSGA-II,Painleve-I,1,-1,4.4021743196,0.0000000000,7,6
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,16.6894185176,0.0000000000,3,6
PISR-NSGA-II,Painleve-I,1,-1,3.0655048554,0.0000000000,1,1
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,16
PISR-NSGA-II,Painleve-I,1,-1,2.4525473846,0.0000000000,2,2
PISR-NSGA-II,Painleve-I,1,-1,64.2679099082,0.0000000000,3,7
PISR-NSGA-II,Painleve-I,1,-1,190.1019639212,0.0000000000,1,15
PISR-NSGA-II,Painleve-I,1,-1,2242.8521184557,0.0000000000,9,12
PISR-NSGA-II,Painleve-I,1,-1,3.0655048554,0.0000000000,1,1
PISR-NSGA-II,Painleve-I,1,-1,2506.9042601046,0.0000000000,6,12
PISR-NSGA-II,Painleve-I,1,-1,0.5402400466,0.0000000000,1,16
PISR-NSGA-II,Painleve-I,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,17
PISR-NSGA-II,Painleve-I,1,-1,5.0358467090,0.0000000000,1,15
PISR-NSGA-II,Painleve-I,1,-1,5928.9611391568,0.0000000000,8,12
PISR-NSGA-II,Painleve-I,1,-1,3.0655048554,0.0000000000,1,1
