gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.216727,0,0.216727,0.000875123
1,0.174389,0,0.174389,0.000260821
2,0.116757,0,0.116757,0.000260821
3,0.110742,0,0.110742,0.000260821
4,0.10986,0,0.10986,0.000260821
5,0.10945,0,0.10945,0.000260821
6,0.109144,0,0.109144,0.000260821
7,0.0982789,0,0.0982789,0.000260821
8,0.0915261,0,0.0915261,0.000260821
9,0.0855686,0,0.0855686,0.000254408
10,0.0457154,0,0.0457154,0.000250957
11,0.0420072,0,0.0420072,0.000242008
12,0.0339884,0,0.0339884,0.000242008
13,0.0329412,0,0.0329412,0.000227597
14,0.0321496,0,0.0321496,0.000165935
15,0.0312725,0,0.0312725,0.000165935
16,0.0259811,0,0.0259811,0.000165935
17,0.0255204,0,0.0255204,0.000165935
18,0.0252468,0,0.0252468,0.000165935
19,0.0250703,0,0.0250703,0.000165935
20,0.0185467,0,0.0185467,0.000165086
21,0.0182078,0,0.0182078,0.000163591
22,0.0179034,0,0.0179034,0.000163516
23,0.0176298,0,0.0176298,0.000163446
24,0.0173837,0,0.0173837,0.000163381
25,0.0419418,0,0.0419418,0.00016332
26,0.0410542,0,0.0410542,0.000159401
27,0.0402664,0,0.0402664,0.000158154
28,0.0395585,0,0.0395585,0.000157805
29,0.0389208,0,0.0389208,0.000157747
30,0.0350448,0,0.0350448,0.000157747
31,0.0348464,0,0.0348464,0.000157747
32,0.034667,0,0.034667,0.000157747
33,0.0345047,0,0.0345047,0.000157747
34,0.0343577,0,0.0343577,0.000157747
35,0.0342246,0,0.0342246,0.000157747
36,0.0341039,0,0.0341039,0.000157747
37,0.0339945,0,0.0339945,0.000157747
38,0.033895,0,0.033895,0.000157747
39,0.0338047,0,0.0338047,0.000157747
40,0.0332222,0,0.0332222,0.000157747
41,0.0331884,0,0.0331884,0.000157747
42,0.0331571,0,0.0331571,0.000157747
43,0.0331279,0,0.0331279,0.000157747
44,0.0331006,0,0.0331006,0.000157747
45,0.0330751,0,0.0330751,0.000157747
46,0.0330511,0,0.0330511,0.000157747
47,0.0330286,0,0.0330286,0.000157747
48,0.0330073,0,0.0330073,0.000157747
49,0.0329871,0,0.0329871,0.000157747
50,0.0360701,0,0.0360701,0.000157747
51,0.036052,0,0.036052,0.000152004
52,0.0360348,0,0.0360348,0.000151969
53,0.0360182,0,0.0360182,0.000151941
54,0.0360021,0,0.0360021,0.000151918
55,0.0359865,0,0.0359865,0.000151899
56,0.0359713,0,0.0359713,0.000151883
57,0.0359565,0,0.0359565,0.000151871
58,0.0359419,0,0.0359419,0.000151861
59,0.0359276,0,0.0359276,0.000151855
60,0.0357905,0,0.0357905,0.00015185
61,0.035778,0,0.035778,0.00015185
62,0.0357657,0,0.0357657,0.00015185
63,0.0357534,0,0.0357534,0.00015185
64,0.0357412,0,0.0357412,0.00015185
65,0.0357291,0,0.0357291,0.00015185
66,0.035717,0,0.035717,0.00015185
67,0.0357051,0,0.0357051,0.00015185
68,0.0356933,0,0.0356933,0.00015185
69,0.0356815,0,0.0356815,0.00015185
70,0.0355647,0,0.0355647,0.00015185
71,0.0355538,0,0.0355538,0.00015185
72,0.0355429,0,0.0355429,0.00015185
73,0.0355322,0,0.0355322,0.00015185
74,0.0355215,0,0.0355215,0.00015185
75,0.0474542,0,0.0474542,0.00015185
76,0.0471869,0,0.0471869,0.00015185
77,0.0470391,0,0.0470391,0.000151426
78,0.0469413,0,0.0469413,0.000150699
79,0.0468687,0,0.0468687,0.000150048
80,0.046535,0,0.046535,0.000149501
81,0.0465183,0,0.0465183,0.00014698
82,0.0465025,0,0.0465025,0.000146877
83,0.0464877,0,0.0464877,0.000146787
84,0.0464736,0,0.0464736,0.000146707
85,0.0464601,0,0.0464601,0.000146637
86,0.0464472,0,0.0464472,0.000146576
87,0.0464347,0,0.0464347,0.000146523
88,0.0464227,0,0.0464227,0.000146478
89,0.0464109,0,0.0464109,0.000146439
90,0.0463018,0,0.0463018,0.000146406
91,0.046292,0,0.046292,0.000146313
92,0.0462823,0,0.0462823,0.000146313
93,0.0462727,0,0.0462727,0.000146313
94,0.0462632,0,0.0462632,0.000146313
95,0.0462537,0,0.0462537,0.000146313
96,0.0462443,0,0.0462443,0.000146313
97,0.046235,0,0.046235,0.000146313
98,0.0462257,0,0.0462257,0.000146313
99,0.0462165,0,0.0462165,0.000146313
100,0.0544206,0,0.0544206,0.000146313
101,0.0544107,0,0.0544107,0.000141704
