t,u,u_exact,u_approx
0.8908908908908909,0.1534665211563785,0.1534665211563785,0.15093728079909002
0.9009009009009008,0.1517315417331011,0.1517315417331011,0.1494339339417352
0.9109109109109108,0.1500102590344555,0.1500102590344555,0.14794556053497243
0.9209209209209208,0.1483026686409031,0.1483026686409031,0.14647201144210809
0.9309309309309308,0.1466087624431575,0.1466087624431575,0.1450131390118622
0.9409409409409408,0.1449285315478292,0.1449285315478292,0.14356879706357328
0.950950950950951,0.1432619653260893,0.1432619653260893,0.1421388408725512
0.960960960960961,0.1416090493352907,0.1416090493352907,0.14072312715557536
0.970970970970971,0.1399697682466234,0.1399697682466234,0.1393215140565377
0.980980980980981,0.1383441054824001,0.1383441054824001,0.13793386113222864
0.990990990990991,0.1367320407973298,0.1367320407973298,0.13656002933826414
1.001001001001001,0.1351335527654401,0.1351335527654401,0.13519988101515384
1.011011011011011,0.13354861902492,0.13354861902492,0.1338532798745071
1.021021021021021,0.1319772140708552,0.1319772140708552,0.1325200909853767
1.031031031031031,0.130419310766971,0.130419310766971,0.13120018076073892
1.0410410410410411,0.1288748810628107,0.1288748810628107,0.12989341694410766
1.0510510510510511,0.1273438947364578,0.1273438947364578,0.12859966859628244
1.0610610610610611,0.1258263192185404,0.1258263192185404,0.127318806082228
1.0710710710710711,0.1243221212527129,0.1243221212527129,0.1260507010580848
1.0810810810810811,0.1228312659987885,0.1228312659987885,0.12479522645830889
1.0910910910910911,0.1213537159271268,0.1213537159271268,0.12355225648293963
1.1011011011011012,0.1198894329441721,0.1198894329441721,0.12232166658499459
1.1111111111111112,0.1184383777599204,0.1184383777599204,0.1211033334579897
1.1211211211211212,0.1170005083672296,0.1170005083672296,0.11989713502358387
1.1311311311311312,0.1155757821064747,0.1155757821064747,0.11870295041934664
1.1411411411411412,0.1141641554708482,0.1141641554708482,0.11752065998664753
1.1511511511511512,0.1127655824156372,0.1127655824156372,0.1163501452586662
1.1611611611611612,0.1113800160275443,0.1113800160275443,0.11519128894852199
1.1711711711711712,0.1100074087521849,0.1100074087521849,0.11404397493752153
1.1811811811811812,0.1086477109440663,0.1086477109440663,0.11290808826352375
1.1911911911911912,0.1073008717767558,0.1073008717767558,0.11178351510942021
1.2012012012012012,0.1059668397763138,0.1059668397763138,0.11067014279173093
1.2112112112112112,0.1046455621199501,0.1046455621199501,0.10956785974931303
1.2212212212212212,0.1033369843049746,0.1033369843049746,0.10847655553218245
1.2312312312312312,0.1020410514043908,0.1020410514043908,0.10739612079044654
1.2412412412412412,0.1007577074601054,0.1007577074601054,0.10632644726334729
1.2512512512512513,0.0994868947232383,0.0994868947232383,0.10526742776841339
1.2612612612612613,0.0982285550726822,0.0982285550726822,0.10421895619072041
1.2712712712712713,0.0969826296321169,0.0969826296321169,0.10318092747225807
1.2812812812812813,0.0957490577712059,0.0957490577712059,0.1021532376014033
1.2912912912912913,0.0945277784237558,0.0945277784237558,0.10113578360249813
1.3013013013013013,0.0933187299992993,0.0933187299992993,0.10012846352553148
1.3113113113113113,0.0921218493309305,0.0921218493309305,0.09913117643592363
1.3213213213213213,0.090937072679029,0.090937072679029,0.09814382240441259
1.3313313313313313,0.089764335906057,0.089764335906057,0.09716630249704089
1.3413413413413413,0.0886035736395969,0.0886035736395969,0.09619851876524255
1.351351351351351,0.087454719746897,0.087454719746897,0.09524037423602831
1.361361361361361,0.0863177077013787,0.0863177077013787,0.09429177290226903
1.371371371371371,0.0851924702250209,0.0851924702250209,0.09335261971307562
1.3813813813813811,0.08407893900512,0.08407893900512,0.09242282056427484
1.3913913913913911,0.0829770454990611,0.0829770454990611,0.09150228228897996
1.4014014014014011,0.0818867205775911,0.0818867205775911,0.09059091264825544
1.4114114114114114,0.0808078940896157,0.0808078940896157,0.08968862032187444
1.4214214214214214,0.0797404956740692,0.0797404956740692,0.08879531489916852
1.4314314314314314,0.078684454558322,0.078684454558322,0.08791090686996829
1.4414414414414414,0.0776396990201528,0.0776396990201528,0.08703530761563455
1.4514514514514514,0.0766061570951963,0.0766061570951963,0.08616842940017853
1.4614614614614614,0.075583756543429,0.075583756543429,0.08531018536147077
1.4714714714714714,0.0745724243248125,0.0745724243248125,0.08446048950253736
1.4814814814814814,0.0735720870948987,0.0735720870948987,0.08361925668294305
1.4914914914914914,0.0725826713065269,0.0725826713065269,0.0827864026102601
1.5015015015015014,0.0716041028347333,0.0716041028347333,0.08196184383162207
1.5115115115115114,0.0706363071711779,0.0706363071711779,0.08114549772536184
1.5215215215215214,0.0696792096401999,0.0696792096401999,0.08033728249273281
1.5315315315315314,0.0687327352189494,0.0687327352189494,0.07953711714971261
1.5415415415415414,0.067796808433847,0.067796808433847,0.07874492151888851
1.5515515515515514,0.066871353719287,0.066871353719287,0.07796061622142346
1.5615615615615617,0.0659562952618611,0.0659562952618611,0.07718412266910242
1.5715715715715717,0.0650515568532505,0.0650515568532505,0.07641536305645769
1.5815815815815817,0.064157062208779,0.064157062208779,0.07565426035297267
1.5915915915915917,0.063272734886406,0.063272734886406,0.07490073829536358
1.6016016016016017,0.0623984981328243,0.0623984981328243,0.07415472137993759
1.6116116116116117,0.0615342751197282,0.0615342751197282,0.07341613485502746
1.6216216216216215,0.0606799889264973,0.0606799889264973,0.07268490471350134
1.6316316316316315,0.0598355624253141,0.0598355624253141,0.07196095768534713
1.6416416416416415,0.0590009184170377,0.0590009184170377,0.07124422123033095
1.6516516516516515,0.0581759796527399,0.0581759796527399,0.07053462353072844
1.6616616616616615,0.057360668776882,0.057360668776882,0.06983209348412862
1.6716716716716715,0.0565549083839333,0.0565549083839333,0.06913656069630943
1.6816816816816818,0.0557586210558443,0.0557586210558443,0.06844795547418413
1.6916916916916918,0.0549717293304808,0.0549717293304808,0.06776620881881812
1.7017017017017018,0.0541941557564009,0.0541941557564009,0.06709125241851516
1.7117117117117118,0.0534258228925247,0.0534258228925247,0.06642301864197245
1.7217217217217218,0.0526666532933995,0.0526666532933995,0.0657614405315041
1.7317317317317318,0.0519165696038145,0.0519165696038145,0.0651064517963318
1.7417417417417418,0.0511754944989986,0.0511754944989986,0.06445798680594261
1.7517517517517518,0.0504433506741968,0.0504433506741968,0.06381598058351264
1.7617617617617618,0.0497200609916679,0.0497200609916679,0.0631803687993964
1.7717717717717718,0.049005548377494,0.049005548377494,0.06255108776468099
1.7817817817817818,0.0482997357945226,0.0482997357945226,0.06192807442480445
1.7917917917917918,0.047602546421988,0.047602546421988,0.06131126635323764
1.8018018018018016,0.0469139035614305,0.0469139035614305,0.0607006017452292
1.811811811811812,0.0462337305815712,0.0462337305815712,0.06009601941161251
1.8218218218218216,0.045561951053685,0.045561951053685,0.05949745877267486
1.831831831831832,0.0448984887796821,0.0448984887796821,0.05890485985208699
1.8418418418418416,0.04424326764712,0.04424326764712,0.058318163270893834
1.851851851851852,0.0435962117115337,0.0435962117115337,0.057737310241564414
1.8618618618618616,0.0429572453840448,0.0429572453840448,0.05716224256210166
1.871871871871872,0.0423262931592926,0.0423262931592926,0.05659290261021028
1.8818818818818817,0.0417032796899754,0.0417032796899754,0.05602923333752333
1.891891891891892,0.041088130071807,0.041088130071807,0.055471178263885694
1.901901901901902,0.0404807695133293,0.0404807695133293,0.05491868147169506
1.911911911911912,0.0398811233580719,0.0398811233580719,0.05437168760029878
1.921921921921922,0.0392891174501322,0.0392891174501322,0.05383014184044692
1.931931931931932,0.0387046778077752,0.0387046778077752,0.053293989928800314
1.941941941941942,0.0381277305720539,0.0381277305720539,0.052763178142493476
1.951951951951952,0.0375582023771804,0.0375582023771804,0.05223765329375156
1.961961961961962,0.0369960201325884,0.0369960201325884,0.051717362724561004
1.971971971971972,0.0364411109019925,0.0364411109019925,0.05120225430139327
1.981981981981982,0.0358934021280371,0.0358934021280371,0.05069227640998107
1.991991991991992,0.0353528217077188,0.0353528217077188,0.0501873779501467
2.002002002002002,0.0348192976791854,0.0348192976791854,0.04968750833068184
2.012012012012012,0.0342927583835816,0.0342927583835816,0.04919261746427843
2.022022022022022,0.033773132757533,0.033773132757533,0.04870265576250991
2.032032032032032,0.0332603498708867,0.0332603498708867,0.04821757413086255
2.042042042042042,0.0327543390489321,0.0327543390489321,0.04773732396381631
2.052052052052052,0.0322550302957738,0.0322550302957738,0.047261857139974564
2.062062062062062,0.0317623537890247,0.0317623537890247,0.046791126017242494
2.072072072072072,0.0312762399081133,0.0312762399081133,0.046325083428053394
2.0820820820820822,0.0307966197426795,0.0307966197426795,0.0458636826746425
2.092092092092092,0.0303234246395492,0.0303234246395492,0.045406877524368214
2.1021021021021022,0.0298565861215822,0.0298565861215822,0.044954622205079335
2.112112112112112,0.0293960363610989,0.0293960363610989,0.04450687140052919
2.1221221221221223,0.028941707919028,0.028941707919028,0.04406358024583465
2.1321321321321323,0.028493533573218,0.028493533573218,0.04362470432298116
2.1421421421421423,0.028051446554566,0.028051446554566,0.04319019965637193
2.1521521521521523,0.0276153807152064,0.0276153807152064,0.042760022708421774
2.1621621621621623,0.0271852700733381,0.0271852700733381,0.042334130375194824
2.1721721721721723,0.0267610490235933,0.0267610490235933,0.04191247998208558
2.1821821821821823,0.0263426527057824,0.0263426527057824,0.04149502927954312
2.1921921921921923,0.0259300164242376,0.0259300164242376,0.04108173643883781
2.2022022022022023,0.0255230757866566,0.0255230757866566,0.040672560047870225
2.2122122122122123,0.0251217672170373,0.0251217672170373,0.04026745910702182
2.2222222222222223,0.0247260273546763,0.0247260273546763,0.03986639302504697
2.2322322322322323,0.0243357930722672,0.0243357930722672,0.039469321615005847
2.2422422422422423,0.0239510020616374,0.0239510020616374,0.03907620509023793
2.2522522522522523,0.0235715923296467,0.0235715923296467,0.038687004060375514
2.2622622622622623,0.0231975020884311,0.0231975020884311,0.03830167952739704
2.2722722722722724,0.0228286702624474,0.0228286702624474,0.03792019288171968
2.2822822822822824,0.0224650362433949,0.0224650362433949,0.03754250589833087
2.2922922922922924,0.0221065396756914,0.0221065396756914,0.037168580732958374
2.3023023023023024,0.0217531206679732,0.0217531206679732,0.03679837991827855
2.3123123123123124,0.0214047200565764,0.0214047200565764,0.03643186636016233
2.3223223223223224,0.0210612788498334,0.0210612788498334,0.03606900333395864
2.3323323323323324,0.0207227384594855,0.0207227384594855,0.03570975448081487
2.3423423423423424,0.0203890411181756,0.0203890411181756,0.035354083804033945
2.3523523523523524,0.0200601292402097,0.0200601292402097,0.03500195566546776
2.3623623623623624,0.0197359455557336,0.0197359455557336,0.0346533347819465
2.3723723723723724,0.0194164336700573,0.0194164336700573,0.03430818622174357
2.3823823823823824,0.0191015374295064,0.0191015374295064,0.03396647540107577
2.3923923923923924,0.0187912009210283,0.0187912009210283,0.033628168080638246
2.4024024024024024,0.0184853690820675,0.0184853690820675,0.0332932303621741
2.4124124124124124,0.0181839872006336,0.0181839872006336,0.032961628685078105
2.4224224224224224,0.0178870007823241,0.0178870007823241,0.03263332982303427
2.4324324324324325,0.0175943560398857,0.0175943560398857,0.0323083008806869
2.4424424424424425,0.0173059997071144,0.0173059997071144,0.03198650929034494
2.4524524524524525,0.0170218787607886,0.0170218787607886,0.03166792280871898
2.4624624624624625,0.0167419406491736,0.0167419406491736,0.031352509513690945
2.4724724724724725,0.0164661335774863,0.0164661335774863,0.031040237801115863
2.4824824824824825,0.0161944059231893,0.0161944059231893,0.0307310763816556
2.4924924924924925,0.0159267064612988,0.0159267064612988,0.030424994277644075
2.5025025025025025,0.0156629848056666,0.0156629848056666,0.030121960819983775
2.5125125125125125,0.0154031907582722,0.0154031907582722,0.02982194564507316
2.5225225225225225,0.0151472744257527,0.0151472744257527,0.029524918691764736
2.5325325325325325,0.0148951867892109,0.0148951867892109,0.029230850198353427
2.5425425425425425,0.0146468790831445,0.0146468790831445,0.02893971069959496
2.5525525525525525,0.0144023027742203,0.0144023027742203,0.028651471023753983
2.5625625625625625,0.0141614101548481,0.0141614101548481,0.028366102289681634
2.5725725725725725,0.0139241538845103,0.0139241538845103,0.028083575903922197
2.5825825825825826,0.0136904868410934,0.0136904868410934,0.02780386355784863
2.592592592592593,0.0134603625587591,0.0134603625587591,0.027526937224826655
2.6026026026026026,0.0132337351192513,0.0132337351192513,0.02725276915740715
2.612612612612613,0.0130105588250559,0.0130105588250559,0.026981331884546416
2.6226226226226226,0.0127907884294448,0.0127907884294448,0.026712598208854375
2.6326326326326326,0.0125743794317155,0.0125743794317155,0.02644654120386995
2.6426426426426426,0.0123612874961958,0.0123612874961958,0.02618313421136385
2.6526526526526526,0.012151468657583,0.012151468657583,0.025922350838668118
2.6626626626626626,0.0119448797646604,0.0119448797646604,0.02566416495603234
2.6726726726726726,0.0117414778529372,0.0117414778529372,0.025408550694006236
2.6826826826826826,0.0115412202371081,0.0115412202371081,0.025155482440848368
2.6926926926926926,0.0113440650633597,0.0113440650633597,0.024904934839960653
2.702702702702702,0.0111499707329132,0.0111499707329132,0.024656882787348528
2.7127127127127126,0.0109588958615785,0.0109588958615785,0.02441130142910637
2.722722722722722,0.0107707998287234,0.0107707998287234,0.02416816615892816
2.7327327327327327,0.0105856423817331,0.0105856423817331,0.023927452615642743
2.7427427427427427,0.01040338347973,0.01040338347973,0.023689136680773944
2.7527527527527527,0.0102239836600287,0.0102239836600287,0.023453194476124838
2.7627627627627627,0.0100474040111091,0.0100474040111091,0.02321960236138621
2.7727727727727727,0.0098736058139451,0.0098736058139451,0.022988336931768914
2.7827827827827827,0.0097025507617865,0.0097025507617865,0.022759375015659757
2.7927927927927927,0.0095342012544639,0.0095342012544639,0.022532693672300923
2.8028028028028027,0.0093685198452071,0.0093685198452071,0.02230827018949245
2.8128128128128127,0.0092054694182535,0.0092054694182535,0.022086082081317716
2.8228228228228227,0.0090450136178482,0.0090450136178482,0.021866107085891588
2.8328328328328327,0.008887116267942,0.008887116267942,0.021648323163131106
2.8428428428428427,0.0087317414389392,0.0087317414389392,0.021432708492548403
2.8528528528528527,0.0085788539623409,0.0085788539623409,0.021219241471065676
2.8628628628628627,0.0084284189179919,0.0084284189179919,0.021007900710852
2.8728728728728727,0.0082804015783003,0.0082804015783003,0.020798665037181724
2.8828828828828827,0.0081347678950373,0.0081347678950373,0.02059151348631432
2.8928928928928928,0.0079914841768068,0.0079914841768068,0.02038642530339536
2.9029029029029028,0.0078505169326528,0.0078505169326528,0.020183379940378523
2.9129129129129128,0.0077118331589872,0.0077118331589872,0.019982357053968336
2.9229229229229228,0.0075754003886662,0.0075754003886662,0.019783336503583535
2.932932932932933,0.0074411863171849,0.0074411863171849,0.019586298349340735
2.942942942942943,0.0073091590041658,0.0073091590041658,0.0193912228500583
2.952952952952953,0.0071792871578078,0.0071792871578078,0.019198090461280206
2.962962962962963,0.0070515396257974,0.0070515396257974,0.01900688183331959
2.972972972972973,0.0069258855421579,0.0069258855421579,0.018817577809322004
2.982982982982983,0.0068022947287673,0.0068022947287673,0.018630159423347923
2.992992992992993,0.0066807371763566,0.0066807371763566,0.018444607898474557
3.003003003003003,0.0065611830870888,0.0065611830870888,0.018260904644916615
3.013013013013013,0.0064436033385399,0.0064436033385399,0.018079031258165894
3.023023023023023,0.0063279690437977,0.0063279690437977,0.017898969517149522
3.033033033033033,0.0062142514851938,0.0062142514851938,0.017720701382406657
3.043043043043043,0.0061024225302848,0.0061024225302848,0.017544208994283456
3.053053053053053,0.0059924543833799,0.0059924543833799,0.01736947467114613
3.063063063063063,0.0058843194352809,0.0058843194352809,0.017196480907611944
3.073073073073073,0.005777990471219,0.005777990471219,0.017025210372797955
3.083083083083083,0.0056734407844554,0.0056734407844554,0.01685564590858729
3.093093093093093,0.0055706438022061,0.0055706438022061,0.0166877705279129
3.103103103103103,0.0054695732642079,0.0054695732642079,0.01652156741305848
3.113113113113113,0.0053702034903717,0.0053702034903717,0.016357019913976492
3.123123123123123,0.0052725089253521,0.0052725089253521,0.01619411154662306
3.133133133133133,0.0051764642549987,0.0051764642549987,0.016032825991309653
3.143143143143143,0.0050820447718358,0.0050820447718358,0.015873147091071287
3.153153153153153,0.0049892259239767,0.0049892259239767,0.015715058850051183
3.163163163163163,0.004897983336923,0.004897983336923,0.015558545431901664
3.173173173173173,0.00480829322004,0.00480829322004,0.01540359115820117
3.183183183183183,0.0047201320011728,0.0047201320011728,0.015250180506887196
3.193193193193193,0.0046334762547699,0.0046334762547699,0.015098298110705045
3.203203203203203,0.0045483030453337,0.0045483030453337,0.014947928755672215
3.2132132132132134,0.0044645897488396,0.0044645897488396,0.014799057379558276
3.2232232232232234,0.004382313909421,0.004382313909421,0.014651669070380116
3.2332332332332334,0.004301453382448,0.004301453382448,0.014505749064912336
3.2432432432432434,0.0042219864904436,0.0042219864904436,0.01436128274721275
3.253253253253253,0.0041438916647239,0.0041438916647239,0.014218255647162779
3.2632632632632634,0.0040671475984324,0.0040671475984324,0.014076653439022584
3.273273273273273,0.0039917334925,0.0039917334925,0.013936461940000915
3.2832832832832834,0.0039176286579765,0.0039176286579765,0.013797667108839328
3.293293293293293,0.0038448126046395,0.0038448126046395,0.013660255044410896
3.3033033033033035,0.0037732653656714,0.0037732653656714,0.013524211984333009
3.313313313313313,0.0037029671152937,0.0037029671152937,0.013389524303594396
3.3233233233233235,0.0036338981739966,0.0036338981739966,0.013256178513195955
3.333333333333333,0.0035660393556433,0.0035660393556433,0.013124161258805585
3.3433433433433435,0.0034993716730272,0.0034993716730272,0.012993459319426533
3.353353353353353,0.0034338762647031,0.0034338762647031,0.012864059606079493
3.3633633633633635,0.0033695346692105,0.0033695346692105,0.01273594916049798
3.373373373373373,0.0033063287117989,0.0033063287117989,0.012609115153837204
3.3833833833833835,0.0032442403514058,0.0032442403514058,0.012483544885395962
3.393393393393393,0.0031832518081737,0.0031832518081737,0.012359225781351804
3.4034034034034035,0.0031233457072416,0.0031233457072416,0.01223614539350897
3.413413413413413,0.0030645047648124,0.0030645047648124,0.01211429139805937
3.4234234234234235,0.0030067119119793,0.0030067119119793,0.011993651594356088
3.433433433433433,0.0029499505160678,0.0029499505160678,0.01187421390369971
3.443443443443444,0.0028942040406253,0.0028942040406253,0.01175596636813697
3.4534534534534536,0.0028394561099576,0.0028394561099576,0.011638897149271955
3.463463463463464,0.0027856907914525,0.0027856907914525,0.011522994527089435
3.4734734734734736,0.0027328922785974,0.0027328922785974,0.01140824689879051
3.483483483483484,0.0026810448839352,0.0026810448839352,0.011294642777640222
3.4934934934934936,0.0026301333287042,0.0026301333287042,0.011182170791827227
3.503503503503504,0.0025801425124369,0.0025801425124369,0.011070819683335205
3.5135135135135136,0.0025310574419247,0.0025310574419247,0.010960578306826188
3.523523523523524,0.0024828634428079,0.0024828634428079,0.010851435628535383
3.5335335335335336,0.0024355461001119,0.0024355461001119,0.010743380725177719
3.543543543543544,0.0023890911035288,0.0023890911035288,0.010636402782865696
3.5535535535535536,0.0023434843578794,0.0023434843578794,0.010530491096038767
3.563563563563564,0.0022987121137943,0.0022987121137943,0.010425635066403852
3.5735735735735736,0.0022547606976298,0.0022547606976298,0.010321824201887155
3.583583583583584,0.0022116166090843,0.0022116166090843,0.010219048115596962
3.5935935935935936,0.0021692667168051,0.0021692667168051,0.010117296524797575
3.603603603603604,0.0021276979728746,0.0021276979728746,0.010016559249894018
3.6136136136136137,0.0020868974575122,0.0020868974575122,0.009916826213427711
3.623623623623624,0.0020468526200759,0.0020468526200759,0.009818087439082775
3.6336336336336337,0.0020075510214123,0.0020075510214123,0.009720333050703111
3.643643643643644,0.0019689803184423,0.0019689803184423,0.009623553271319949
3.6536536536536537,0.0019311285008993,0.0019311285008993,0.00952773842219003
3.663663663663664,0.0018939837162852,0.0018939837162852,0.009432878921844072
3.6736736736736737,0.0018575342033879,0.0018575342033879,0.00933896528514574
3.683683683683684,0.0018217684496615,0.0018217684496615,0.00924598812236075
3.6936936936936937,0.0017866751739954,0.0017866751739954,0.009153938138236305
3.703703703703704,0.0017522431762584,0.0017522431762584,0.00906280613109055
3.7137137137137137,0.0017184614307973,0.0017184614307973,0.008972582991912212
3.723723723723724,0.001685319203722,0.001685319203722,0.008883259703470104
3.7337337337337337,0.0016528058239323,0.0016528058239323,0.008794827339432706
3.743743743743744,0.0016209107582463,0.0016209107582463,0.00870727706349748
3.7537537537537538,0.0015896237817407,0.0015896237817407,0.008620600128530108
3.763763763763764,0.0015589347414999,0.0015589347414999,0.00853478787571337
3.7737737737737738,0.0015288335856553,0.0015288335856553,0.008449831733705832
3.783783783783784,0.0014993105660674,0.0014993105660674,0.008365723217810024
3.793793793793794,0.0014703560323921,0.0014703560323921,0.008282453929150349
3.803803803803804,0.0014419604115342,0.0014419604115342,0.008200015553860376
3.813813813813814,0.0014141143977321,0.0014141143977321,0.008118399862279713
3.823823823823824,0.0013868088235845,0.0013868088235845,0.008037598708160258
3.833833833833834,0.0013600345995418,0.0013600345995418,0.007957604027881829
3.843843843843844,0.0013337828261629,0.0013337828261629,0.00787840783967716
3.853853853853854,0.0013080448085627,0.0013080448085627,0.007800002242866145
3.863863863863864,0.0012828119140498,0.0012828119140498,0.007722379417099378
3.873873873873874,0.0012580756498921,0.0012580756498921,0.007645531621610883
3.883883883883884,0.001233827767666,0.001233827767666,0.00756945119448002
3.893893893893894,0.00121006007111,0.00121006007111,0.007494130551902559
3.903903903903904,0.0011867644727021,0.0011867644727021,0.007419562187470836
3.913913913913914,0.00116393314056,0.00116393314056,0.007345738671463013
3.923923923923924,0.0011415583049253,0.0011415583049253,0.007272652650141388
3.933933933933934,0.0011196322753051,0.0011196322753051,0.007200296845059738
