method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Thomas-Fermi,2,-1,2.4016819888,0.0000000000,10,7
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4373583454,0.0000000000,3,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3044210536,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.0528981651,0.0000000000,10,2
PISR-NSGA-II,Thomas-Fermi,2,-1,57.2161208440,0.0000000000,16,11
PISR-NSGA-II,Thomas-Fermi,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,17
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4785892551,0.0000000000,7,17
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.9428237462,0.0000000000,10,5
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4785892551,0.0000000000,7,17
PISR-NSGA-II,Thomas-Fermi,2,-1,3.0343684142,0.0000000000,3,2
PISR-NSGA-II,Thomas-Fermi,2,-1,10000.0000000000,0.0000000000,12,14
PISR-NSGA-II,Thomas-Fermi,2,-1,2.1483062148,0.0000000000,10,6
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4373583454,0.0000000000,3,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7357882972,0.0000000000,9,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.8172696345,0.0000000000,8,2
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5297687058,0.0000000000,8,3
PISR-NSGA-II,Thomas-Fermi,2,-1,2.2651892194,0.0000000000,9,4
PISR-NSGA-II,Thomas-Fermi,2,-1,5642.8631706639,0.0000000000,15,14
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,0.9972667756,0.0000000000,10,1
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,31.0790767594,0.0000000000,17,9
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7582554418,0.0000000000,9,17
PISR-NSGA-II,Thomas-Fermi,2,-1,11.9367576470,0.0000000000,10,8
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4785892551,0.0000000000,7,17
PISR-NSGA-II,Thomas-Fermi,2,-1,2.7171820390,0.0000000000,16,8
PISR-NSGA-II,Thomas-Fermi,2,-1,3.0343684142,0.0000000000,3,2
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.9196310485,0.0000000000,9,3
PISR-NSGA-II,Thomas-Fermi,2,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,18
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7357882972,0.0000000000,9,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.0845884871,0.0000000000,17,3
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4785892551,0.0000000000,7,17
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4373583454,0.0000000000,3,1
PISR-NSGA-II,Thomas-Fermi,2,-1,3.0343684142,0.0000000000,3,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.9196310485,0.0000000000,9,3
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3044210536,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,2.2651892194,0.0000000000,9,4
PISR-NSGA-II,Thomas-Fermi,2,-1,2.1483062148,0.0000000000,10,6
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4373583454,0.0000000000,3,1
PISR-NSGA-II,Thomas-Fermi,2,-1,9.2119371316,0.0000000000,24,12
PISR-NSGA-II,Thomas-Fermi,2,-1,1.9196310485,0.0000000000,9,3
PISR-NSGA-II,Thomas-Fermi,2,-1,2.1483062148,0.0000000000,10,6
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3044210536,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7357882972,0.0000000000,9,2
PISR-NSGA-II,Thomas-Fermi,2,-1,2.5570337730,0.0000000000,5,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.4793980871,0.0000000000,10,4
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3044210536,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,2.1483062148,0.0000000000,10,6
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7357882972,0.0000000000,9,2
PISR-NSGA-II,Thomas-Fermi,2,-1,3.0343684142,0.0000000000,3,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.7582554418,0.0000000000,9,17
PISR-NSGA-II,Thomas-Fermi,2,-1,3.3987156667,0.0000000000,8,4
PISR-NSGA-II,Thomas-Fermi,2,-1,3.0343684142,0.0000000000,3,2
PISR-NSGA-II,Thomas-Fermi,2,-1,1.3044210536,0.0000000000,5,1
PISR-NSGA-II,Thomas-Fermi,2,-1,1.0845884849,0.0000000000,1,17
