method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,2.0225396718,0.0000000000,4,2
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,18
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,8.4852057816,0.0000000000,3,5
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,8.4852057816,0.0000000000,3,5
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,33.9408231264,0.0000000000,4,9
PISR-NSGA-II,Laplace,1,-1,8.2308297855,0.0000000000,9,5
PISR-NSGA-II,Laplace,1,-1,8.2308297855,0.0000000000,9,5
PISR-NSGA-II,Laplace,1,-1,3.8427326807,0.0000000000,7,4
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,8.4852057816,0.0000000000,3,5
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,3.3049840340,0.0000000000,8,3
PISR-NSGA-II,Laplace,1,-1,8.4852057816,0.0000000000,3,5
PISR-NSGA-II,Laplace,1,-1,11.5378706051,0.0000000000,6,7
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,2.0225396718,0.0000000000,4,2
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,18
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,3.3049840340,0.0000000000,8,3
PISR-NSGA-II,Laplace,1,-1,33.9408231264,0.0000000000,4,9
PISR-NSGA-II,Laplace,1,-1,2.0225396718,0.0000000000,4,2
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,3.3049840340,0.0000000000,8,3
PISR-NSGA-II,Laplace,1,-1,8.4852057816,0.0000000000,3,5
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,8.4852057816,0.0000000000,3,5
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,3.8427326807,0.0000000000,7,4
PISR-NSGA-II,Laplace,1,-1,33.9408231264,0.0000000000,4,9
PISR-NSGA-II,Laplace,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,18
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,1.1613686797,0.0000000000,7,1
PISR-NSGA-II,Laplace,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,18
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
PISR-NSGA-II,Laplace,1,-1,11.5378706051,0.0000000000,6,7
PISR-NSGA-II,Laplace,1,-1,8.2308297855,0.0000000000,9,5
PISR-NSGA-II,Laplace,1,-1,436.4616487242,0.0000000000,5,10
