method,pde,dim,gen,mse_domain,mse_boundary,tree_size,rank
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,494.6460807655,0.0000000000,7,3
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,1184.4990088826,0.0000000000,4,9
PISR-NSGA-II,Lane-Emden,1,-1,774.7996651590,0.0000000000,5,5
PISR-NSGA-II,Lane-Emden,1,-1,553.3172346370,0.0000000000,9,5
PISR-NSGA-II,Lane-Emden,1,-1,1100.8329033777,0.0000000000,7,8
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,25
PISR-NSGA-II,Lane-Emden,1,-1,592.1042446383,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,5668.2604387753,0.0000000000,10,22
PISR-NSGA-II,Lane-Emden,1,-1,3172.4622810821,0.0000000000,11,16
PISR-NSGA-II,Lane-Emden,1,-1,514.1883609501,0.0000000000,4,4
PISR-NSGA-II,Lane-Emden,1,-1,1085.3108736155,0.0000000000,6,7
PISR-NSGA-II,Lane-Emden,1,-1,649.2995478621,0.0000000000,9,9
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,24
PISR-NSGA-II,Lane-Emden,1,-1,741.9938385045,0.0000000000,11,10
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,604.4347861857,0.0000000000,9,8
PISR-NSGA-II,Lane-Emden,1,-1,2197.7152693406,0.0000000000,14,23
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,592.1042446383,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,1618.4731850881,0.0000000000,6,11
PISR-NSGA-II,Lane-Emden,1,-1,1100.8329033777,0.0000000000,7,8
PISR-NSGA-II,Lane-Emden,1,-1,514.1883609501,0.0000000000,4,4
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,604.4347861857,0.0000000000,9,8
PISR-NSGA-II,Lane-Emden,1,-1,497.2896936900,0.0000000000,6,3
PISR-NSGA-II,Lane-Emden,1,-1,390.6613933858,0.0000000000,6,1
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,26
PISR-NSGA-II,Lane-Emden,1,-1,497.2896936900,0.0000000000,6,3
PISR-NSGA-II,Lane-Emden,1,-1,1101.1229710660,0.0000000000,8,9
PISR-NSGA-II,Lane-Emden,1,-1,2738.2175515302,0.0000000000,13,20
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,469.2076887485,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,28
PISR-NSGA-II,Lane-Emden,1,-1,1100.8329033777,0.0000000000,7,8
PISR-NSGA-II,Lane-Emden,1,-1,604.4347861857,0.0000000000,9,8
PISR-NSGA-II,Lane-Emden,1,-1,1547.4077045272,0.0000000000,6,10
PISR-NSGA-II,Lane-Emden,1,-1,1101.1229710660,0.0000000000,8,9
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,514.1883609501,0.0000000000,4,4
PISR-NSGA-II,Lane-Emden,1,-1,3937.3866690693,0.0000000000,17,21
PISR-NSGA-II,Lane-Emden,1,-1,1008.6939890299,0.0000000000,9,13
PISR-NSGA-II,Lane-Emden,1,-1,578.5526695061,0.0000000000,9,6
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,469.2076887485,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,499.7402427251,0.0000000000,13,4
PISR-NSGA-II,Lane-Emden,1,-1,514.1883609501,0.0000000000,4,4
PISR-NSGA-II,Lane-Emden,1,-1,469.2076887485,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,592.1042446383,0.0000000000,3,4
PISR-NSGA-II,Lane-Emden,1,-1,742.9265620414,0.0000000000,9,10
PISR-NSGA-II,Lane-Emden,1,-1,953.7726419011,0.0000000000,9,12
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,24
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,28
PISR-NSGA-II,Lane-Emden,1,-1,1789.6557354315,0.0000000000,9,21
PISR-NSGA-II,Lane-Emden,1,-1,404.1795188238,0.0000000000,7,2
PISR-NSGA-II,Lane-Emden,1,-1,494.6460807655,0.0000000000,7,3
PISR-NSGA-II,Lane-Emden,1,-1,494.6460807655,0.0000000000,7,3
PISR-NSGA-II,Lane-Emden,1,-1,469.2076887485,0.0000000000,3,2
PISR-NSGA-II,Lane-Emden,1,-1,1798.6052477107,0.0000000000,11,15
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,1100.8329033777,0.0000000000,7,8
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,17,21
PISR-NSGA-II,Lane-Emden,1,-1,2516.4535845695,0.0000000000,5,10
PISR-NSGA-II,Lane-Emden,1,-1,436.0125295451,0.0000000000,14,3
PISR-NSGA-II,Lane-Emden,1,-1,452.4477717375,0.0000000000,16,19
PISR-NSGA-II,Lane-Emden,1,-1,425.9438053048,0.0000000000,15,3
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,26
PISR-NSGA-II,Lane-Emden,1,-1,497.2896936900,0.0000000000,6,3
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,886.6537178327,0.0000000000,3,5
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,24
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,15,20
PISR-NSGA-II,Lane-Emden,1,-1,589.6498234133,0.0000000000,9,7
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,1122.0065164357,0.0000000000,1,24
PISR-NSGA-II,Lane-Emden,1,-1,933.9194079488,0.0000000000,1,24
PISR-NSGA-II,Lane-Emden,1,-1,1187.5763926323,0.0000000000,1,24
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897405,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,3,20
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,3,3
PISR-NSGA-II,Lane-Emden,1,-1,1140.0962059569,0.0000000000,2,2
PISR-NSGA-II,Lane-Emden,1,-1,502.6973683760,0.0000000000,3,18
PISR-NSGA-II,Lane-Emden,1,-1,8060.0652172528,0.0000000000,11,21
PISR-NSGA-II,Lane-Emden,1,-1,436.8545202770,0.0000000000,3,1
PISR-NSGA-II,Lane-Emden,1,-1,3825.7090603482,0.0000000000,10,20
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,25
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,26
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,28
PISR-NSGA-II,Lane-Emden,1,-1,1666.2027257529,0.0000000000,3,9
PISR-NSGA-II,Lane-Emden,1,-1,908.1518516207,0.0000000000,19,17
PISR-NSGA-II,Lane-Emden,1,-1,927.2118434148,0.0000000000,9,11
PISR-NSGA-II,Lane-Emden,1,-1,1022.0268003247,0.0000000000,4,17
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,24
PISR-NSGA-II,Lane-Emden,1,-1,899.7937205365,0.0000000000,4,6
PISR-NSGA-II,Lane-Emden,1,-1,1111.7929543761,0.0000000000,6,8
PISR-NSGA-II,Lane-Emden,1,-1,1097.8257116789,0.0000000000,4,7
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897808,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,1112.6412540458,0.0000000000,3,7
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,1042.4477851104,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,7,22
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,6,20
PISR-NSGA-II,Lane-Emden,1,-1,1027.8853371436,0.0000000000,12,19
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,452.4477898186,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,1111.6281776885,0.0000000000,12,18
PISR-NSGA-II,Lane-Emden,1,-1,1463.5946844227,0.0000000000,17,19
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,1042.4477851104,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,3946.0005365536,0.0000000000,7,12
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897405,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,810.0418201063,0.0000000000,5,17
PISR-NSGA-II,Lane-Emden,1,-1,6210.3077232118,0.0000000000,9,21
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,1171.4110654958,0.0000000000,10,14
PISR-NSGA-II,Lane-Emden,1,-1,958.6237383415,0.0000000000,3,6
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,28
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897405,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,1145.4978216698,0.0000000000,3,8
PISR-NSGA-II,Lane-Emden,1,-1,452.4477897285,0.0000000000,1,25
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,869.9337462976,0.0000000000,14,11
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,499.5974482680,0.0000000000,2,1
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,24
PISR-NSGA-II,Lane-Emden,1,-1,10000.0000000000,0.0000000000,20,23
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,504.9283279035,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,-1,1117.4189064388,0.0000000000,13,18
PISR-NSGA-II,Lane-Emden,1,-1,1000000000000000000.0000000000,1000000000000000000.0000000000,0,27
PISR-NSGA-II,Lane-Emden,1,-1,497.6048220227,0.0000000000,3,17
PISR-NSGA-II,Lane-Emden,1,-1,1977.7116956180,0.0000000000,1,24
PISR-NSGA-II,Lane-Emden,1,0,871.1639164136,0.0000000000,6,1
PISR-NSGA-II,Lane-Emden,1,0,709.1705940360,0.0000000000,15,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
PISR-NSGA-II,Lane-Emden,1,0,1125.6405413326,0.0000000000,2,1
PISR-NSGA-II,Lane-Emden,1,0,1130.2125276028,0.0000000000,1,1
