gen,best_mse_domain,best_mse_boundary,best_total_mse,best_val_mse
0,0.00688168,0,0.00688168,4.78399e-05
1,0.00200526,0,0.00200526,4.78399e-05
2,0.00193401,0,0.00193401,4.78399e-05
3,0.00187898,0,0.00187898,4.78399e-05
4,0.00184806,0,0.00184806,4.78399e-05
5,0.00183179,0,0.00183179,4.78399e-05
6,0.00182465,0,0.00182465,4.78399e-05
7,0.00182103,0,0.00182103,4.78399e-05
8,0.0018188,0,0.0018188,4.78399e-05
9,0.00181711,0,0.00181711,4.78399e-05
10,0.00180417,0,0.00180417,4.78399e-05
11,0.00180305,0,0.00180305,4.78399e-05
12,0.00180196,0,0.00180196,4.78399e-05
13,0.00180439,0,0.00180439,4.78399e-05
14,0.00179887,0,0.00179887,4.78399e-05
15,0.00179609,0,0.00179609,4.78399e-05
16,0.00179439,0,0.00179439,4.78399e-05
17,0.00179312,0,0.00179312,4.78399e-05
18,0.00179202,0,0.00179202,4.78399e-05
19,0.001791,0,0.001791,4.78399e-05
20,0.00173755,0,0.00173755,4.78399e-05
21,0.00173751,0,0.00173751,4.78399e-05
22,0.00173747,0,0.00173747,4.78399e-05
23,0.00173744,0,0.00173744,4.78399e-05
24,0.0017374,0,0.0017374,4.78399e-05
25,0.0012808,0,0.0012808,4.78399e-05
26,0.00127593,0,0.00127593,4.78399e-05
27,0.00127313,0,0.00127313,4.78399e-05
28,0.00127132,0,0.00127132,4.78399e-05
29,0.00127,0,0.00127,4.78399e-05
30,0.00126136,0,0.00126136,4.78399e-05
31,0.00126066,0,0.00126066,4.78399e-05
32,0.00125998,0,0.00125998,4.78399e-05
33,0.00125932,0,0.00125932,4.78399e-05
34,0.00125867,0,0.00125867,4.78399e-05
35,0.00125804,0,0.00125804,4.78399e-05
36,0.00125742,0,0.00125742,4.78399e-05
37,0.00125682,0,0.00125682,4.78399e-05
38,0.00125623,0,0.00125623,4.78399e-05
39,0.00125566,0,0.00125566,4.78399e-05
40,0.00125048,0,0.00125048,4.78399e-05
41,0.00125005,0,0.00125005,4.78399e-05
42,0.00124963,0,0.00124963,4.78399e-05
43,0.00124921,0,0.00124921,4.78399e-05
44,0.00124881,0,0.00124881,4.78399e-05
45,0.00124842,0,0.00124842,4.78399e-05
46,0.00124803,0,0.00124803,4.78399e-05
47,0.00124766,0,0.00124766,4.78399e-05
48,0.00124729,0,0.00124729,4.78399e-05
49,0.00124694,0,0.00124694,4.78399e-05
50,0.000943706,0,0.000943706,4.78399e-05
51,0.000943144,0,0.000943144,4.78399e-05
