Complexity,Loss,Equation
1,0.029425938,"0.40174717"
4,0.015328585,"exp(-0.45595735 - x)"
5,1.005058e-13,"inv(exp(x + y))"
7,9.863355e-14,"inv(exp((y + x) * 1.0))"
9,9.503532e-14,"inv(exp((y + x) - 0.028376762)) * 0.972022"
